Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.72	72.95	14.73	0.00
0	0	0.18	0.54	75.40	13.21	0.00
0	4	0.00	0.55	70.74	19.31	0.00
1	1	0.01	0.36	74.71	15.17	0.00
1	5	0.00	0.65	71.43	18.87	0.00
2	2	0.02	0.42	72.72	17.23	0.00
2	6	0.01	0.41	70.76	19.51	0.00
3	3	0.00	0.55	81.13	8.56	0.00
3	7	0.02	2.25	67.23	6.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	72.18	15.88	0.00
0	0	0.01	0.61	73.69	15.30	0.00
0	4	0.01	0.45	71.96	18.86	0.00
1	1	0.01	0.30	74.06	15.96	0.00
1	5	0.01	0.45	71.33	19.33	0.00
2	2	0.01	0.45	70.10	19.94	0.00
2	6	0.00	0.41	70.37	20.40	0.00
3	3	0.00	0.49	79.94	9.92	0.00
3	7	0.02	2.17	65.94	7.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.68	72.54	15.46	0.00
0	0	0.01	0.47	73.43	15.55	0.00
0	4	0.00	0.32	71.85	19.10	0.00
1	1	0.01	0.42	74.89	14.98	0.00
1	5	0.00	0.63	71.21	19.30	0.00
2	2	0.01	0.58	70.40	19.51	0.00
2	6	0.01	0.41	71.39	19.47	0.00
3	3	0.00	0.49	80.39	9.40	0.00
3	7	0.21	2.09	66.76	6.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	72.45	15.57	0.00
0	0	0.01	0.56	73.22	15.82	0.00
0	4	0.00	0.35	72.58	18.30	0.00
1	1	0.01	0.44	74.09	15.84	0.00
1	5	0.00	0.59	71.07	19.50	0.00
2	2	0.00	0.58	71.04	18.85	0.00
2	6	0.00	0.40	71.61	19.19	0.00
3	3	0.00	0.53	79.80	9.95	0.00
3	7	0.01	2.01	66.19	7.13	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.22	69.98	16.64	0.00
0	0	0.00	0.56	70.86	16.47	0.00
0	4	0.01	0.53	70.29	19.66	0.00
1	1	0.00	0.30	72.35	16.45	0.00
1	5	0.00	3.07	67.51	19.72	0.00
2	2	0.00	0.53	68.98	20.10	0.00
2	6	0.00	0.38	68.94	20.84	0.00
3	3	0.00	0.41	77.06	11.83	0.00
3	7	0.02	3.95	63.43	7.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	72.24	15.69	0.00
0	0	0.00	0.71	70.54	18.40	0.00
0	4	0.01	0.44	68.85	21.94	0.00
1	1	0.01	0.36	76.47	13.24	0.00
1	5	0.00	0.54	71.58	19.00	0.00
2	2	0.01	0.43	72.24	17.81	0.00
2	6	0.00	0.34	71.43	19.41	0.00
3	3	0.00	0.57	80.11	9.67	0.00
3	7	0.02	2.22	67.10	6.16	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.83	72.65	14.98	0.00
0	0	0.00	0.47	75.79	13.10	0.00
0	4	0.00	0.55	71.07	19.67	0.00
1	1	0.01	0.41	73.68	16.16	0.00
1	5	0.25	1.33	70.47	18.87	0.00
2	2	0.00	0.53	71.11	17.95	0.00
2	6	0.52	0.49	71.54	18.64	0.00
3	3	0.00	0.47	81.60	8.26	0.00
3	7	0.02	2.40	65.95	7.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	72.46	15.47	0.00
0	0	0.01	0.52	73.02	16.06	0.00
0	4	0.00	0.62	71.88	18.63	0.00
1	1	0.01	0.34	74.12	15.78	0.00
1	5	0.00	0.44	70.77	19.64	0.00
2	2	0.01	0.46	73.56	16.31	0.00
2	6	0.00	0.45	70.70	19.75	0.00
3	3	0.00	0.63	80.31	9.36	0.00
3	7	0.01	2.31	65.04	8.22	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.99	15.32	0.00
0	0	0.01	0.63	71.56	12.13	0.00
0	4	0.00	0.53	71.90	17.95	0.00
1	1	0.01	0.33	75.01	14.93	0.00
1	5	0.00	0.49	69.86	20.92	0.00
2	2	0.00	0.62	72.00	17.85	0.00
2	6	0.00	0.41	70.26	20.64	0.00
3	3	0.00	0.40	79.10	10.72	0.00
3	7	0.01	2.18	66.43	7.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.89	69.98	15.93	0.00
0	0	0.00	0.48	75.06	11.74	0.00
0	4	0.00	0.52	70.58	18.29	0.00
1	1	0.01	0.37	70.65	16.80	0.00
1	5	0.00	0.70	68.45	19.38	0.00
2	2	0.00	0.49	68.67	19.28	0.00
2	6	0.00	0.58	68.68	19.95	0.00
3	3	0.01	0.58	76.03	11.49	0.00
3	7	0.01	3.44	61.11	10.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.71	72.22	15.55	0.00
0	0	0.00	0.58	75.92	12.94	0.00
0	4	0.00	0.46	71.36	19.34	0.00
1	1	0.01	0.38	71.72	18.13	0.00
1	5	0.00	0.50	71.06	19.61	0.00
2	2	0.00	0.50	71.76	18.17	0.00
2	6	0.00	0.41	70.78	20.01	0.00
3	3	0.00	0.49	80.14	9.79	0.00
3	7	0.78	2.37	65.69	6.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.76	71.71	16.18	0.00
0	0	0.00	0.44	73.65	15.41	0.00
0	4	0.00	0.61	72.06	18.52	0.00
1	1	0.01	0.38	72.66	17.41	0.00
1	5	0.00	0.42	71.64	19.12	0.00
2	2	0.01	0.52	70.20	19.80	0.00
2	6	0.00	0.52	70.41	19.45	0.00
3	3	0.00	0.45	78.56	11.40	0.00
3	7	0.02	2.70	64.47	8.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.67	15.48	0.00
0	0	0.00	0.58	73.53	15.49	0.00
0	4	0.01	0.47	72.65	18.01	0.00
1	1	0.01	0.36	73.43	16.52	0.00
1	5	0.00	0.44	71.39	19.33	0.00
2	2	0.01	0.52	72.01	17.97	0.00
2	6	0.00	0.38	71.15	19.72	0.00
3	3	0.00	0.50	80.41	9.54	0.00
3	7	0.03	2.24	66.27	7.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	72.50	15.50	0.00
0	0	0.01	0.60	74.43	14.45	0.00
0	4	0.00	0.53	70.28	20.48	0.00
1	1	0.01	0.29	73.55	16.42	0.00
1	5	0.00	0.35	70.89	19.83	0.00
2	2	0.00	0.56	70.46	19.48	0.00
2	6	0.00	0.39	71.25	19.52	0.00
3	3	0.00	0.45	82.05	7.88	0.00
3	7	0.01	2.31	67.34	6.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.85	69.83	16.13	0.30
0	0	0.01	0.70	71.93	15.20	0.00
0	4	0.01	0.37	68.50	20.33	0.00
1	1	0.01	0.30	72.61	15.48	0.00
1	5	0.01	1.38	67.98	19.48	2.36
2	2	0.01	0.53	68.53	19.46	0.00
2	6	0.00	0.34	68.15	20.48	0.00
3	3	0.00	0.48	77.53	10.33	0.00
3	7	0.01	2.71	63.08	8.16	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	72.20	15.66	0.00
0	0	0.00	0.51	76.02	12.80	0.00
0	4	0.01	0.72	71.65	18.78	0.00
1	1	0.01	0.40	74.23	15.52	0.00
1	5	0.00	0.44	71.58	19.08	0.00
2	2	0.01	0.55	69.63	20.28	0.00
2	6	0.00	0.45	70.50	20.28	0.00
3	3	0.01	0.48	79.80	10.19	0.00
3	7	0.01	2.30	64.83	8.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.80	71.96	15.91	0.00
0	0	0.01	0.53	74.29	14.75	0.00
0	4	0.01	0.53	72.02	18.63	0.00
1	1	0.01	0.31	72.40	17.73	0.00
1	5	0.00	1.10	71.17	18.48	0.00
2	2	0.01	0.43	70.72	19.28	0.00
2	6	0.00	0.38	71.14	19.61	0.00
3	3	0.00	0.52	79.08	10.82	0.00
3	7	0.02	2.60	64.86	7.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	72.41	15.74	0.00
0	0	0.02	0.29	75.59	13.62	0.00
0	4	0.00	0.66	73.35	17.23	0.00
1	1	0.02	0.45	74.73	15.13	0.00
1	5	0.00	0.21	73.46	17.24	0.00
2	2	0.00	0.43	67.97	22.02	0.00
2	6	0.00	0.52	69.52	21.28	0.00
3	3	0.01	0.50	80.31	9.64	0.00
3	7	0.01	2.30	63.67	9.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.71	72.94	14.99	0.00
0	0	0.01	0.61	78.59	10.18	0.00
0	4	0.01	0.54	73.13	17.45	0.00
1	1	0.01	0.34	74.99	14.81	0.00
1	5	0.00	0.45	70.96	19.61	0.00
2	2	0.00	0.52	70.08	19.55	0.00
