Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	0.34	1.37	4.42	0.00
0	0	0.02	2.39	2.07	0.82	0.00
0	4	0.00	0.00	1.24	0.50	0.00
1	1	0.00	0.00	1.12	0.79	0.00
1	5	0.61	0.00	0.50	0.79	0.00
2	2	0.00	0.00	1.58	0.79	0.00
2	6	0.48	0.00	0.99	0.79	0.00
3	3	0.00	0.07	1.28	0.79	0.00
3	7	0.02	0.23	2.17	30.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.92	0.84	8.26	8.50	0.03
0	0	3.38	0.22	5.83	7.98	0.21
0	4	0.01	0.32	7.03	8.92	0.00
1	1	0.01	0.43	6.96	4.77	0.00
1	5	0.00	0.26	11.51	23.32	0.00
2	2	0.11	1.10	5.60	6.19	0.00
2	6	0.00	0.16	8.63	3.73	0.00
3	3	3.86	4.13	12.08	5.39	0.00
3	7	0.00	0.11	8.45	7.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.28	0.69	8.70	12.67	8.07
0	0	1.16	4.26	58.70	0.95	0.00
0	4	0.00	0.02	0.60	0.50	64.56
1	1	0.00	0.00	0.90	1.76	0.00
1	5	0.00	0.04	5.20	93.23	0.00
2	2	0.00	0.00	0.05	0.79	0.00
2	6	0.00	0.00	0.32	1.48	0.00
3	3	1.10	1.15	3.23	1.58	0.00
3	7	0.00	0.00	0.59	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.55	9.51	12.17	11.53
0	0	0.01	4.36	63.76	0.00	0.00
0	4	0.00	0.00	0.76	0.29	92.24
1	1	0.00	0.05	0.78	3.05	0.00
1	5	0.00	0.02	8.51	89.88	0.00
2	2	0.00	0.00	0.29	1.18	0.00
2	6	0.00	0.00	0.31	1.19	0.00
3	3	0.00	0.00	1.05	0.79	0.00
3	7	0.00	0.00	0.63	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.59	9.83	13.01	10.36
0	0	0.01	4.51	56.52	2.60	0.00
0	4	0.00	0.02	2.57	0.63	82.87
1	1	0.00	0.07	3.30	6.31	0.00
1	5	0.00	0.01	6.92	83.13	0.00
2	2	0.00	0.03	1.99	3.22	0.00
2	6	0.00	0.04	3.41	3.41	0.00
3	3	0.00	0.02	2.79	2.84	0.00
3	7	0.00	0.00	1.14	1.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.40	1.12	0.25
0	0	0.00	0.02	0.45	0.51	0.00
0	4	0.00	0.00	0.19	0.31	0.00
1	1	0.00	0.00	0.43	1.30	2.01
1	5	0.00	0.03	0.67	1.70	0.00
2	2	0.00	0.00	0.32	1.30	0.00
2	6	0.00	0.00	0.30	1.39	0.00
3	3	0.00	0.00	0.37	1.21	0.00
3	7	0.00	0.00	0.46	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.01	0.65	1.23	0.00
0	0	0.00	0.02	0.59	0.89	0.00
0	4	0.00	0.00	0.29	1.28	0.00
1	1	0.00	0.00	0.73	1.18	0.00
1	5	0.00	0.02	1.26	1.28	0.00
2	2	0.00	0.02	0.98	1.27	0.00
2	6	0.00	0.01	0.78	1.38	0.00
3	3	0.00	0.00	0.36	1.08	0.00
3	7	0.43	0.03	0.20	1.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.48	0.93	0.00
0	0	0.00	0.00	0.36	1.10	0.00
0	4	0.00	0.00	0.24	1.18	0.00
1	1	0.00	0.01	0.29	0.59	0.00
1	5	0.00	0.04	1.05	0.60	0.00
2	2	0.00	0.00	0.46	0.69	0.00
2	6	0.00	0.00	0.93	1.08	0.00
3	3	0.00	0.00	0.20	1.19	0.00
3	7	0.00	0.00	0.28	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.83	1.59	0.00
0	0	0.00	0.00	0.95	0.79	0.00
0	4	0.00	0.00	0.69	1.38	0.00
1	1	0.00	0.00	0.47	1.89	0.00
1	5	0.00	0.02	2.23	1.99	0.00
2	2	0.00	0.00	0.63	1.79	0.00
2	6	0.00	0.00	0.42	1.89	0.00
