Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.34	1.52	0.80	0.00
0	0	0.18	0.00	1.19	0.39	0.00
0	4	0.00	0.08	1.84	0.79	0.00
1	1	0.00	0.06	1.29	0.39	0.00
1	5	0.14	0.10	1.48	2.18	0.00
2	2	0.00	0.00	1.29	0.79	0.00
2	6	0.00	0.04	1.62	0.79	0.00
3	3	0.02	2.36	1.47	0.40	0.00
3	7	0.00	0.07	1.99	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.49	0.57	7.96	7.51	0.45
0	0	3.64	1.30	20.14	6.08	0.00
0	4	0.00	1.15	10.05	2.79	3.64
1	1	0.12	1.37	5.04	3.82	0.00
1	5	0.00	0.03	4.99	10.29	0.00
2	2	0.00	0.04	3.20	4.39	0.00
2	6	0.00	0.19	5.05	3.93	0.00
3	3	0.01	0.18	6.86	26.37	0.00
3	7	0.11	0.25	8.35	2.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	8.91	12.63	10.89
0	0	0.04	5.02	62.73	0.00	0.00
0	4	0.00	0.00	0.58	0.58	87.10
1	1	0.00	0.00	0.27	1.38	0.00
1	5	0.00	0.00	4.58	94.00	0.00
2	2	0.00	0.00	0.23	1.19	0.00
2	6	0.00	0.21	1.04	0.98	0.00
3	3	0.00	0.00	0.99	1.68	0.00
3	7	0.00	0.00	0.82	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	4.23	1.63	3.67	15.10	0.13
0	0	16.95	0.74	11.44	18.96	0.00
0	4	0.00	0.02	0.90	0.38	1.01
1	1	0.00	0.00	0.59	3.55	0.00
1	5	0.00	0.00	4.08	94.41	0.00
2	2	0.00	0.00	0.56	0.99	0.00
2	6	0.00	0.09	1.34	0.30	0.00
3	3	0.00	0.00	0.92	1.09	0.00
3	7	16.85	12.19	9.48	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	9.12	12.30	7.56
0	0	0.08	5.09	62.84	0.00	0.00
0	4	0.00	0.00	0.80	0.29	60.48
1	1	0.00	0.00	0.98	1.96	0.00
1	5	0.00	0.00	5.26	93.22	0.00
2	2	0.00	0.00	0.26	1.39	0.00
2	6	0.00	0.10	1.01	0.00	0.00
3	3	0.00	0.00	0.69	0.89	0.00
3	7	0.00	0.00	1.15	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.86	1.22	5.39	13.85	2.45
0	0	10.07	2.06	28.19	12.14	0.00
0	4	0.00	0.02	0.66	0.57	19.60
1	1	0.00	0.00	0.39	1.08	0.00
1	5	0.00	0.03	3.19	34.50	0.00
2	2	0.00	0.00	0.35	0.89	0.00
2	6	0.00	0.00	0.96	0.20	0.00
3	3	0.00	0.02	2.06	60.52	0.00
3	7	12.80	7.65	7.36	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.12	0.97	6.57	13.65	2.90
0	0	6.96	2.96	40.36	7.34	0.00
0	4	0.00	0.01	0.60	0.99	23.19
1	1	1.29	0.00	0.14	2.00	0.00
1	5	0.00	0.02	0.61	1.19	0.00
2	2	0.00	0.00	0.16	1.88	0.00
2	6	0.00	0.00	0.19	0.98	0.00
3	3	0.00	0.00	4.39	94.13	0.00
3	7	8.74	4.73	6.15	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.60	9.15	12.43	8.58
0	0	0.02	4.81	62.87	0.00	0.00
0	4	0.00	0.00	1.33	0.20	68.67
1	1	0.00	0.00	0.28	2.26	0.00
1	5	0.00	0.01	2.62	29.11	0.00
2	2	0.00	0.00	1.24	0.79	0.00
2	6	0.00	0.00	0.40	1.18	0.00
3	3	0.00	0.01	3.85	65.44	0.00
3	7	0.00	0.00	0.59	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	9.24	12.36	8.48
0	0	0.01	5.19	62.72	0.00	0.00
0	4	0.00	0.00	0.89	0.20	67.84
1	1	0.00	0.00	1.20	1.37	0.00
1	5	0.00	0.03	6.04	92.43	0.00
2	2	0.00	0.00	0.78	1.29	0.00
2	6	0.00	0.00	0.39	1.28	0.00
3	3	0.00	0.00	0.86	1.18	0.00
3	7	0.00	0.00	1.02	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.69	7.59	9.76	5.14
0	0	0.36	5.01	40.47	3.11	0.00
0	4	0.01	0.03	1.68	0.88	41.14
1	1	0.01	0.34	4.30	3.81	0.00
1	5	0.00	0.04	5.47	61.88	0.00
2	2	0.00	0.02	2.82	1.84	0.00
2	6	0.00	0.02	1.55	1.66	0.00
3	3	0.00	0.01	2.04	2.17	0.00
3	7	0.00	0.01	2.39	2.75	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.47	0.90	0.00
0	0	0.00	0.00	0.12	0.50	0.00
0	4	0.00	0.00	0.59	0.00	0.00
1	1	0.00	0.00	0.53	1.00	0.00
1	5	0.00	0.05	0.81	1.43	0.00
2	2	0.00	0.00	0.23	1.00	0.00
2	6	0.00	0.02	0.19	0.89	0.00
3	3	0.00	0.00	0.19	1.09	0.00
3	7	0.00	0.00	1.07	1.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.01	0.79	0.94	0.00
0	0	0.00	0.00	0.19	1.36	0.00
0	4	0.01	0.00	0.34	0.89	0.01
1	1	0.03	0.00	1.35	1.11	0.00
1	5	0.00	0.08	1.25	0.89	0.00
2	2	0.00	0.00	0.57	1.48	0.00
2	6	0.00	0.00	0.45	0.69	0.00
3	3	0.09	0.00	1.47	1.09	0.00
3	7	0.00	0.02	0.72	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.47	0.92	0.00
0	0	0.00	0.00	0.46	0.60	0.00
0	4	0.00	0.00	0.15	0.40	0.00
1	1	0.00	0.02	0.49	1.09	0.00
1	5	0.00	0.02	0.80	0.69	0.00
2	2	0.00	0.00	0.37	1.38	0.00
2	6	0.00	0.00	0.63	1.00	0.00
3	3	0.00	0.00	0.36	1.40	0.00
3	7	0.00	0.00	0.48	0.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.49	1.28	0.00
0	0	0.00	0.00	0.05	0.59	0.00
0	4	0.00	0.00	0.22	1.67	0.00
1	1	0.00	0.00	0.59	0.69	0.00
1	5	0.00	0.05	1.58	2.22	0.00
2	2	0.00	0.02	0.44	1.19	0.00
2	6	0.00	0.02	0.39	1.47	0.00
3	3	0.00	0.00	0.20	1.19	0.00
3	7	0.00	0.01	0.47	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	0.94	0.00
0	0	0.00	0.02	0.30	0.59	0.00
0	4	0.00	0.00	0.29	1.09	0.00
1	1	0.00	0.00	0.46	0.99	0.00
1	5	0.00	0.01	0.66	0.98	0.00
2	2	0.00	0.00	0.39	1.10	0.00
2	6	0.00	0.00	0.16	1.09	0.00
3	3	0.00	0.00	0.28	0.88	0.00
3	7	0.00	0.00	0.43	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.49	1.48	0.00
0	0	0.00	0.00	0.55	1.79	0.00
0	4	0.00	0.00	0.52	1.89	0.00
1	1	0.00	0.00	0.12	0.40	0.00
1	5	0.00	0.01	0.50	1.28	0.00
2	2	0.00	0.00	0.55	1.79	0.00
2	6	0.00	0.00	0.83	0.91	0.00
3	3	0.00	0.00	0.40	1.89	0.00
3	7	0.00	0.00	0.46	1.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.43	1.09	0.00
0	0	0.00	0.00	0.05	0.59	0.00
0	4	0.00	0.00	0.31	1.17	0.00
1	1	0.00	0.00	0.20	1.08	0.00
1	5	0.00	0.01	0.99	0.91	0.00
2	2	0.00	0.00	0.54	0.99	0.00
2	6	0.00	0.00	0.62	1.79	0.00
3	3	0.00	0.00	0.29	1.20	0.00
3	7	0.00	0.00	0.43	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.00	0.66	1.10	0.00
0	0	0.00	0.00	0.10	0.39	0.00
0	4	0.00	0.00	0.28	1.87	0.00
1	1	0.00	0.00	0.54	0.49	0.00
1	5	0.09	0.04	2.74	1.19	0.00
2	2	0.00	0.00	0.20	1.09	0.00
2	6	0.00	0.00	0.38	0.78	0.00
3	3	0.00	0.00	0.64	2.17	0.00
3	7	0.00	0.00	0.43	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.35	0.82	0.00
0	0	0.00	0.00	0.27	0.98	0.00
0	4	0.00	0.00	0.25	0.69	0.00
1	1	0.00	0.00	0.62	0.10	0.00
1	5	0.00	0.02	0.29	0.81	0.00
2	2	0.00	0.00	0.46	1.10	0.00
2	6	0.00	0.00	0.36	0.89	0.00
3	3	0.00	0.00	0.13	1.08	0.00
3	7	0.00	0.00	0.39	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.82	4.45	0.00
0	0	0.00	0.00	2.50	0.79	0.00
0	4	0.00	0.01	0.79	0.30	0.00
1	1	0.00	0.00	0.31	1.19	0.00
1	5	0.00	0.00	0.77	1.20	0.00
2	2	0.00	0.00	0.33	1.08	0.00
2	6	0.00	0.00	0.37	1.20	0.00
3	3	0.02	0.10	1.11	28.67	0.00
3	7	0.00	0.00	0.34	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.71	0.85	0.00
0	0	0.00	0.00	0.28	1.08	0.00
0	4	0.01	0.00	0.86	0.08	0.00
1	1	0.00	0.00	1.02	0.40	0.00
1	5	0.00	0.07	1.27	0.87	0.00
2	2	0.00	0.00	0.47	1.28	0.00
2	6	0.00	0.00	0.37	1.09	0.00
3	3	0.00	0.00	0.91	0.59	0.00
3	7	0.00	0.00	0.48	1.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.00	0.69	0.87	0.00
0	0	0.00	0.00	0.34	0.39	0.00
0	4	0.06	0.00	1.37	0.59	0.00
1	1	0.00	0.00	0.29	0.80	0.00
1	5	0.00	0.01	1.79	0.60	0.00
2	2	0.00	0.00	0.44	0.99	0.00
2	6	0.00	0.00	0.40	1.19	0.00
3	3	0.00	0.00	0.39	1.10	0.00
3	7	0.00	0.00	0.47	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.39	0.72	0.00
0	0	0.00	0.02	0.47	0.40	0.00
0	4	0.00	0.00	0.57	0.00	0.00
1	1	0.00	0.00	0.36	0.79	0.00
1	5	0.00	0.03	0.64	0.90	0.00
2	2	0.00	0.00	0.39	1.10	0.00
2	6	0.00	0.00	0.09	1.09	0.00
3	3	0.00	0.00	0.35	0.79	0.00
3	7	0.00	0.00	0.23	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	0.83	0.00
0	0	0.00	0.00	0.27	1.19	0.00
0	4	0.00	0.00	0.34	0.89	0.00
1	1	0.00	0.00	0.12	0.30	0.00
1	5	0.00	0.00	0.91	0.42	0.00
2	2	0.00	0.00	0.45	0.79	0.00
2	6	0.00	0.00	0.42	0.89	0.00
3	3	0.00	0.02	0.19	1.10	0.00
3	7	0.00	0.00	0.28	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.52	0.68	0.00
0	0	0.00	0.00	0.23	0.30	0.00
0	4	0.00	0.00	0.09	0.59	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.01	0.47	1.13	0.00
2	2	0.00	0.00	1.10	0.59	0.00
2	6	0.00	0.01	0.89	0.39	0.00
3	3	0.00	0.00	0.29	0.88	0.00
3	7	0.00	0.00	0.84	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
