Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.07	9.72	3.42	0.10
0	0	0.07	0.40	65.23	20.92	0.00
0	4	0.00	0.00	2.32	1.20	0.00
1	1	0.00	0.00	1.93	0.89	0.00
1	5	0.69	0.05	2.30	1.76	0.00
2	2	0.00	0.00	1.25	0.50	0.00
2	6	0.00	0.02	1.16	0.14	0.00
3	3	0.00	0.04	1.18	0.30	0.80
3	7	0.00	0.09	2.34	1.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.54	3.41	0.00
0	0	0.09	0.26	64.92	21.78	0.00
0	4	0.00	0.00	0.44	0.11	0.00
1	1	0.00	0.00	0.14	0.60	0.00
1	5	0.00	0.00	0.74	0.21	0.00
2	2	0.00	0.00	0.10	0.79	0.00
2	6	0.00	0.00	1.34	0.80	0.00
3	3	0.00	0.00	0.36	1.59	0.00
3	7	0.00	0.00	0.25	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.48	3.47	0.00
0	0	0.10	0.25	64.85	21.85	0.00
0	4	0.00	0.00	0.97	0.00	0.00
1	1	0.00	0.00	0.26	0.79	0.00
1	5	0.00	0.00	0.45	1.39	0.00
2	2	0.00	0.13	0.38	0.89	0.00
2	6	0.00	0.00	0.29	1.10	0.00
3	3	0.00	0.00	0.29	0.89	0.00
3	7	0.00	0.00	0.32	0.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.42	3.49	0.00
0	0	0.09	0.31	64.99	21.61	0.00
0	4	0.02	0.00	0.49	0.00	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.00	0.58	1.10	0.00
2	2	0.00	0.05	0.19	1.19	0.00
2	6	0.00	0.00	0.42	0.98	0.00
3	3	0.00	0.00	0.10	1.19	0.00
3	7	0.00	0.00	0.26	0.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.14	8.25	6.43	0.54
0	0	0.07	0.97	62.30	20.00	3.34
0	4	0.01	0.11	0.94	23.59	0.99
1	1	0.00	0.00	0.66	1.39	0.00
1	5	0.00	0.01	0.41	1.28	0.00
2	2	0.00	0.00	0.66	1.10	0.00
2	6	0.00	0.00	0.40	1.48	0.00
3	3	0.05	0.00	0.23	0.90	0.00
3	7	0.00	0.00	0.40	1.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.33	3.99	0.00
0	0	0.09	0.24	64.35	22.04	0.00
0	4	0.00	0.00	0.14	4.75	0.00
1	1	0.00	0.00	0.04	0.49	0.00
1	5	0.00	0.04	0.31	0.59	0.00
2	2	0.00	0.00	0.30	0.69	0.00
2	6	0.00	0.01	0.68	1.08	0.00
3	3	0.00	0.00	0.47	0.79	0.00
3	7	0.00	0.02	0.39	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.04	8.74	3.41	0.00
0	0	0.09	0.32	64.76	21.80	0.00
0	4	0.00	0.00	0.88	0.00	0.00
1	1	0.00	0.00	0.45	1.29	0.00
1	5	0.00	0.00	0.94	0.39	0.00
2	2	0.00	0.00	0.92	0.82	0.00
2	6	0.03	0.00	0.70	0.69	0.01
3	3	0.03	0.03	0.41	1.84	0.00
3	7	0.00	0.00	0.84	0.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.66	3.55	0.12
0	0	0.09	0.18	65.30	21.44	0.00
0	4	0.00	0.00	0.60	0.00	0.00
1	1	0.00	0.00	0.29	1.29	0.00
1	5	0.00	0.00	0.77	1.19	0.00
2	2	0.00	0.00	0.35	0.98	0.00
2	6	0.00	0.00	0.75	1.38	0.00
3	3	0.00	0.03	0.41	1.08	0.00
3	7	0.00	0.01	0.76	1.07	0.99
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.46	3.35	0.13
0	0	0.10	0.23	64.73	21.95	0.00
0	4	0.00	0.00	0.54	0.00	0.00
1	1	0.00	0.00	0.22	0.30	0.00
1	5	0.00	0.00	0.10	0.50	0.00
2	2	0.00	0.00	0.39	1.28	0.00
2	6	0.00	0.00	0.31	1.18	0.00
3	3	0.00	0.00	1.06	0.49	0.00
3	7	0.00	0.01	0.32	1.10	1.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.09	8.41	3.28	0.00
0	0	0.08	0.59	62.99	20.43	0.00
0	4	0.00	0.00	0.87	0.00	0.00
1	1	0.00	0.00	0.25	0.89	0.00
1	5	0.00	0.00	0.24	0.99	0.00
2	2	0.00	0.02	0.29	1.00	0.00
2	6	0.00	0.03	1.39	0.80	0.00
3	3	0.01	0.04	0.99	0.79	0.00
3	7	0.00	0.02	0.26	1.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.63	3.47	0.00
0	0	0.09	0.28	64.74	21.86	0.00
0	4	0.00	0.00	0.59	0.00	0.00
