Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	2.78	10.46	1.30
0	0	0.00	0.00	5.44	14.62	0.00
0	4	0.04	0.00	2.33	1.59	0.00
1	1	0.00	0.07	2.79	1.23	0.00
1	5	0.00	0.00	0.75	0.10	0.00
2	2	0.00	0.02	5.05	58.61	0.00
2	6	0.00	0.02	0.66	0.00	10.39
3	3	0.00	0.06	2.92	4.95	0.00
3	7	0.00	0.10	2.30	2.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	0.02	2.38	3.12	0.00
0	0	0.00	0.03	2.76	0.79	0.00
0	4	0.00	0.01	0.82	0.89	0.00
1	1	0.00	0.07	6.10	3.99	0.00
1	5	0.00	0.00	0.62	0.60	0.00
2	2	0.00	0.00	3.23	10.36	0.00
2	6	0.62	0.00	1.17	0.79	0.00
3	3	0.00	0.08	3.37	6.77	0.00
3	7	0.51	0.00	0.96	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.02	0.99	1.43	0.00
0	0	0.00	0.02	1.50	0.40	0.00
0	4	0.00	0.00	0.22	0.70	0.00
1	1	0.00	0.05	1.12	1.20	0.00
1	5	0.00	0.00	0.20	0.40	0.00
2	2	0.00	0.05	1.69	3.48	0.00
2	6	0.00	0.00	0.19	1.18	0.00
3	3	0.23	0.02	2.74	3.22	0.00
3	7	0.00	0.00	0.27	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.54	1.02	0.00
0	0	0.00	0.00	0.40	1.12	0.00
0	4	0.00	0.02	1.13	0.71	0.00
1	1	0.00	0.00	0.52	1.11	0.00
1	5	0.00	0.00	0.30	1.02	0.00
2	2	0.00	0.00	0.27	1.40	0.00
2	6	0.00	0.00	0.45	0.80	0.00
3	3	0.00	0.01	1.01	1.11	0.00
3	7	0.00	0.00	0.26	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.11	0.38	0.71	0.00
0	0	0.00	0.01	0.10	0.40	0.00
0	4	0.00	0.00	0.38	0.60	0.00
1	1	0.00	0.01	0.56	0.40	0.00
1	5	0.00	0.00	0.57	0.77	0.00
2	2	0.00	0.00	0.14	1.18	0.00
2	6	0.00	0.00	0.38	0.89	0.00
3	3	0.00	0.82	0.55	0.74	0.00
3	7	0.00	0.00	0.37	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.85	1.51	0.00
0	0	0.00	0.02	1.34	2.26	0.00
0	4	0.00	0.02	0.71	1.21	0.00
1	1	0.00	0.00	0.72	0.80	0.00
1	5	0.00	0.00	0.74	1.60	0.00
2	2	0.00	0.00	0.42	1.89	0.00
2	6	0.00	0.00	0.42	1.89	0.00
3	3	0.00	0.05	1.94	1.30	0.00
3	7	0.00	0.00	0.48	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.10	7.25	35.58	8.73	0.11
0	0	1.34	7.63	35.55	6.81	0.00
0	4	1.65	6.50	34.13	7.33	0.00
1	1	1.43	9.30	36.28	6.68	0.00
1	5	0.35	5.51	34.37	13.32	0.01
2	2	0.64	6.55	31.26	11.87	0.00
2	6	1.70	7.68	34.92	5.97	0.90
3	3	1.42	8.42	39.49	9.01	0.00
3	7	0.28	6.42	38.62	8.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.99	14.98	41.93	1.61	0.00
0	0	2.00	17.61	34.51	0.33	0.00
0	4	1.27	13.52	48.76	1.31	0.00
1	1	2.34	14.96	42.60	1.54	0.00
1	5	1.12	11.99	48.58	2.25	0.00
2	2	2.42	12.73	38.86	4.61	0.00
2	6	2.55	16.58	38.99	0.56	0.00
3	3	1.90	16.80	40.08	1.01	0.00
3	7	2.28	15.64	43.03	1.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.11	10.06	50.46	4.94	0.04
0	0	1.42	11.75	44.82	2.03	0.00
0	4	1.01	7.19	55.59	9.64	0.01
1	1	1.21	12.21	47.01	3.44	0.00
1	5	0.52	9.39	50.74	5.44	0.29
2	2	1.46	9.16	49.51	4.43	0.00
2	6	0.91	10.42	52.52	5.42	0.00
3	3	1.03	9.75	52.28	4.73	0.00
3	7	1.28	10.58	51.26	4.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.78	7.55	51.77	8.92	0.07
0	0	0.70	9.53	55.76	7.33	0.00
0	4	0.25	5.62	47.21	11.45	0.30
1	1	1.30	7.54	54.14	5.09	0.02
1	5	0.56	6.70	49.72	12.12	0.00
2	2	0.92	7.73	52.00	8.99	0.00
2	6	0.78	8.58	50.28	7.31	0.14
3	3	0.41	6.97	53.57	10.22	0.00
3	7	1.33	7.73	51.44	8.84	0.09
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.79	9.23	50.45	7.72	0.09
0	0	1.03	11.19	48.36	7.18	0.00
0	4	0.40	7.46	51.94	10.86	0.06
1	1	0.56	9.54	49.63	9.52	0.00
1	5	1.07	8.19	55.97	5.42	0.00
2	2	0.93	8.86	53.92	5.23	0.00
2	6	0.97	12.76	41.98	4.17	0.29
3	3	0.87	8.82	49.50	8.33	0.36
3	7	0.45	7.02	52.33	11.07	0.04
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.95	11.31	48.34	5.19	0.06
0	0	0.93	12.47	48.75	2.36	0.00
0	4	0.49	9.87	48.72	7.60	0.00
1	1	1.00	10.72	51.16	6.09	0.00
1	5	1.12	10.88	49.27	5.18	0.00
2	2	0.89	10.58	48.03	4.86	0.00
2	6	1.20	13.43	43.25	4.47	0.12
3	3	1.00	10.37	50.25	7.73	0.00
3	7	1.00	12.16	47.26	3.27	0.39
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.06	11.54	45.66	7.00	0.02
0	0	1.89	14.37	42.21	6.92	0.00
0	4	0.47	8.86	52.19	9.63	0.00
1	1	0.87	11.30	48.67	5.64	0.05
1	5	1.23	11.29	48.33	8.54	0.00
2	2	0.52	10.63	48.89	6.07	0.00
2	6	1.51	12.85	36.58	3.76	0.03
3	3	1.12	11.75	46.15	6.92	0.00
