Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.03	3.76	10.15	0.00
0	0	0.00	0.02	14.33	15.85	0.00
0	4	0.05	0.00	2.08	1.49	0.00
1	1	0.00	0.00	4.72	57.95	0.00
1	5	0.35	0.05	1.90	0.70	0.00
2	2	0.00	0.00	1.42	1.77	0.00
2	6	0.00	0.04	2.36	1.46	0.00
3	3	0.00	0.14	2.53	0.80	0.00
3	7	0.00	0.00	0.85	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	1.95	6.97	0.00
0	0	0.00	0.00	2.40	5.74	0.00
0	4	0.00	0.02	2.21	3.05	0.00
1	1	0.03	0.18	1.57	29.30	0.00
1	5	0.00	0.02	0.92	0.69	0.00
2	2	0.00	0.01	3.20	10.34	0.00
2	6	0.00	0.04	2.45	1.72	0.00
3	3	0.00	0.00	1.07	3.83	0.00
3	7	0.00	0.16	1.69	0.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	1.09	2.21	0.00
0	0	0.00	0.00	1.41	2.08	0.00
0	4	0.03	0.01	1.89	2.57	0.00
1	1	0.00	0.00	2.24	1.98	0.00
1	5	0.00	0.00	0.44	1.09	0.00
2	2	0.00	0.00	0.53	4.74	0.00
2	6	0.00	0.00	1.05	1.97	0.00
3	3	0.00	0.02	1.14	3.20	0.00
3	7	0.00	0.00	0.00	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.71	0.81	0.00
0	0	0.00	0.00	0.44	0.80	0.00
0	4	0.02	0.00	0.83	0.60	0.00
1	1	0.00	0.01	0.90	0.30	0.00
1	5	0.00	0.02	0.86	0.30	0.00
2	2	0.00	0.00	0.19	1.63	0.00
2	6	0.00	0.00	0.59	0.90	0.00
3	3	0.00	0.01	0.58	1.19	0.00
3	7	0.00	0.01	1.28	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.10	0.41	0.58	0.00
0	0	0.00	0.00	0.00	0.59	0.00
0	4	0.00	0.79	0.29	0.02	0.00
1	1	0.00	0.00	0.57	0.40	0.00
1	5	0.00	0.01	0.72	0.20	0.00
2	2	0.00	0.00	0.24	1.31	0.00
2	6	0.00	0.00	0.65	0.55	0.00
