Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	1.73	1.18	0.00
0	0	0.00	0.00	1.16	0.69	0.00
0	4	0.00	0.05	1.94	2.49	0.00
1	1	0.00	0.06	2.98	0.86	0.00
1	5	0.00	0.03	0.60	0.00	0.00
2	2	0.00	0.02	2.00	2.48	0.00
2	6	0.00	0.03	2.38	2.01	0.00
3	3	0.00	0.31	1.38	0.60	0.00
3	7	0.00	0.06	1.38	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	1.57	15.87	9.12	0.04
0	0	0.60	0.85	21.82	3.59	0.00
0	4	0.01	1.20	15.72	7.30	0.00
1	1	0.06	2.82	13.11	6.85	0.00
1	5	0.00	0.19	17.47	9.85	0.00
2	2	0.21	6.10	18.14	4.42	0.00
2	6	0.46	0.62	16.08	8.49	0.00
3	3	0.01	0.69	11.65	8.74	0.29
3	7	0.01	0.10	12.91	23.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	2.48	13.89	14.97	0.00
0	0	0.01	6.09	15.88	7.52	0.00
0	4	0.01	10.62	10.07	6.60	0.00
1	1	0.00	0.11	13.02	15.19	0.00
1	5	0.01	0.19	13.71	14.58	0.00
2	2	0.00	0.20	13.50	16.59	0.00
2	6	0.00	0.23	14.03	23.42	0.00
3	3	0.00	0.92	14.56	15.75	0.00
3	7	0.11	1.47	16.34	20.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	3.02	13.81	13.49	0.78
0	0	0.01	0.23	20.20	7.84	3.43
0	4	0.19	17.16	6.98	6.66	0.00
1	1	0.00	0.18	14.41	14.97	0.00
1	5	0.00	0.15	14.46	26.93	0.00
2	2	0.00	0.15	13.62	14.20	1.21
2	6	0.00	0.21	15.97	16.78	0.00
3	3	0.28	5.94	10.74	8.36	1.58
3	7	0.00	0.18	14.12	12.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	2.32	16.93	16.77	0.00
0	0	0.00	0.30	25.94	9.56	0.00
0	4	0.00	0.10	16.31	21.46	0.00
1	1	0.00	0.23	17.73	21.79	0.00
1	5	0.00	0.10	15.20	22.37	0.00
2	2	0.00	0.19	17.28	18.46	0.00
2	6	0.00	0.14	17.98	15.38	0.00
3	3	0.97	17.34	4.24	1.18	0.00
3	7	0.00	0.17	20.77	23.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	3.70	22.32	21.41	0.01
0	0	0.01	0.38	31.29	8.14	0.00
0	4	0.00	0.08	23.82	31.01	0.00
1	1	0.55	9.62	19.16	14.57	0.00
1	5	0.69	15.99	12.73	9.58	0.10
2	2	0.00	0.21	22.75	19.11	0.00
2	6	0.00	0.21	21.51	31.18	0.00
3	3	0.10	2.48	21.90	33.42	0.00
3	7	0.01	0.61	25.45	24.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	3.09	22.59	21.72	0.10
0	0	0.01	0.37	31.71	19.45	0.00
0	4	0.01	0.20	24.48	29.31	0.00
1	1	0.00	0.18	21.19	20.69	0.81
1	5	0.00	0.11	21.97	28.52	0.00
2	2	0.04	1.18	23.98	23.50	0.00
2	6	0.01	0.22	24.18	25.32	0.00
3	3	0.97	22.20	6.49	1.30	0.00
3	7	0.00	0.26	26.66	25.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	3.41	21.01	22.42	0.01
0	0	0.06	3.35	30.28	15.03	0.05
0	4	0.00	1.17	22.61	18.77	0.00
1	1	0.00	0.12	21.22	31.87	0.00
1	5	0.00	0.21	20.99	20.80	0.00
2	2	0.00	0.21	21.94	30.36	0.00
2	6	0.00	0.18	21.32	27.74	0.00
3	3	1.26	21.70	8.14	3.87	0.00
3	7	0.01	0.35	21.57	30.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.52	22.46	20.70	0.01
0	0	0.01	0.50	32.47	25.99	0.00
0	4	0.01	4.60	20.95	16.27	0.00
1	1	0.07	0.83	21.46	25.29	0.00
1	5	0.00	0.23	21.27	20.07	0.00
2	2	0.03	1.48	27.08	29.19	0.00
2	6	0.63	19.82	10.06	10.90	0.12
3	3	0.00	0.27	21.88	20.04	0.00
3	7	0.01	0.46	24.53	17.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.19	2.22	25.69	24.32	0.01
0	0	0.01	0.53	34.33	13.86	0.00
0	4	0.00	0.37	27.50	22.94	0.05
1	1	0.07	0.90	26.76	25.88	0.00
1	5	0.25	1.53	24.36	33.49	0.00
2	2	0.35	4.95	22.31	28.27	0.00
2	6	0.58	7.34	18.58	17.09	0.00
3	3	0.22	1.45	25.88	23.68	0.00
3	7	0.01	0.72	25.80	29.35	0.00
