Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	2.65	10.72	0.00
0	0	0.00	0.01	2.28	4.20	0.00
0	4	0.00	0.00	2.48	63.17	0.00
1	1	0.00	0.07	3.08	0.83	0.00
1	5	0.00	0.03	1.24	1.45	0.00
2	2	0.00	0.04	4.70	7.36	0.00
2	6	0.00	0.03	1.85	0.09	0.00
3	3	0.00	0.00	2.78	5.43	0.00
3	7	0.00	0.06	2.76	2.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	1.51	3.00	0.00
0	0	0.00	0.02	1.19	0.69	0.00
0	4	0.00	0.05	2.18	11.93	0.00
1	1	0.00	0.06	2.30	0.30	0.00
1	5	0.00	0.06	0.37	0.86	0.00
2	2	0.00	0.00	1.49	3.57	0.00
2	6	0.00	0.00	0.39	0.80	0.00
3	3	0.00	0.02	3.92	4.75	0.00
3	7	0.00	0.00	0.27	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.09	1.13	1.77	0.00
0	0	0.00	0.61	0.73	0.70	0.00
0	4	0.00	0.01	2.02	3.82	0.00
1	1	0.00	0.03	1.37	0.82	0.00
1	5	0.00	0.05	1.15	0.98	0.00
2	2	0.00	0.00	0.10	1.19	0.00
2	6	0.00	0.00	0.19	1.59	0.00
3	3	0.00	0.01	2.48	3.59	0.00
3	7	0.00	0.00	0.97	1.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	0.72	4.88	0.00
0	0	0.03	0.21	1.88	28.85	0.00
0	4	0.00	0.00	0.33	1.19	0.00
1	1	0.00	0.00	0.32	1.90	0.00
1	5	0.00	0.01	1.28	2.31	0.00
2	2	0.00	0.00	0.50	1.39	0.00
2	6	0.00	0.00	0.55	1.51	0.00
3	3	0.00	0.00	0.46	1.00	0.00
3	7	0.00	0.00	0.45	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.00	0.44	1.07	0.10
0	0	0.00	0.00	0.81	0.61	0.00
0	4	0.00	0.00	0.36	1.59	0.00
1	1	0.00	0.00	0.25	0.90	0.00
