Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.83	71.57	16.06	0.00
0	0	0.04	0.61	74.37	14.19	0.00
0	4	0.00	0.95	70.88	18.75	0.00
1	1	0.15	0.52	71.57	18.02	0.00
1	5	0.01	0.53	71.03	19.38	0.00
2	2	0.05	0.52	68.84	20.87	0.00
2	6	0.02	0.71	71.25	18.45	0.00
3	3	0.01	0.60	78.86	10.58	0.00
3	7	0.01	2.20	65.29	8.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	72.05	15.99	0.00
0	0	0.00	0.51	76.49	12.43	0.00
0	4	0.00	0.67	71.40	19.15	0.00
1	1	0.00	0.43	71.61	18.38	0.00
1	5	0.01	0.45	70.16	20.53	0.00
2	2	0.00	0.36	71.84	18.22	0.00
2	6	0.00	0.56	72.45	18.17	0.00
3	3	0.00	0.66	77.24	12.51	0.00
3	7	0.01	2.14	65.00	8.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	70.28	16.99	0.00
0	0	0.01	0.45	75.29	13.48	0.00
0	4	0.00	0.81	70.98	19.46	0.00
1	1	0.00	0.42	71.22	18.80	0.00
1	5	0.01	0.37	67.56	23.43	0.00
2	2	0.01	0.50	67.88	16.85	0.00
2	6	0.00	0.60	69.43	20.32	0.00
3	3	0.00	0.54	75.39	14.60	0.00
3	7	0.01	1.79	65.08	9.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.55	16.52	0.00
0	0	0.00	0.40	76.11	12.79	0.00
0	4	0.01	0.57	72.73	17.80	0.00
1	1	0.00	0.47	71.69	18.19	0.00
1	5	0.01	0.42	69.23	21.54	0.00
2	2	0.01	0.50	68.54	21.43	0.00
2	6	0.00	0.52	69.28	21.51	0.00
3	3	0.01	0.50	78.97	10.91	0.00
3	7	0.01	1.84	65.89	7.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	69.06	16.95	0.00
0	0	0.01	0.43	74.17	12.75	0.00
0	4	0.00	0.53	69.73	18.76	0.00
1	1	0.00	0.92	68.95	17.78	0.00
1	5	0.01	0.36	68.55	19.69	0.00
2	2	0.00	0.47	66.79	21.32	0.00
2	6	0.01	0.56	66.93	21.95	0.00
3	3	0.00	0.50	74.41	13.67	0.00
3	7	0.01	2.04	62.36	9.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.09	15.95	0.00
