Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.75	0.46	6.93	4.08	0.00
0	0	11.74	0.95	7.19	7.72	0.00
0	4	0.00	0.04	1.10	0.28	0.00
1	1	8.93	2.64	41.45	20.13	0.00
1	5	0.60	0.05	1.16	1.39	0.00
2	2	0.69	0.00	0.50	0.68	0.00
2	6	0.00	0.00	1.21	0.69	0.00
3	3	0.00	0.00	1.45	1.04	0.00
3	7	0.06	0.00	1.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.97	0.49	6.93	3.99	0.00
0	0	16.46	0.75	10.52	10.56	0.00
0	4	0.00	0.00	0.92	0.49	0.00
1	1	5.65	1.40	17.48	9.79	0.00
1	5	0.00	0.05	1.23	0.69	0.00
2	2	0.00	0.00	0.85	0.30	0.00
2	6	0.00	0.00	0.43	0.30	0.00
3	3	9.66	1.69	23.64	8.77	0.00
3	7	0.00	0.00	0.39	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.93	0.49	6.45	5.11	0.00
0	0	17.49	0.98	6.51	15.56	0.00
0	4	0.00	0.00	0.88	1.48	0.00
1	1	0.00	0.00	0.22	0.90	0.00
1	5	0.00	0.14	1.46	0.99	0.00
2	2	0.00	0.00	0.18	0.99	0.00
2	6	0.00	0.00	0.43	1.09	0.00
3	3	13.95	2.77	41.68	18.57	0.00
3	7	0.00	0.03	0.19	1.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.85	0.40	5.94	4.29	0.00
0	0	16.34	0.34	5.44	11.58	0.00
0	4	0.00	0.00	0.46	0.40	0.00
1	1	14.44	2.72	39.44	19.61	0.00
1	5	0.00	0.12	0.68	0.10	0.00
2	2	0.00	0.00	0.10	0.40	0.00
2	6	0.00	0.00	0.19	0.98	0.00
3	3	0.00	0.00	0.86	0.39	0.00
3	7	0.00	0.00	0.35	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.88	0.33	6.81	4.90	0.12
0	0	15.87	0.49	6.89	10.87	0.13
0	4	0.00	0.00	0.19	0.98	0.00
1	1	15.16	2.12	41.96	18.96	0.00
