Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	2.83	9.65	0.00
0	0	0.00	0.00	1.76	7.50	0.00
0	4	0.00	0.05	4.75	41.92	0.00
1	1	0.00	0.06	1.28	1.41	0.00
1	5	0.00	0.13	5.38	21.73	0.00
2	2	0.00	0.05	1.52	0.93	0.00
2	6	0.00	0.08	4.47	2.18	0.00
3	3	0.00	0.01	0.98	0.68	0.00
3	7	0.00	0.00	2.42	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.02	1.78	3.01	0.00
0	0	0.00	0.10	2.45	0.55	0.00
0	4	0.00	0.00	1.18	13.56	0.00
1	1	0.00	0.00	2.57	3.78	0.00
1	5	0.00	0.03	0.49	0.00	0.00
2	2	0.00	0.02	2.18	1.91	0.00
2	6	0.10	0.02	2.11	2.59	0.00
3	3	0.00	0.01	2.17	0.70	0.00
3	7	0.17	0.00	1.10	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	1.02	1.59	0.00
0	0	0.00	0.05	1.25	0.50	0.00
0	4	0.00	0.04	0.90	4.55	0.00
1	1	0.00	0.00	0.36	1.70	0.00
1	5	0.00	0.00	0.95	0.79	0.00
2	2	0.00	0.00	1.22	2.09	0.00
2	6	0.00	0.02	1.03	0.79	0.00
3	3	0.00	0.05	1.62	1.10	0.00
3	7	0.00	0.03	0.81	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	0.00	0.59	0.87	0.44
0	0	0.00	0.00	0.23	0.50	3.53
0	4	0.00	0.00	0.38	1.59	0.00
1	1	0.00	0.00	0.24	0.89	0.00
1	5	0.00	0.03	1.26	0.50	0.00
2	2	0.00	0.01	0.41	0.69	0.00
2	6	0.00	0.00	0.85	0.11	0.00
3	3	0.00	0.00	0.60	1.79	0.00
3	7	0.48	0.00	0.74	0.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.61	0.95	0.00
0	0	0.00	0.00	0.53	0.00	0.00
0	4	0.00	0.02	0.92	0.59	0.00
1	1	0.00	0.00	0.59	1.19	0.00
1	5	0.00	0.05	0.67	1.00	0.00
2	2	0.00	0.00	0.36	0.98	0.00
2	6	0.00	0.00	0.57	0.89	0.00
3	3	0.00	0.03	0.51	1.30	0.00
3	7	0.00	0.00	0.71	1.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.70	1.35	0.29
0	0	0.00	0.00	1.26	0.69	0.78
0	4	0.00	0.00	0.48	2.66	0.00
1	1	0.00	0.00	1.24	1.11	0.00
1	5	0.00	0.00	0.28	1.19	0.00
2	2	0.00	0.00	0.47	0.79	0.00
2	6	0.00	0.00	0.69	1.31	0.89
3	3	0.00	0.01	0.61	1.10	0.00
3	7	0.01	0.05	0.59	1.97	0.64
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.10	6.08	28.68	7.90	0.17
0	0	0.71	6.66	25.95	4.81	0.02
0	4	0.93	6.30	32.92	8.21	0.00
1	1	0.53	5.96	27.21	7.73	0.00
1	5	2.23	6.20	29.16	8.46	0.00
2	2	0.36	5.09	26.16	9.69	0.00
2	6	1.40	6.70	27.91	7.12	0.33
3	3	1.04	5.87	26.68	6.91	0.00
3	7	1.62	5.93	33.61	10.30	1.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.36	12.66	45.63	3.47	0.01
0	0	2.15	14.46	40.07	2.46	0.03
0	4	1.20	12.13	48.79	4.69	0.00
1	1	1.58	12.44	43.96	2.57	0.00
1	5	0.73	12.03	46.81	4.87	0.00
2	2	1.33	12.27	44.81	2.88	0.00
2	6	1.48	11.98	44.95	4.17	0.06
3	3	1.08	12.82	47.42	3.41	0.00
3	7	1.30	13.05	47.96	2.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.53	14.11	42.21	1.88	0.00
0	0	3.80	16.43	30.25	1.38	0.00
0	4	1.20	12.04	50.04	3.43	0.00
1	1	2.68	15.01	39.93	1.91	0.00
1	5	1.93	12.26	48.28	3.06	0.00
2	2	2.45	13.03	47.38	1.22	0.00
2	6	2.93	13.79	40.30	0.53	0.00
3	3	2.59	14.09	41.59	2.13	0.00
3	7	2.68	16.21	39.93	1.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.64	13.31	44.78	2.58	0.00
0	0	2.43	13.81	38.91	1.49	0.00
0	4	1.43	13.34	46.04	3.16	0.00
1	1	1.63	13.25	46.09	1.15	0.00
1	5	1.00	12.55	47.78	2.38	0.00
2	2	1.56	13.25	48.44	2.59	0.00
2	6	2.11	12.77	43.18	2.58	0.00
3	3	1.25	13.57	47.59	1.23	0.01
3	7	1.68	13.98	40.23	6.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.68	11.23	45.42	5.50	0.00
0	0	2.10	12.34	42.69	5.68	0.00
0	4	1.17	11.13	44.77	5.76	0.00
1	1	1.82	8.73	45.76	6.84	0.00
1	5	2.08	11.58	47.06	4.58	0.00
2	2	1.19	11.84	46.11	4.37	0.00
2	6	1.95	12.32	45.37	3.23	0.00
3	3	1.27	9.95	46.05	9.13	0.01
3	7	1.83	11.93	45.55	4.43	0.00
