Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.70	71.46	16.13	0.00
0	0	0.04	0.56	78.10	10.64	0.00
0	4	0.03	0.66	74.50	15.59	0.00
1	1	0.01	0.36	74.90	14.70	0.00
1	5	0.01	0.22	70.29	20.10	0.00
2	2	0.02	0.58	69.24	20.56	0.00
2	6	0.16	0.74	68.12	21.72	0.00
3	3	0.08	0.63	73.70	15.88	0.00
3	7	0.01	1.89	63.36	9.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.08	16.99	0.00
0	0	0.00	0.36	76.55	12.56	0.00
0	4	0.00	0.38	73.49	17.28	0.00
1	1	0.00	0.50	72.19	17.58	0.00
1	5	0.00	0.35	68.73	22.16	0.00
2	2	0.02	0.61	68.83	20.96	0.00
2	6	0.00	0.65	67.61	22.99	0.00
3	3	0.00	0.52	76.93	12.96	0.00
3	7	0.01	1.84	64.28	9.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.33	16.73	0.00
0	0	0.00	0.39	74.08	14.86	0.00
0	4	0.00	0.39	69.80	20.95	0.00
1	1	0.00	0.57	70.62	19.22	0.00
1	5	0.01	0.46	69.59	21.20	0.00
2	2	0.01	0.45	72.44	17.49	0.00
2	6	0.00	0.57	70.45	20.24	0.00
3	3	0.00	0.61	78.37	11.43	0.00
3	7	0.01	1.91	65.27	8.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	70.39	17.05	0.00
0	0	0.00	0.36	74.80	14.25	0.00
0	4	0.00	0.60	72.00	18.79	0.00
1	1	0.00	0.47	72.63	17.15	0.00
1	5	0.01	0.29	67.62	23.44	0.00
2	2	0.01	0.61	69.51	19.38	0.00
2	6	0.00	0.45	67.76	23.16	0.00
3	3	0.00	0.47	76.56	12.78	0.00
3	7	0.02	1.89	62.31	7.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.95	68.74	17.03	0.00
0	0	0.01	0.45	71.10	16.30	0.00
0	4	0.00	0.54	69.52	19.22	0.00
1	1	0.00	0.41	72.72	15.01	0.00
1	5	0.01	0.37	67.59	21.19	0.00
2	2	0.00	0.50	66.57	20.93	0.00
2	6	0.00	0.49	66.35	22.40	0.00
3	3	0.00	1.28	74.23	12.10	0.00
3	7	0.01	3.53	61.86	9.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	71.52	16.53	0.00
0	0	0.00	0.46	77.57	11.38	0.00
0	4	0.00	0.53	71.12	19.51	0.00
1	1	0.00	0.38	70.76	19.21	0.00
1	5	0.01	0.41	69.42	21.44	0.00
2	2	0.01	0.56	70.85	18.96	0.00
2	6	0.00	0.48	69.34	21.38	0.00
3	3	0.00	0.62	78.61	11.28	0.00
3	7	0.01	2.03	64.46	9.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.84	70.66	17.09	0.00
0	0	0.00	0.43	76.61	12.41	0.00
0	4	0.00	0.45	71.18	19.65	0.00
1	1	0.28	0.90	70.82	18.16	0.00
1	5	0.00	0.32	70.32	20.59	0.00
2	2	0.01	0.81	69.61	19.29	0.00
2	6	0.00	0.57	65.95	23.96	0.00
3	3	0.01	1.42	77.16	11.78	0.00
3	7	0.01	1.80	62.98	10.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	70.89	17.10	0.00
0	0	0.00	0.47	77.81	11.15	0.00
0	4	0.00	0.50	72.34	18.37	0.00
1	1	0.00	0.38	72.77	17.13	0.00
1	5	0.00	0.39	68.58	22.26	0.00
2	2	0.01	0.64	69.20	20.57	0.00
2	6	0.00	0.46	68.44	22.35	0.00
3	3	0.00	0.51	75.41	14.50	0.00
3	7	0.02	1.74	63.21	10.62	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.46	16.53	0.00
0	0	0.00	0.42	72.85	16.35	0.00
0	4	0.00	0.56	71.73	18.58	0.00
1	1	0.01	0.45	71.50	18.03	0.00
1	5	0.01	0.46	70.08	20.72	0.00
2	2	0.01	0.50	72.05	17.80	0.00
2	6	0.00	0.44	71.81	18.98	0.00
3	3	0.01	0.67	77.73	12.01	0.00
3	7	0.01	1.93	63.93	9.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.10	69.09	17.07	0.12
0	0	0.00	0.54	71.93	16.01	0.00
0	4	0.00	0.54	69.52	19.23	0.00
1	1	0.01	0.35	69.71	18.58	0.00
1	5	0.01	0.41	67.44	22.21	0.00
2	2	0.00	0.49	67.85	20.07	0.00
2	6	0.00	0.35	66.56	22.47	0.00
3	3	0.01	2.64	76.31	9.92	0.92
3	7	0.01	3.45	63.31	8.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.68	16.07	0.00
0	0	0.01	0.42	74.78	14.22	0.00
0	4	0.00	0.44	71.09	19.68	0.00
1	1	0.01	0.45	71.63	16.50	0.00
1	5	0.01	0.63	69.61	21.07	0.00
2	2	0.00	0.47	69.86	19.22	0.00
2	6	0.01	0.37	69.89	20.95	0.00
3	3	0.01	0.54	80.06	9.81	0.00
3	7	0.02	2.04	66.59	7.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.77	70.55	17.48	0.00
