Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.07	9.94	3.67	0.00
0	0	0.07	0.31	65.40	21.30	0.00
0	4	0.00	0.07	2.55	1.60	0.00
1	1	0.00	0.06	0.49	0.00	0.00
1	5	0.64	0.04	2.53	0.47	0.00
2	2	0.00	0.00	1.53	0.79	0.00
2	6	0.00	0.10	2.79	0.99	0.00
3	3	0.00	0.00	2.57	1.53	0.00
3	7	0.00	0.00	1.16	2.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.57	3.39	0.00
0	0	0.09	0.16	65.07	21.75	0.00
0	4	0.00	0.00	0.49	0.11	0.00
1	1	0.00	0.00	0.78	0.40	0.00
1	5	0.00	0.00	0.27	0.89	0.00
2	2	0.00	0.00	0.35	0.99	0.00
2	6	0.00	0.01	1.03	0.89	0.00
3	3	0.00	0.02	0.39	1.19	0.00
3	7	0.00	0.00	0.19	0.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.57	3.53	0.00
0	0	0.07	0.43	65.25	21.22	0.00
0	4	0.00	0.03	0.49	0.00	0.00
1	1	0.00	0.03	0.84	0.70	0.00
1	5	0.00	0.02	0.29	1.20	0.00
2	2	0.00	0.00	0.27	0.99	0.00
2	6	0.00	0.01	0.57	1.76	0.00
3	3	0.00	0.00	0.34	0.79	0.00
3	7	0.00	0.01	0.48	1.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.50	3.35	0.00
0	0	0.08	0.33	64.77	21.87	0.00
0	4	0.00	0.00	0.55	0.00	0.00
1	1	0.00	0.00	0.44	0.49	0.00
1	5	0.00	0.02	0.10	0.99	0.00
2	2	0.00	0.00	0.31	0.71	0.00
2	6	0.00	0.00	0.77	0.99	0.00
3	3	0.00	0.00	0.36	1.19	0.00
3	7	0.00	0.00	0.74	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.08	8.35	3.17	0.42
0	0	0.07	0.56	62.69	20.79	0.00
0	4	0.00	0.00	1.17	0.00	0.00
1	1	0.00	0.00	0.26	1.09	0.00
1	5	0.00	0.00	0.44	1.19	0.00
