Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	1.40	1.15	0.00
0	0	0.00	0.03	0.79	0.00	0.00
0	4	0.00	0.07	1.83	2.86	0.00
1	1	0.00	0.00	1.94	1.30	0.00
1	5	0.00	0.04	1.11	0.89	0.00
2	2	0.00	0.00	1.14	0.40	0.00
2	6	0.00	0.00	1.55	1.17	0.00
3	3	0.00	0.00	1.78	1.80	0.00
3	7	0.00	0.00	1.06	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.64	0.83	0.00
0	0	0.00	0.00	0.77	0.59	0.00
0	4	0.00	0.00	0.87	0.79	0.00
1	1	0.00	0.00	0.35	0.99	0.00
1	5	0.00	0.04	1.30	0.79	0.00
2	2	0.00	0.00	0.47	0.89	0.00
2	6	0.00	0.00	0.55	0.71	0.00
3	3	0.00	0.00	0.45	1.30	0.00
3	7	0.00	0.00	0.31	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.77	1.58	0.00
0	0	0.00	0.00	0.72	2.35	0.00
0	4	0.00	0.02	0.71	1.47	0.00
1	1	0.00	0.02	0.45	1.10	0.00
1	5	0.00	0.04	1.11	1.29	0.00
2	2	0.00	0.05	1.97	1.10	0.00
2	6	0.00	0.00	0.63	3.32	0.00
3	3	0.00	0.00	0.22	1.00	0.00
3	7	0.00	0.00	0.30	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.62	0.63	0.00
0	0	0.00	0.00	0.13	0.78	0.00
0	4	0.00	0.00	0.79	0.79	0.00
1	1	0.00	0.00	0.28	0.99	0.00
1	5	0.00	0.04	1.19	0.02	0.00
2	2	0.03	0.00	0.79	0.78	0.00
2	6	0.00	0.01	0.55	0.70	0.00
3	3	0.00	0.00	0.29	0.89	0.00
3	7	0.00	0.00	0.96	0.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	0.76	1.22	0.00
0	0	0.00	0.00	0.20	0.30	0.00
0	4	0.00	0.00	0.37	0.79	0.00
1	1	0.00	0.00	0.25	1.08	0.00
1	5	0.00	0.08	1.54	1.09	0.00
2	2	0.00	0.00	0.74	0.80	0.00
2	6	0.00	0.02	0.46	2.09	0.00
3	3	0.06	0.02	0.51	1.00	0.00
3	7	0.00	0.04	2.06	2.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.40	0.93	0.00
0	0	0.01	1.69	0.07	0.07	0.00
0	4	0.00	0.01	0.20	1.38	0.00
1	1	0.00	0.00	0.12	0.40	0.00
1	5	0.00	0.01	0.88	1.39	0.00
2	2	0.00	0.00	0.88	0.79	0.00
