Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.19	0.11	10.16	4.17	0.00
0	0	0.08	0.73	65.20	20.66	0.00
0	4	0.00	0.02	3.85	1.27	0.00
1	1	0.00	0.03	2.91	4.09	0.00
1	5	0.70	0.00	0.00	0.00	0.00
2	2	0.00	0.04	2.34	1.46	0.00
2	6	0.72	0.00	2.29	0.70	0.00
3	3	0.00	0.00	1.04	0.49	0.00
3	7	0.00	0.05	3.47	4.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.13	8.58	7.08	0.00
0	0	0.09	0.90	63.95	22.08	0.00
0	4	0.00	0.00	0.85	0.00	0.00
1	1	0.00	0.01	0.47	1.68	0.00
1	5	0.00	0.00	0.79	0.80	0.00
2	2	0.00	0.00	0.19	0.93	0.00
2	6	0.00	0.00	0.67	0.99	0.00
3	3	0.00	0.00	0.37	1.08	0.00
3	7	0.01	0.16	1.33	29.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.62	3.48	0.00
0	0	0.09	0.23	64.92	21.80	0.00
0	4	0.00	0.00	1.08	0.00	0.00
1	1	0.00	0.00	1.44	0.69	0.00
1	5	0.00	0.00	0.56	0.79	0.00
2	2	0.00	0.00	0.14	1.08	0.00
2	6	0.00	0.00	0.22	1.18	0.00
3	3	0.00	0.00	0.20	1.20	0.00
3	7	0.00	0.04	0.42	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.54	3.27	0.00
0	0	0.10	0.06	65.01	21.91	0.00
0	4	0.00	0.03	0.60	0.00	0.00
1	1	0.00	0.02	0.62	0.51	0.00
1	5	0.00	0.00	0.10	0.79	0.00
2	2	0.00	0.00	0.34	1.18	0.00
2	6	0.00	0.00	0.47	1.08	0.00
3	3	0.00	0.00	0.34	0.50	0.00
3	7	0.00	0.03	0.90	0.21	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.43	3.75	0.53
0	0	0.08	0.40	63.33	23.54	0.00
0	4	0.00	0.02	0.95	0.00	4.23
1	1	0.00	0.03	0.79	1.40	0.00
1	5	0.00	0.04	0.19	0.61	0.00
2	2	0.00	0.00	0.35	1.10	0.00
2	6	0.00	0.00	0.27	1.08	0.00
3	3	0.00	0.00	0.46	0.88	0.00
3	7	0.00	0.04	1.08	1.38	0.00
