Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	0.17	1.91	1.35	0.00
0	0	0.00	0.00	1.66	2.80	0.00
0	4	0.00	0.07	2.72	1.63	0.00
1	1	0.00	0.00	1.00	0.49	0.00
1	5	0.49	0.06	3.08	1.51	0.00
2	2	0.00	0.06	1.57	0.39	0.00
2	6	0.00	1.16	1.67	1.30	0.00
3	3	0.00	0.04	2.50	2.36	0.00
3	7	0.00	0.00	1.08	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	1.78	16.76	7.10	0.15
0	0	0.31	5.03	13.09	2.12	1.03
0	4	0.03	0.29	13.41	7.36	0.10
1	1	0.24	5.24	18.75	4.34	0.00
1	5	0.05	1.92	14.13	7.07	0.00
2	2	0.01	0.45	14.28	9.35	0.08
2	6	0.00	0.28	20.45	8.57	0.00
3	3	0.00	0.40	19.75	12.99	0.00
3	7	0.01	0.65	20.21	5.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	1.80	13.57	14.27	0.24
0	0	0.01	4.42	17.55	4.16	1.11
0	4	0.04	1.84	12.32	12.20	0.00
1	1	0.00	0.09	13.82	16.08	0.00
1	5	0.00	0.13	12.35	17.81	0.00
2	2	0.24	7.41	9.75	10.78	0.83
2	6	0.00	0.18	14.79	14.76	0.00
3	3	0.00	0.15	13.82	25.89	0.00
3	7	0.00	0.15	14.22	12.53	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	2.77	13.53	13.57	0.00
0	0	0.00	0.16	20.53	10.07	0.00
0	4	0.00	0.06	13.02	14.22	0.00
1	1	0.00	0.10	13.46	20.71	0.00
1	5	0.00	0.13	12.47	12.67	0.00
2	2	0.09	2.71	14.22	11.74	0.00
2	6	0.46	18.72	4.16	1.93	0.00
3	3	0.00	0.20	15.90	13.77	0.00
3	7	0.00	0.10	14.44	23.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	2.69	16.14	17.53	0.28
0	0	0.01	0.25	22.14	7.93	0.01
0	4	0.00	0.13	16.62	16.26	1.44
1	1	0.01	0.07	16.57	25.60	0.00
1	5	0.00	0.16	16.28	27.19	0.00
2	2	0.49	8.67	10.12	7.26	0.00
2	6	0.45	11.22	12.02	10.75	0.79
3	3	0.00	0.86	17.25	20.12	0.00
3	7	0.00	0.17	18.34	25.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	3.89	22.99	22.06	0.09
0	0	0.01	10.13	23.71	9.95	0.03
0	4	0.10	2.21	24.21	28.33	0.60
1	1	0.50	11.75	15.90	12.52	0.00
1	5	0.00	0.13	23.90	23.76	0.00
2	2	0.08	2.52	27.32	30.67	0.00
2	6	0.10	2.44	24.12	21.44	0.07
3	3	0.00	0.16	21.46	24.67	0.00
3	7	0.00	1.65	22.98	24.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	3.01	21.38	22.39	0.04
0	0	0.01	0.42	30.99	10.24	0.22
0	4	0.00	0.12	22.49	21.52	0.00
1	1	0.46	11.10	16.28	11.37	0.00
1	5	0.35	7.24	15.17	12.84	0.00
2	2	0.00	0.18	24.45	41.18	0.00
2	6	0.21	4.82	16.18	18.84	0.07
3	3	0.00	0.08	22.10	28.13	0.00
3	7	0.00	0.14	23.33	34.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	3.59	20.65	22.84	0.00
0	0	0.00	16.64	16.88	6.30	0.01
0	4	0.00	0.14	22.70	27.99	0.00
1	1	0.23	4.52	18.38	22.75	0.00
1	5	0.21	4.62	18.49	18.54	0.00
2	2	0.00	0.15	25.88	28.35	0.00
2	6	0.05	2.26	19.19	26.47	0.00
3	3	0.00	0.12	20.64	22.06	0.00
3	7	0.18	0.25	23.09	30.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.35	21.79	23.06	0.00
0	0	0.03	5.85	27.51	11.72	0.00
0	4	0.12	11.32	17.95	17.52	0.00
1	1	0.20	2.30	22.05	33.27	0.00
1	5	0.39	5.60	16.68	19.25	0.00
2	2	0.00	0.26	21.59	25.13	0.00
2	6	0.00	0.23	22.47	31.49	0.00
3	3	0.00	0.95	24.14	21.42	0.00
3	7	0.00	0.26	21.93	24.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	2.12	24.70	24.69	0.00
0	0	0.00	0.71	37.20	19.24	0.00
0	4	0.02	0.37	26.24	26.14	0.00
1	1	1.01	12.25	9.67	3.99	0.00
1	5	0.31	2.38	24.87	14.87	0.00
2	2	0.00	0.26	27.32	34.89	0.00
2	6	0.00	0.34	25.29	29.38	0.00
3	3	0.00	0.24	21.16	29.02	0.00
3	7	0.00	0.38	25.94	40.03	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	3.49	21.84	21.68	0.00
0	0	0.01	0.33	30.26	10.15	0.02
0	4	0.00	0.17	22.15	35.31	0.00
1	1	1.01	18.98	11.16	6.10	0.00
1	5	0.26	6.79	21.99	25.53	0.00
2	2	0.00	0.23	22.92	23.72	0.00
2	6	0.00	0.20	20.18	24.06	0.00
3	3	0.00	0.28	23.88	26.88	0.00
3	7	0.00	0.94	22.06	21.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.24	3.47	24.09	22.62	0.10
0	0	0.02	2.20	31.65	19.37	0.00
0	4	0.27	6.80	21.94	19.04	0.00
1	1	0.60	13.85	15.81	15.87	0.00
1	5	0.24	4.08	24.90	25.69	0.09
2	2	0.00	0.20	25.09	32.82	0.60
2	6	0.79	0.18	23.08	22.00	0.07
3	3	0.00	0.19	25.33	25.02	0.00
3	7	0.00	0.28	24.91	21.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.55	21.80	22.00	0.06
0	0	0.01	8.44	26.75	12.09	0.06
0	4	0.02	9.91	18.18	27.34	0.33
1	1	0.15	0.24	21.39	25.72	0.00
1	5	0.14	0.26	23.34	23.91	0.00
2	2	0.19	6.25	18.07	15.55	0.00
2	6	0.00	1.83	22.05	21.29	0.06
3	3	0.00	0.26	22.69	30.32	0.00
3	7	0.00	1.20	21.95	19.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	3.67	22.90	22.45	0.01
0	0	0.09	18.05	18.79	2.40	0.00
0	4	0.07	6.63	25.64	19.21	0.00
1	1	0.13	0.24	24.90	27.07	0.00
1	5	0.00	0.34	22.38	29.30	0.00
2	2	0.00	0.18	22.99	26.67	0.00
2	6	0.00	0.23	22.37	28.54	0.07
3	3	0.00	0.25	21.63	24.64	0.00
3	7	0.00	3.43	24.46	21.77	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	1.83	26.45	24.45	0.01
0	0	0.02	2.38	32.68	22.48	0.00
0	4	0.00	0.59	28.35	27.08	0.00
1	1	0.14	0.45	27.07	25.17	0.00
1	5	0.00	0.17	26.82	29.79	0.00
2	2	0.30	2.15	21.98	22.92	0.00
2	6	0.11	1.14	24.74	23.36	0.05
3	3	0.28	7.45	20.78	19.13	0.00
