Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	1.04	69.64	15.79	0.14
0	0	0.02	0.59	70.43	15.97	0.00
0	4	0.00	0.75	68.05	19.18	0.00
1	1	0.04	1.80	70.36	16.03	0.00
1	5	0.02	0.60	69.20	19.24	0.00
2	2	0.27	0.73	70.89	15.89	0.00
2	6	0.09	0.58	67.83	20.04	1.09
3	3	0.00	0.55	76.44	11.06	0.00
3	7	0.02	2.71	64.00	8.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	70.63	16.77	0.00
0	0	0.06	0.60	71.53	16.81	0.00
0	4	0.00	0.57	70.89	19.65	0.00
1	1	0.01	0.43	72.54	17.03	0.00
1	5	0.00	0.34	70.79	20.14	0.00
2	2	0.01	0.44	70.88	19.05	0.00
2	6	0.00	0.44	69.23	21.34	0.00
3	3	0.01	0.56	75.94	10.25	0.00
3	7	0.00	2.15	63.20	9.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.00	70.96	16.30	0.00
0	0	0.00	0.47	74.93	14.08	0.00
0	4	0.01	1.20	71.65	18.04	0.00
1	1	0.01	0.41	72.10	17.69	0.00
1	5	0.01	0.55	70.36	20.23	0.00
2	2	0.01	1.34	68.49	20.62	0.00
2	6	0.22	1.10	68.46	21.26	0.00
3	3	0.00	0.60	77.22	10.11	0.00
3	7	0.01	2.29	64.47	8.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.70	70.82	17.11	0.00
0	0	0.01	0.50	72.86	16.06	0.00
0	4	0.00	0.53	71.48	19.21	0.00
1	1	0.01	0.48	74.06	15.60	0.00
1	5	0.00	0.43	68.16	22.57	0.00
2	2	0.00	0.56	69.38	20.44	0.00
2	6	0.00	0.53	68.71	21.98	0.00
3	3	0.00	0.48	78.42	11.35	0.00
3	7	0.00	2.06	63.73	9.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.65	16.26	0.00
0	0	0.01	0.38	78.47	10.44	0.00
0	4	0.00	0.47	74.27	16.48	0.00
1	1	0.00	0.48	74.20	15.62	0.00
1	5	0.00	0.33	70.27	20.29	0.00
2	2	0.01	0.52	68.75	21.14	0.00
2	6	0.00	0.60	68.57	22.05	0.00
3	3	0.00	0.52	77.03	12.88	0.00
