Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.77	1.32	10.36	8.52	5.43
0	0	0.07	4.23	50.28	25.41	0.00
0	4	0.00	0.00	1.05	0.09	43.44
1	1	0.00	0.08	3.92	26.24	0.05
1	5	0.63	0.05	0.56	0.79	0.00
2	2	0.00	0.00	1.39	0.30	0.00
2	6	0.00	0.05	2.52	2.02	0.00
3	3	21.40	6.12	22.54	12.53	0.00
3	7	0.10	0.00	0.70	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.70	1.36	8.25	10.34	0.82
0	0	0.07	2.99	36.92	18.13	0.00
0	4	0.00	0.00	0.34	0.80	6.57
1	1	0.00	0.04	4.10	60.88	0.00
1	5	0.00	0.02	1.20	0.70	0.00
2	2	0.00	0.00	0.79	0.89	0.00
2	6	0.00	0.00	0.28	0.99	0.00
3	3	29.54	7.83	21.72	0.00	0.00
3	7	0.00	0.00	0.63	0.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.11	1.79	11.16	4.38	9.09
0	0	0.08	7.13	61.44	25.16	0.00
0	4	0.00	0.05	2.49	2.57	72.75
1	1	0.00	0.00	0.52	1.48	0.00
1	5	0.00	0.02	0.86	1.38	0.00
2	2	0.00	0.00	0.34	1.39	0.00
2	6	0.00	0.00	0.31	1.39	0.00
3	3	24.82	7.14	22.86	0.40	0.00
3	7	0.00	0.00	0.47	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.91	1.63	10.76	6.49	4.53
0	0	0.15	5.58	52.24	21.80	0.00
0	4	0.00	0.07	6.84	2.61	36.28
1	1	0.00	0.03	2.42	22.07	0.00
1	5	0.00	0.01	0.81	1.27	0.00
2	2	0.00	0.00	0.97	1.28	0.00
2	6	0.00	0.00	0.38	1.28	0.00
3	3	23.11	7.32	22.10	0.30	0.00
3	7	0.00	0.00	0.32	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.83	1.63	11.70	6.05	6.45
0	0	0.08	5.98	59.01	27.05	0.00
0	4	0.00	0.11	4.32	2.07	48.86
1	1	0.00	0.02	2.76	13.26	0.00
1	5	0.01	0.02	1.15	1.08	2.56
2	2	0.00	0.00	0.43	1.58	0.00
2	6	0.00	0.02	0.45	1.38	0.20
3	3	22.58	6.86	24.72	0.99	0.00
3	7	0.00	0.00	0.77	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.74	1.72	11.70	3.82	8.66
0	0	0.09	6.51	62.91	25.00	0.00
0	4	0.00	0.10	4.02	0.81	69.27
1	1	0.00	0.00	0.26	1.86	0.00
1	5	0.00	0.04	0.97	0.89	0.00
2	2	0.00	0.00	0.37	0.69	0.00
2	6	0.00	0.00	0.35	0.89	0.00
3	3	21.82	7.10	24.12	0.30	0.00
3	7	0.00	0.00	0.60	0.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.29	1.68	11.82	6.22	7.64
0	0	0.11	6.35	57.97	29.27	0.00
0	4	0.01	0.10	9.36	2.22	60.21
1	1	0.00	0.04	0.69	12.39	0.00
1	5	0.00	0.00	0.72	1.08	0.89
2	2	0.00	0.01	0.29	0.89	0.00
2	6	0.00	0.00	0.19	0.89	0.00
3	3	18.18	6.93	24.42	1.11	0.00
3	7	0.00	0.00	0.92	1.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.73	1.75	11.65	3.77	4.72
0	0	0.08	7.15	61.25	25.30	0.00
0	4	0.00	0.23	9.02	2.00	37.76
1	1	0.00	0.00	0.48	0.00	0.00
1	5	0.00	0.05	0.84	0.00	0.00
2	2	0.00	0.00	0.05	0.39	0.00
2	6	0.00	0.00	0.23	1.29	0.00
3	3	21.79	6.54	21.29	0.69	0.00
3	7	0.00	0.00	0.00	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.81	1.72	11.69	4.27	7.58
0	0	0.21	5.94	60.30	27.71	0.00
0	4	0.00	0.28	3.60	0.90	60.64
1	1	0.00	0.00	0.57	0.89	0.00
1	5	0.00	0.05	1.04	0.98	0.00
2	2	0.00	0.00	0.68	1.20	0.00
2	6	0.00	0.00	0.38	0.99	0.00
3	3	22.31	7.49	26.51	0.79	0.00
3	7	0.00	0.00	0.44	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.08	1.59	11.93	5.41	2.98
0	0	0.18	6.02	57.00	26.55	0.00
0	4	0.01	1.42	18.17	4.65	23.78
1	1	0.00	0.08	1.63	5.85	0.00
1	5	0.00	0.00	1.07	0.89	0.04
2	2	0.00	0.00	0.36	1.18	0.00
2	6	0.00	0.00	0.23	1.39	0.00
3	3	16.47	5.18	16.67	1.58	0.00
3	7	0.00	0.00	0.30	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.97	0.84	8.88	14.28	0.14
0	0	0.41	1.89	40.03	20.48	1.12
0	4	0.00	0.00	10.40	62.83	0.00
1	1	0.00	0.04	2.10	24.93	0.00
1	5	2.10	2.64	8.62	0.59	0.00
2	2	0.00	0.00	0.19	2.07	0.00
2	6	0.00	0.00	0.36	0.39	0.00
3	3	5.28	2.14	9.11	1.88	0.00
3	7	0.00	0.00	0.23	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	0.12	6.39	15.82	0.00
0	0	0.43	0.54	36.40	31.11	0.03
0	4	0.00	0.00	8.70	89.17	0.00
1	1	0.00	0.00	0.74	0.59	0.00
1	5	1.18	0.42	2.89	0.90	0.00
2	2	0.00	0.01	1.16	1.20	0.00
2	6	0.00	0.00	0.14	1.00	0.00
3	3	0.00	0.00	0.48	0.60	0.00
3	7	0.00	0.00	0.59	1.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.02	6.10	16.75	0.00
0	0	0.41	0.13	36.64	35.64	0.00
0	4	0.00	0.00	8.42	89.65	0.00
1	1	0.00	0.00	0.92	2.07	0.00
1	5	0.00	0.00	1.06	0.96	0.00
2	2	0.00	0.00	0.24	1.49	0.00
2	6	0.00	0.00	0.37	1.81	0.00
3	3	0.00	0.00	0.19	1.39	0.00
3	7	0.00	0.00	0.97	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	0.33	8.30	14.19	0.00
0	0	0.24	2.58	47.67	23.05	0.00
0	4	0.00	0.02	14.30	83.94	0.00
1	1	0.00	0.03	1.76	2.06	0.00
1	5	0.15	0.01	0.37	1.09	0.00
2	2	0.00	0.00	0.56	1.18	0.00
2	6	0.00	0.00	0.41	0.99	0.00
3	3	0.10	0.00	0.72	0.69	0.00
3	7	0.00	0.00	0.60	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
