Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.15	0.78	71.78	15.54	0.00
0	0	0.15	0.66	74.36	14.11	0.00
0	4	0.15	0.59	70.19	19.49	0.00
1	1	0.16	0.44	72.82	16.88	0.00
1	5	0.15	0.60	70.31	19.42	0.00
2	2	0.14	0.47	70.61	18.86	0.00
2	6	0.12	0.52	70.33	19.89	0.00
3	3	0.14	0.68	80.94	8.45	0.00
3	7	0.23	2.29	65.28	7.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.38	16.65	0.00
0	0	0.00	0.56	75.20	13.59	0.00
0	4	0.00	0.47	71.15	19.45	0.00
1	1	0.01	0.31	71.06	19.01	0.00
1	5	0.00	0.51	69.18	21.56	0.00
2	2	0.01	0.61	70.46	19.27	0.00
2	6	0.00	0.47	70.32	20.39	0.00
3	3	0.01	0.57	78.58	11.29	0.00
3	7	0.01	2.10	64.86	8.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.68	71.06	16.57	0.00
0	0	0.00	0.50	72.92	15.60	0.00
0	4	0.00	0.44	70.54	19.78	0.00
1	1	0.01	0.37	71.63	18.05	0.00
1	5	0.01	0.59	69.17	21.12	0.00
2	2	0.01	0.56	70.78	18.54	0.00
2	6	0.00	0.40	69.47	20.72	0.00
3	3	0.17	0.57	78.36	11.03	0.00
3	7	0.01	2.01	65.78	7.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.77	16.35	0.00
0	0	0.01	0.41	75.71	13.32	0.00
0	4	0.00	0.42	71.40	19.38	0.00
1	1	0.01	0.51	74.06	15.77	0.00
1	5	0.00	0.48	69.95	20.77	0.00
2	2	0.00	0.44	70.29	19.65	0.00
2	6	0.01	0.41	69.43	21.32	0.00
3	3	0.00	0.61	77.96	11.89	0.00
3	7	0.01	1.92	65.03	8.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.90	69.55	16.60	0.00
0	0	0.00	0.29	72.88	14.76	0.00
0	4	0.00	0.48	71.25	17.73	0.00
1	1	0.00	0.45	71.84	16.90	0.00
1	5	0.00	0.38	70.95	18.03	0.00
2	2	0.01	0.52	66.28	21.71	0.00
2	6	0.00	0.54	66.83	22.34	0.00
3	3	0.11	0.78	74.32	12.27	0.00
3	7	0.01	3.76	62.39	9.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	70.55	17.55	0.00
0	0	0.00	0.35	73.79	15.25	0.00
0	4	0.00	0.55	73.33	17.21	0.00
1	1	0.01	0.35	71.35	18.63	0.00
1	5	0.00	0.34	67.33	23.54	0.00
2	2	0.01	0.70	70.46	19.29	0.00
2	6	0.00	0.58	68.62	22.11	0.00
3	3	0.00	0.43	77.08	12.80	0.00
3	7	0.00	1.82	62.20	11.53	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.30	16.40	0.00
0	0	0.01	0.57	73.25	14.93	0.00
0	4	0.00	0.49	72.63	17.89	0.00
1	1	0.01	0.42	73.52	16.25	0.00
1	5	0.00	0.34	71.83	18.95	0.00
2	2	0.04	0.56	69.51	19.51	0.00
2	6	0.01	0.54	68.39	22.31	0.00
3	3	0.00	0.87	77.40	11.45	0.00
3	7	0.01	1.85	63.80	9.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.64	72.17	15.88	0.00
0	0	0.01	0.41	76.78	12.06	0.00
0	4	0.00	0.54	72.79	17.80	0.00
1	1	0.01	0.35	72.98	16.99	0.00
1	5	0.00	0.32	70.17	20.68	0.00
2	2	0.01	0.59	70.54	19.28	0.00
2	6	0.01	0.49	69.51	21.26	0.00
3	3	0.00	0.48	79.17	10.79	0.00
3	7	0.01	1.94	65.43	8.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.84	16.21	0.00
0	0	0.00	0.38	74.24	14.87	0.00
0	4	0.00	0.58	73.47	17.14	0.00
1	1	0.02	0.44	73.95	15.93	0.00
1	5	0.00	0.43	67.60	23.20	0.00
2	2	0.00	0.64	71.08	18.69	0.00
2	6	0.01	0.61	71.08	19.47	0.00
3	3	0.00	0.35	78.11	11.98	0.00
3	7	0.01	1.87	65.25	8.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.92	69.25	17.02	0.00
0	0	0.01	0.45	72.17	15.28	0.00
0	4	0.00	0.56	71.41	17.63	0.00
1	1	0.01	0.35	69.59	18.74	0.00
1	5	0.00	0.38	70.17	19.44	0.00
2	2	0.01	0.62	67.58	20.59	0.00
2	6	0.00	0.46	67.90	21.67	0.00
3	3	0.07	1.42	73.75	13.10	0.00
3	7	0.01	3.16	61.65	9.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.68	71.85	16.26	0.00
0	0	0.00	0.48	72.86	16.19	0.00
0	4	0.00	0.55	73.95	16.59	0.00
1	1	0.01	0.36	72.48	17.54	0.00
1	5	0.00	0.39	69.02	21.85	0.00
2	2	0.01	0.70	69.32	20.46	0.00
2	6	0.00	0.44	69.04	21.77	0.00
3	3	0.00	0.51	81.13	8.59	0.00
3	7	0.01	1.98	66.55	6.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.74	71.47	16.33	0.00
0	0	0.00	0.34	73.93	15.11	0.00
0	4	0.08	0.46	72.60	17.32	0.00
1	1	0.01	0.44	72.86	16.84	0.00
1	5	0.00	0.44	70.04	20.76	0.00
2	2	0.01	0.64	70.02	19.85	0.00
2	6	0.00	0.53	70.34	20.42	0.00
3	3	0.00	0.45	78.00	11.98	0.00
3	7	0.30	2.58	64.16	8.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.62	71.51	16.60	0.00
0	0	0.00	0.38	76.30	12.77	0.00
0	4	0.00	0.43	73.25	17.48	0.00
1	1	0.01	0.44	73.48	16.29	0.00
1	5	0.01	0.41	69.89	20.83	0.00
2	2	0.01	0.60	69.49	20.36	0.00
2	6	0.00	0.44	68.78	22.02	0.00
3	3	0.00	0.44	76.26	13.72	0.00
3	7	0.01	1.82	64.45	9.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.61	70.41	17.65	0.00
0	0	0.01	0.40	75.26	13.78	0.00
0	4	0.00	0.46	71.86	18.83	0.00
1	1	0.00	0.42	73.25	16.59	0.00
1	5	0.00	0.34	69.12	21.71	0.00
2	2	0.01	0.55	68.21	21.60	0.00
2	6	0.00	0.44	68.14	22.70	0.00
3	3	0.01	0.56	75.64	14.25	0.00
3	7	0.01	1.74	61.97	11.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.95	69.42	16.43	0.00
0	0	0.00	0.34	75.35	11.61	0.00
0	4	0.00	0.53	70.47	18.42	0.00
1	1	0.00	0.45	71.37	16.01	0.00
1	5	0.00	0.31	68.56	20.37	0.00
2	2	0.01	0.55	67.39	20.64	0.00
2	6	0.00	0.51	66.67	22.12	0.00
3	3	0.00	2.40	74.08	12.32	0.00
3	7	0.01	2.50	61.56	9.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.79	16.26	0.00
0	0	0.01	0.41	78.90	10.10	0.00
0	4	0.00	0.48	74.58	16.14	0.00
1	1	0.01	0.34	74.80	15.04	0.00
1	5	0.01	0.30	68.71	22.17	0.00
2	2	0.01	0.68	68.74	21.01	0.00
2	6	0.00	0.61	68.34	22.28	0.00
3	3	0.01	0.47	76.91	13.04	0.00
3	7	0.00	1.89	63.34	10.34	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.16	16.76	0.00
0	0	0.00	0.46	75.90	13.02	0.00
0	4	0.00	0.59	72.75	17.86	0.00
1	1	0.02	0.42	71.04	17.77	0.00
1	5	0.00	0.37	69.33	21.55	0.00
2	2	0.01	0.55	70.02	19.89	0.00
2	6	0.00	0.54	68.53	22.24	0.00
3	3	0.01	0.54	76.78	12.88	0.00
3	7	0.00	2.16	64.57	8.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	70.10	17.04	0.00
0	0	0.00	0.40	76.17	11.44	0.00
0	4	0.02	0.72	70.81	14.39	0.00
1	1	0.01	0.35	71.42	18.50	0.00
1	5	0.00	0.28	69.73	21.00	0.00
2	2	0.01	0.62	67.87	22.08	0.00
2	6	0.00	0.48	67.67	22.78	0.00
3	3	0.00	0.44	75.01	15.15	0.00
3	7	0.01	2.17	62.68	11.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	72.09	16.05	0.00
0	0	0.00	0.51	73.17	15.91	0.00
0	4	0.01	0.43	70.91	19.85	0.00
1	1	0.01	0.35	76.50	13.38	0.00
1	5	0.01	0.47	69.96	20.75	0.00
2	2	0.01	0.57	70.06	19.78	0.00
2	6	0.01	0.44	70.28	20.45	0.00
3	3	0.00	0.51	80.10	9.81	0.00
3	7	0.01	1.99	65.23	8.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.20	70.59	15.86	0.00
0	0	0.01	0.30	77.76	10.58	0.00
0	4	0.00	0.55	72.31	16.84	0.00
1	1	0.01	0.34	74.48	14.35	0.00
1	5	0.00	0.21	68.73	20.67	0.00
2	2	0.01	0.61	67.25	21.60	0.00
2	6	0.01	0.61	67.26	22.10	0.00
3	3	0.00	3.39	75.13	11.33	0.00
3	7	0.00	3.61	61.69	9.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.73	72.18	15.75	0.00
0	0	0.01	0.46	70.96	18.15	0.00
0	4	0.00	0.47	69.64	21.07	0.00
1	1	0.01	0.54	76.60	13.02	0.00
1	5	0.00	0.52	70.03	20.70	0.00
2	2	0.00	0.45	71.17	18.69	0.00
2	6	0.01	0.51	71.60	19.08	0.00
3	3	0.01	0.69	81.10	8.48	0.00
3	7	0.02	2.21	66.31	6.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	0.81	70.62	16.60	0.00
0	0	0.00	0.45	73.51	14.85	0.00
0	4	0.00	0.46	74.36	16.24	0.00
1	1	0.70	1.06	69.27	18.54	0.00
1	5	0.44	0.33	68.88	20.53	0.00
2	2	0.01	0.56	69.23	20.19	0.00
2	6	0.00	0.56	68.50	21.73	0.00
3	3	0.19	0.84	77.97	10.90	0.00
3	7	0.02	2.20	63.40	9.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	71.52	16.48	0.00
0	0	0.00	0.42	74.78	14.39	0.00
0	4	0.00	0.57	71.69	18.87	0.00
1	1	0.00	0.38	73.42	16.62	0.00
1	5	0.00	0.28	69.93	20.98	0.00
2	2	0.01	0.57	70.99	18.76	0.00
2	6	0.00	0.49	69.10	21.63	0.00
3	3	0.01	0.56	78.76	10.88	0.00
3	7	0.01	1.94	63.81	9.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.63	71.36	16.73	0.00
0	0	0.00	0.37	78.27	10.78	0.00
0	4	0.00	0.55	73.46	17.17	0.00
1	1	0.00	0.43	75.03	14.84	0.00
1	5	0.00	0.29	70.71	20.25	0.00
2	2	0.01	0.62	67.48	22.30	0.00
2	6	0.00	0.49	67.76	22.89	0.00
3	3	0.00	0.50	75.67	14.21	0.00
3	7	0.01	1.78	62.37	11.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	1.06	69.47	16.27	0.00
0	0	0.00	0.36	73.45	13.76	0.00
0	4	0.00	0.54	71.21	17.49	0.00
1	1	0.00	0.42	74.31	13.41	0.00
1	5	0.00	0.32	67.74	20.53	0.00
2	2	0.01	0.54	67.08	20.70	0.00
2	6	0.00	0.50	66.52	21.97	0.00
3	3	0.00	2.55	74.41	11.96	0.00
3	7	0.00	3.29	61.27	10.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	72.10	16.04	0.00
0	0	0.01	0.33	76.25	12.91	0.00
0	4	0.00	0.60	73.13	17.52	0.00
1	1	0.01	0.39	76.04	13.78	0.00
1	5	0.00	0.30	70.14	20.81	0.00
2	2	0.01	0.62	69.53	20.28	0.00
2	6	0.00	0.47	69.08	21.67	0.00
3	3	0.00	0.49	77.47	12.45	0.00
3	7	0.01	2.04	64.67	8.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.77	71.36	16.54	0.00
0	0	0.01	0.42	75.08	14.10	0.00
0	4	0.00	0.49	71.52	19.19	0.00
1	1	0.01	0.40	75.42	14.39	0.00
1	5	0.00	0.77	69.99	20.04	0.00
2	2	0.01	0.59	68.05	21.80	0.00
2	6	0.00	0.58	68.93	21.82	0.00
3	3	0.01	0.56	78.15	11.74	0.00
3	7	0.01	2.37	63.91	9.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.66	71.27	16.76	0.00
0	0	0.00	0.43	76.25	12.78	0.00
0	4	0.00	0.56	74.96	15.49	0.00
1	1	0.01	0.42	72.19	17.53	0.00
1	5	0.00	0.40	67.72	23.04	0.00
2	2	0.01	0.64	68.84	20.94	0.00
2	6	0.00	0.53	68.46	22.24	0.00
3	3	0.00	0.44	76.69	13.29	0.00
3	7	0.01	1.83	64.95	8.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.48	15.54	0.00
0	0	0.00	0.44	77.72	11.22	0.00
0	4	0.00	0.58	73.48	17.12	0.00
1	1	0.00	0.40	74.21	15.70	0.00
1	5	0.00	0.38	70.68	20.13	0.00
2	2	0.01	0.67	71.59	18.12	0.00
2	6	0.01	0.39	69.49	21.30	0.00
3	3	0.00	0.59	78.06	11.77	0.00
3	7	0.01	2.09	64.51	8.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.03	69.29	16.91	0.10
0	0	0.01	0.41	75.20	12.26	0.00
0	4	0.00	0.59	71.03	17.82	0.00
1	1	0.00	0.33	71.80	16.60	0.00
1	5	0.00	0.25	67.72	22.05	0.00
2	2	0.01	0.57	67.37	21.18	0.00
2	6	0.01	0.54	67.41	21.48	0.00
3	3	0.01	1.86	72.97	13.69	0.80
3	7	0.00	3.65	61.24	10.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.56	16.50	0.00
0	0	0.01	0.45	75.92	13.16	0.00
0	4	0.00	0.55	72.58	18.09	0.00
1	1	0.00	0.36	73.95	15.98	0.00
1	5	0.01	0.27	69.90	20.84	0.00
2	2	0.01	0.61	69.39	20.35	0.00
2	6	0.00	0.52	69.29	21.41	0.00
3	3	0.01	0.56	77.62	12.25	0.00
3	7	0.01	2.02	63.70	9.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.82	71.56	16.35	0.00
0	0	0.00	0.49	75.73	13.27	0.00
0	4	0.00	0.52	72.85	17.80	0.00
1	1	0.01	1.14	74.59	14.44	0.00
1	5	0.00	0.45	70.37	20.45	0.00
2	2	0.01	0.62	68.43	21.42	0.00
2	6	0.00	0.48	68.03	22.76	0.00
3	3	0.00	0.58	77.97	11.93	0.00
3	7	0.01	2.28	64.62	8.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.76	16.27	0.00
0	0	0.01	0.39	75.85	13.23	0.00
0	4	0.00	0.52	72.86	17.81	0.00
1	1	0.00	0.41	77.17	12.65	0.00
1	5	0.00	0.32	70.76	20.15	0.00
2	2	0.01	0.69	69.42	20.24	0.00
2	6	0.00	0.54	68.24	22.22	0.00
3	3	0.00	0.57	75.81	14.05	0.00
3	7	0.00	1.90	63.82	9.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.67	16.27	0.00
0	0	0.00	0.52	74.13	14.49	0.00
0	4	0.00	0.61	71.70	18.21	0.00
1	1	0.01	0.39	74.92	14.95	0.00
1	5	0.00	0.42	70.26	20.17	0.00
2	2	0.01	0.74	70.01	19.73	0.00
2	6	0.00	0.48	68.81	21.99	0.00
3	3	0.01	0.45	77.96	12.00	0.00
3	7	0.01	1.76	65.29	8.53	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.15	69.30	16.64	0.00
0	0	0.00	0.36	74.39	12.86	0.00
0	4	0.00	0.54	72.17	15.65	0.00
1	1	0.01	0.50	70.09	17.75	0.00
1	5	0.01	0.38	67.47	22.25	0.00
2	2	0.01	0.58	67.02	21.10	0.00
2	6	0.01	0.54	67.21	21.97	0.00
3	3	0.00	2.57	74.02	12.51	0.00
3	7	0.01	3.75	62.54	9.13	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.21	16.86	0.00
0	0	0.00	0.46	75.78	13.25	0.00
0	4	0.00	0.60	73.52	16.93	0.00
1	1	0.00	0.36	73.46	16.55	0.00
1	5	0.00	0.35	70.92	19.95	0.00
2	2	0.01	0.63	68.89	20.87	0.00
2	6	0.00	0.49	67.73	23.02	0.00
3	3	0.01	0.59	76.29	13.56	0.00
3	7	0.01	1.95	62.89	10.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.77	71.35	16.40	0.02
0	0	0.00	0.62	74.58	13.61	0.20
0	4	0.00	0.53	72.84	17.51	0.00
1	1	0.01	0.38	75.54	14.37	0.00
1	5	0.00	0.35	68.24	22.17	0.00
2	2	0.01	0.60	70.35	19.33	0.00
2	6	0.00	0.54	69.45	21.29	0.00
3	3	0.00	0.49	76.10	13.86	0.00
3	7	0.01	2.62	63.96	9.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.46	16.61	0.00
0	0	0.01	0.44	76.73	12.23	0.00
0	4	0.00	0.56	72.41	18.22	0.00
1	1	0.00	0.43	72.88	16.81	0.00
1	5	0.00	0.35	72.13	18.70	0.00
2	2	0.01	0.48	68.53	21.30	0.00
2	6	0.00	0.52	68.94	21.76	0.00
3	3	0.00	0.64	77.37	12.45	0.00
3	7	0.01	1.90	62.33	11.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	71.49	16.55	0.00
0	0	0.00	0.44	78.02	10.97	0.00
0	4	0.00	0.45	73.86	16.89	0.00
1	1	0.00	0.45	73.46	16.40	0.00
1	5	0.00	0.41	68.33	22.53	0.00
2	2	0.01	0.70	69.24	20.34	0.00
2	6	0.00	0.47	68.17	22.59	0.00
3	3	0.00	0.52	76.35	13.57	0.00
3	7	0.00	1.92	64.50	9.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.94	68.48	16.61	0.00
0	0	0.01	0.46	73.20	12.95	0.00
0	4	0.01	0.53	66.13	17.36	0.00
1	1	0.01	0.35	69.88	17.91	0.00
1	5	0.00	0.40	66.67	21.58	0.00
2	2	0.01	0.54	65.39	22.54	0.00
2	6	0.01	0.49	66.72	21.87	0.00
3	3	0.00	2.28	75.85	10.76	0.00
3	7	0.01	2.47	64.09	7.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	70.82	17.26	0.00
0	0	0.00	0.45	76.74	12.33	0.00
0	4	0.00	0.45	74.17	16.51	0.00
1	1	0.00	0.43	69.56	20.38	0.00
1	5	0.00	0.47	66.99	23.79	0.00
2	2	0.01	0.58	68.60	21.11	0.00
2	6	0.00	0.50	68.25	22.46	0.00
3	3	0.00	0.51	78.09	11.78	0.00
3	7	0.00	1.94	64.01	9.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.52	16.06	0.00
0	0	0.01	0.51	73.83	14.97	0.00
0	4	0.01	0.43	74.77	15.80	0.00
1	1	0.01	0.30	72.09	17.76	0.00
