Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	0.01	2.52	10.57	0.00
0	0	0.00	0.00	4.62	59.26	0.00
0	4	0.00	0.00	1.44	0.40	0.00
1	1	0.07	0.03	3.17	14.65	0.00
1	5	0.62	0.01	0.79	0.49	0.00
2	2	0.00	0.03	4.79	6.32	0.00
2	6	0.61	0.00	2.03	2.18	0.00
3	3	0.00	0.00	2.05	0.40	0.00
3	7	0.00	0.01	1.20	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.03	1.32	2.50	0.00
0	0	0.00	0.12	1.96	4.40	0.00
0	4	0.00	0.00	0.09	0.60	0.00
1	1	0.00	0.03	3.10	6.61	0.00
1	5	0.00	0.00	0.97	0.00	0.00
2	2	0.00	0.08	3.07	6.21	0.00
2	6	0.51	0.00	0.00	0.00	0.00
3	3	0.14	0.00	0.82	1.69	0.00
3	7	0.00	0.01	0.57	0.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.01	1.10	1.35	0.00
0	0	0.00	0.02	1.44	0.61	0.00
0	4	0.00	0.00	0.36	0.99	0.00
1	1	0.00	0.01	2.59	2.58	0.00
1	5	0.00	0.00	0.96	1.88	0.00
2	2	0.80	0.00	1.14	3.13	0.00
2	6	0.00	0.00	0.62	0.20	0.00
3	3	0.00	0.03	1.41	1.19	0.00
3	7	0.00	0.00	0.30	0.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.63	1.11	0.43
0	0	0.00	0.00	0.48	1.43	0.00
0	4	0.00	0.00	0.92	1.10	0.00
1	1	0.00	0.00	0.62	1.51	0.00
1	5	0.00	0.02	0.82	1.01	0.00
2	2	0.00	0.01	0.68	1.21	0.00
2	6	0.00	0.00	0.20	0.31	0.00
3	3	0.00	0.00	0.87	1.51	0.00
3	7	0.00	0.00	0.48	0.81	3.44
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.36	0.93	0.07
0	0	0.00	0.00	0.22	0.71	0.00
0	4	0.00	0.02	0.18	0.50	0.00
1	1	0.00	0.00	0.09	0.41	0.00
1	5	0.00	0.01	0.58	1.01	0.00
2	2	0.00	0.00	0.43	1.60	0.00
2	6	0.00	0.00	0.41	1.30	0.00
3	3	0.00	0.00	0.58	1.12	0.00
3	7	0.00	0.00	0.37	0.82	0.55
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.01	0.71	1.44	0.00
0	0	0.00	0.00	0.28	1.09	0.00
0	4	0.00	0.00	0.76	1.30	0.00
1	1	0.00	0.01	0.47	1.69	0.00
1	5	0.00	0.02	1.18	2.07	0.00
2	2	0.59	0.00	0.47	0.99	0.00
2	6	0.00	0.03	1.29	1.70	0.00
3	3	0.19	0.00	0.82	1.79	0.00
3	7	0.00	0.00	0.41	0.92	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.38	1.00	0.00
0	0	0.00	0.00	0.36	0.81	0.00
0	4	0.00	0.00	0.45	1.10	0.00
1	1	0.00	0.00	0.23	0.44	0.00
1	5	0.00	0.02	0.43	0.99	0.00
2	2	0.00	0.00	0.26	1.01	0.00
2	6	0.00	0.00	0.46	1.31	0.00
3	3	0.00	0.00	0.44	1.01	0.00
3	7	0.00	0.00	0.41	1.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.46	1.22	0.00
0	0	0.00	0.00	0.95	1.79	0.00
0	4	0.00	0.00	0.35	1.19	0.00
1	1	0.00	0.02	0.13	0.40	0.00
1	5	0.00	0.06	0.47	1.89	0.00
2	2	0.00	0.00	0.77	1.00	0.00
2	6	0.00	0.00	0.37	0.99	0.00
3	3	0.00	0.00	0.25	1.18	0.00
3	7	0.03	0.03	0.39	1.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.57	0.94	0.00
0	0	0.00	0.00	0.75	1.50	0.00
0	4	0.00	0.00	0.54	1.41	0.00
1	1	0.00	0.03	0.50	0.00	0.00
1	5	0.00	0.00	1.01	0.51	0.00
2	2	0.00	0.00	0.28	1.10	0.00
2	6	0.00	0.00	0.44	1.10	0.00
3	3	0.00	0.00	0.14	1.09	0.00
3	7	0.00	0.00	0.89	0.79	0.00
