Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.26	1.06	0.86	0.00
0	0	0.00	0.00	0.99	2.16	0.00
0	4	0.00	0.00	0.88	0.68	0.00
1	1	0.00	1.98	1.99	0.59	0.00
1	5	0.16	0.00	0.70	0.30	0.00
2	2	0.00	0.00	0.89	0.78	0.00
2	6	0.00	0.02	1.18	0.80	0.00
3	3	0.00	0.00	0.99	0.79	0.00
3	7	0.00	0.09	0.86	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.14	0.96	7.19	7.46	0.05
0	0	3.95	0.33	10.62	8.67	0.00
0	4	0.06	0.44	5.45	6.25	0.37
1	1	0.01	0.37	7.94	3.62	0.00
1	5	0.00	0.02	3.73	3.80	0.00
2	2	0.00	0.16	9.77	27.66	0.00
2	6	5.06	5.57	9.45	2.95	0.00
3	3	0.00	0.16	4.20	3.74	0.00
3	7	0.04	0.61	6.36	2.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.61	8.89	12.12	10.70
0	0	0.03	4.81	62.75	0.00	0.00
0	4	0.00	0.00	0.39	0.50	85.59
1	1	0.00	0.00	0.77	0.69	0.00
1	5	0.00	0.00	0.17	0.69	0.00
2	2	0.00	0.00	5.16	93.43	0.00
2	6	0.00	0.02	0.91	0.40	0.00
3	3	0.00	0.02	0.29	0.90	0.00
3	7	0.00	0.00	0.68	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.62	8.84	12.39	11.43
0	0	0.03	4.88	62.98	0.00	0.00
0	4	0.00	0.00	0.83	0.00	91.44
1	1	0.00	0.02	0.30	0.89	0.00
1	5	0.00	0.00	0.63	1.38	0.00
2	2	0.00	0.00	4.53	94.06	0.00
2	6	0.00	0.02	0.68	0.99	0.00
3	3	0.00	0.00	0.35	0.89	0.00
3	7	0.00	0.00	0.40	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.48	6.86	9.56	6.03
0	0	0.78	3.24	35.64	2.16	0.00
0	4	0.00	0.05	3.20	2.87	48.26
1	1	0.00	0.03	1.84	4.47	0.00
1	5	0.00	0.00	0.54	1.68	0.00
2	2	0.00	0.01	5.90	57.33	0.00
2	6	0.00	0.42	3.05	3.03	0.00
3	3	0.00	0.09	2.84	2.52	0.00
3	7	0.00	0.00	1.89	2.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.61	1.20	0.00
0	0	0.00	0.00	1.18	1.37	0.00
0	4	0.00	0.00	0.28	0.88	0.00
1	1	0.00	0.00	0.35	0.89	0.00
1	5	0.00	0.00	0.23	0.88	0.00
2	2	0.00	0.00	0.76	1.60	0.00
2	6	0.00	0.04	0.55	0.89	0.00
3	3	0.00	0.00	0.35	0.98	0.00
3	7	0.00	0.00	1.13	2.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.00	0.43	0.94	0.00
0	0	0.00	0.00	0.46	0.97	0.00
