Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.86	0.32	7.20	15.54	0.00
0	0	0.27	0.89	34.72	29.08	0.00
0	4	0.00	0.04	1.09	0.29	0.00
1	1	0.00	0.06	9.17	87.05	0.00
1	5	0.39	0.00	1.10	0.79	0.00
2	2	5.71	1.60	6.42	2.33	0.00
2	6	0.27	0.00	2.63	2.22	0.00
3	3	0.06	0.00	0.63	0.29	0.00
3	7	0.13	0.00	1.84	2.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.23	7.00	15.14	1.74
0	0	0.13	1.83	44.96	26.13	0.00
0	4	0.00	0.00	0.65	0.11	13.93
1	1	0.00	0.00	7.80	90.34	0.00
1	5	0.00	0.00	0.50	0.59	0.00
2	2	0.00	0.00	0.49	1.20	0.00
2	6	0.00	0.00	0.60	0.59	0.00
3	3	0.00	0.00	0.45	0.69	0.00
3	7	0.00	0.00	0.51	1.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.03	5.93	16.52	0.00
0	0	0.20	0.27	37.08	35.46	0.00
0	4	0.00	0.00	0.76	0.00	0.00
1	1	0.00	0.00	1.36	7.60	0.00
1	5	0.00	0.00	0.33	1.09	0.00
2	2	0.00	0.00	6.99	84.64	0.00
2	6	0.00	0.00	0.27	1.09	0.00
3	3	0.00	0.00	0.28	1.19	0.00
3	7	0.00	0.00	0.38	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.12	6.52	15.96	0.00
0	0	0.24	0.96	39.63	31.94	0.00
0	4	0.00	0.00	4.49	39.43	0.00
1	1	0.06	0.04	1.98	2.68	0.00
1	5	0.00	0.00	0.36	0.89	0.00
2	2	0.00	0.00	4.87	49.97	0.00
2	6	0.00	0.00	0.13	0.50	0.00
3	3	0.00	0.00	0.38	1.40	0.00
3	7	0.00	0.00	0.29	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.45	0.57	7.47	14.07	0.58
0	0	0.41	3.08	37.15	23.18	1.26
0	4	0.00	0.01	13.72	82.49	0.00
