Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.65	0.95	9.81	11.71	3.14
0	0	0.11	3.68	47.63	23.42	0.00
0	4	0.00	0.04	1.67	0.11	25.13
1	1	0.00	0.02	0.69	2.16	0.00
1	5	0.20	0.00	3.18	3.30	0.00
2	2	12.40	3.75	15.03	1.59	0.00
2	6	0.17	0.04	6.01	58.33	0.00
3	3	0.15	0.00	1.28	0.69	0.00
3	7	0.13	0.10	3.03	4.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.25	6.63	15.40	0.00
0	0	0.11	1.07	41.33	25.49	0.00
0	4	0.00	0.00	0.63	0.91	0.00
1	1	0.00	0.00	0.42	2.39	0.00
1	5	0.00	0.00	0.13	0.59	0.00
2	2	0.28	0.90	2.51	0.68	0.00
2	6	0.00	0.00	6.56	91.68	0.00
3	3	0.00	0.00	0.37	0.89	0.00
3	7	0.00	0.02	1.07	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.20	7.16	15.25	0.00
0	0	0.08	1.48	45.34	24.61	0.00
0	4	0.00	0.14	2.93	1.80	0.00
1	1	0.00	0.00	0.65	1.39	0.00
1	5	0.00	0.00	0.52	0.69	0.00
2	2	0.00	0.02	0.50	0.19	0.00
2	6	0.00	0.00	5.87	91.58	0.00
3	3	0.00	0.00	0.28	1.19	0.00
3	7	0.00	0.00	1.15	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.10	6.68	15.76	0.00
0	0	0.09	0.79	44.17	27.40	0.00
0	4	0.00	0.00	0.50	0.80	0.00
1	1	0.00	0.00	0.26	1.19	0.00
1	5	0.00	0.00	0.24	1.29	0.00
2	2	0.00	0.00	0.41	1.00	0.00
2	6	0.00	0.02	6.61	91.52	0.00
3	3	0.00	0.00	0.68	1.91	0.00
3	7	0.00	0.00	0.58	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.32	6.37	15.15	0.00
0	0	0.12	2.51	41.17	28.42	0.00
0	4	0.00	0.00	0.29	0.50	0.00
1	1	0.00	0.00	0.18	0.89	0.00
1	5	0.00	0.00	0.37	0.69	0.00
2	2	0.00	0.00	0.15	0.99	0.00
2	6	0.00	0.03	7.84	87.65	0.00
3	3	0.02	0.00	0.19	1.28	0.00
3	7	0.00	0.00	0.79	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.53	0.51	6.40	15.07	0.00
0	0	0.10	0.98	31.51	23.26	0.00
0	4	0.00	0.02	0.60	0.00	0.00
1	1	0.00	0.00	0.29	1.19	0.00
1	5	12.12	3.04	10.51	1.29	0.00
2	2	0.00	0.00	0.46	0.50	0.00
2	6	0.00	0.03	7.02	91.30	0.00
3	3	0.00	0.00	0.32	1.10	0.00
3	7	0.00	0.00	0.48	1.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.36	0.34	7.50	15.13	0.22
0	0	0.15	1.64	42.99	30.89	0.00
0	4	0.00	0.00	1.82	2.78	1.79
1	1	0.00	0.03	0.79	1.71	0.00
1	5	2.74	1.01	5.24	0.38	0.00
2	2	0.00	0.00	0.20	1.19	0.00
2	6	0.00	0.00	7.24	80.82	0.00
3	3	0.00	0.00	0.46	1.58	0.00
3	7	0.00	0.06	1.26	1.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.09	6.75	16.08	0.00
0	0	0.14	0.64	39.61	32.75	0.00
0	4	0.00	0.00	0.86	0.00	0.00
1	1	0.00	0.04	0.73	1.19	0.00
1	5	0.00	0.02	1.55	1.58	0.00
2	2	0.00	0.00	0.43	0.46	0.00
2	6	0.00	0.02	5.51	42.92	0.00
3	3	0.00	0.00	4.08	47.86	0.00
3	7	0.03	0.00	1.23	1.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.03	6.21	16.41	0.00
0	0	0.12	0.24	37.66	35.09	0.00
0	4	0.00	0.00	0.70	0.00	0.00
1	1	0.00	0.00	1.17	0.70	0.00
1	5	0.00	0.00	0.37	1.29	0.00
2	2	0.00	0.00	0.34	1.19	0.00
2	6	0.00	0.00	0.60	2.00	0.00
3	3	0.00	0.02	8.25	89.95	0.00
3	7	0.00	0.00	0.64	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.30	6.04	15.37	0.00
0	0	0.13	2.36	38.12	31.76	0.00
0	4	0.00	0.00	0.63	0.00	0.00
1	1	0.00	0.02	0.29	0.80	0.00
1	5	0.00	0.00	0.10	0.79	0.00
2	2	0.00	0.00	0.19	0.79	0.00
2	6	0.00	0.00	0.46	0.59	0.00
3	3	0.00	0.00	8.07	86.96	0.00
3	7	0.00	0.00	0.45	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.12	7.61	16.88	0.00
0	0	0.11	0.90	42.38	29.69	0.00
0	4	0.00	0.00	0.66	0.00	0.00
1	1	0.00	0.02	0.49	3.76	0.00
1	5	0.00	0.00	0.13	0.99	0.00
2	2	0.00	0.01	8.22	5.51	0.00
2	6	0.00	0.00	0.19	1.10	0.00
3	3	0.00	0.00	7.58	90.69	0.00
3	7	0.00	0.00	1.21	3.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.18	6.40	16.01	0.00
0	0	0.13	1.38	38.94	32.80	0.00
0	4	0.00	0.00	0.68	0.00	0.00
1	1	0.00	0.03	0.55	2.88	0.00
1	5	0.00	0.02	0.25	1.00	0.00
2	2	0.00	0.00	0.73	0.29	0.00
2	6	0.00	0.01	0.87	0.30	0.00
3	3	0.00	0.00	8.50	89.73	0.00
3	7	0.00	0.01	0.68	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.08	6.48	16.01	0.00
0	0	0.13	0.60	39.19	33.22	0.00
0	4	0.00	0.00	0.70	0.10	0.00
1	1	0.00	0.00	1.03	0.95	0.00
1	5	0.00	0.00	0.27	0.99	0.00
2	2	0.00	0.00	0.35	0.79	0.00
2	6	0.00	0.00	1.68	1.08	0.00
3	3	0.00	0.02	7.92	90.28	0.00
3	7	0.00	0.02	0.70	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.05	6.13	16.45	0.00
0	0	0.13	0.32	37.85	34.86	0.00
0	4	0.00	0.00	1.13	0.00	0.00
1	1	0.00	0.03	0.40	2.18	0.00
1	5	0.00	0.00	0.29	1.20	0.00
2	2	0.00	0.00	0.31	1.08	0.00
2	6	0.00	0.00	0.37	1.18	0.00
3	3	0.00	0.00	8.08	90.12	0.00
3	7	0.00	0.02	0.63	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.66	0.48	6.17	14.85	0.00
0	0	0.13	2.31	33.55	25.91	0.00
0	4	0.00	0.00	0.75	0.60	0.00
1	1	0.00	0.02	0.47	2.03	0.00
1	5	0.00	0.00	0.33	0.79	0.00
2	2	5.18	1.48	6.47	0.49	0.00
2	6	0.00	0.00	0.29	0.59	0.00
3	3	0.00	0.00	6.65	88.25	0.00
3	7	0.00	0.00	0.86	0.10	0.00
