Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.78	71.11	16.30	0.00
0	0	0.00	0.51	73.19	15.60	0.00
0	4	0.16	0.78	69.70	19.59	0.00
1	1	0.11	0.54	73.38	16.11	0.00
1	5	0.14	0.56	69.16	21.10	0.00
2	2	0.12	0.58	69.33	20.25	0.00
2	6	0.11	0.65	68.76	21.02	0.00
3	3	0.14	0.60	80.45	8.97	0.00
3	7	0.02	2.02	65.50	7.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	72.36	15.77	0.00
0	0	0.01	0.54	75.71	13.12	0.00
0	4	0.00	0.43	71.99	18.56	0.00
1	1	0.01	0.31	72.38	17.72	0.00
1	5	0.00	0.38	70.08	20.71	0.00
2	2	0.01	0.64	70.49	19.25	0.00
2	6	0.01	0.38	69.89	20.89	0.00
3	3	0.00	0.46	80.96	9.07	0.00
3	7	0.01	2.13	66.82	6.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.65	71.96	16.04	0.00
0	0	0.01	0.46	75.76	13.30	0.00
0	4	0.00	0.48	72.14	18.44	0.00
1	1	0.01	0.45	73.74	16.24	0.00
1	5	0.00	0.47	69.84	20.83	0.00
2	2	0.01	0.50	69.24	20.63	0.00
2	6	0.00	0.48	70.07	20.62	0.00
3	3	0.00	0.46	79.39	10.62	0.00
3	7	0.01	1.93	65.74	7.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.65	71.63	16.30	0.00
0	0	0.01	0.49	73.70	15.25	0.00
0	4	0.00	0.37	74.35	16.09	0.00
1	1	0.01	0.40	71.90	18.10	0.00
1	5	0.00	0.47	69.84	20.79	0.00
2	2	0.01	0.50	68.96	20.78	0.00
2	6	0.00	0.46	69.07	21.53	0.00
3	3	0.00	0.50	80.10	9.88	0.00
3	7	0.01	2.04	65.56	8.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
