Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.83	72.21	15.31	0.00
0	0	0.16	0.51	72.62	16.27	0.00
0	4	0.20	0.68	71.91	17.40	0.00
1	1	0.18	0.54	74.62	15.02	0.00
1	5	0.07	0.71	70.34	19.53	0.00
2	2	0.06	0.66	69.56	19.90	0.00
2	6	0.05	0.60	68.69	21.56	0.00
3	3	0.03	0.56	83.50	6.21	0.00
3	7	0.01	2.34	66.42	6.57	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.74	15.23	0.00
0	0	0.00	0.59	75.68	13.21	0.00
0	4	0.00	0.38	73.26	17.43	0.00
1	1	0.01	0.31	73.84	16.21	0.00
1	5	0.00	0.42	70.56	20.19	0.00
2	2	0.00	0.52	71.18	18.62	0.00
2	6	0.00	0.46	71.08	19.64	0.00
3	3	0.01	0.59	80.64	9.18	0.00
3	7	0.02	2.24	65.94	7.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	72.33	15.80	0.00
0	0	0.01	0.65	74.69	14.19	0.00
0	4	0.01	0.30	70.16	20.76	0.00
1	1	0.01	0.23	74.43	15.63	0.00
1	5	0.00	0.48	70.30	20.51	0.00
2	2	0.01	0.51	71.37	18.64	0.00
2	6	0.00	0.37	70.34	20.46	0.00
3	3	0.01	0.41	80.16	9.85	0.00
3	7	0.02	2.38	66.97	6.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	72.95	15.05	0.00
0	0	0.01	0.62	77.33	11.47	0.00
0	4	0.01	0.29	72.03	18.84	0.00
1	1	0.01	0.37	73.19	16.70	0.00
1	5	0.00	0.40	69.73	21.11	0.00
2	2	0.00	0.49	71.92	17.92	0.00
2	6	0.00	0.46	70.34	20.32	0.00
3	3	0.00	0.60	82.46	7.33	0.00
3	7	0.02	2.24	66.62	6.67	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.82	69.02	16.96	0.00
0	0	0.00	0.60	72.50	14.78	0.00
0	4	0.00	0.35	68.39	19.80	0.00
1	1	0.04	0.27	70.58	16.07	0.00
1	5	0.00	0.48	68.89	20.43	0.00
2	2	0.01	0.58	68.64	19.13	0.00
2	6	0.00	0.31	66.46	22.39	0.00
3	3	0.01	0.55	74.87	13.58	0.00
3	7	0.01	3.46	61.84	9.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	72.01	15.93	0.00
0	0	0.00	0.61	71.71	17.32	0.00
0	4	0.00	0.38	71.13	19.65	0.00
1	1	0.01	0.34	73.04	16.97	0.00
1	5	0.00	0.53	70.40	20.30	0.00
2	2	0.01	0.49	74.63	15.13	0.00
2	6	0.00	0.44	70.82	19.95	0.00
3	3	0.00	0.50	80.00	9.93	0.00
3	7	0.01	2.21	64.94	8.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.79	72.67	15.05	0.00
0	0	0.01	0.45	75.36	13.73	0.00
0	4	0.00	0.48	72.71	17.84	0.00
1	1	0.01	1.02	72.48	16.53	0.00
1	5	0.00	0.50	70.51	20.17	0.00
2	2	0.01	0.61	71.38	17.45	0.00
2	6	0.00	0.42	69.70	21.03	0.00
3	3	0.02	0.65	81.98	7.31	0.00
3	7	0.01	2.18	66.64	6.21	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.97	15.95	0.00
0	0	0.01	0.58	75.28	13.50	0.00
0	4	0.00	0.29	71.18	19.66	0.00
1	1	0.01	0.34	72.20	17.78	0.00
1	5	0.00	0.46	70.66	20.10	0.00
2	2	0.01	0.61	71.92	17.92	0.00
2	6	0.00	0.33	69.34	21.46	0.00
3	3	0.00	0.59	79.54	10.25	0.00
3	7	0.02	2.29	66.12	7.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.70	71.35	16.42	0.00
0	0	0.00	0.59	74.09	14.71	0.00
0	4	0.00	0.57	71.36	18.57	0.00
1	1	0.01	0.26	72.77	17.32	0.00
1	5	0.00	0.48	68.90	21.81	0.00
2	2	0.01	0.64	71.70	17.77	0.00
2	6	0.00	0.33	69.27	20.87	0.00
3	3	0.00	0.41	77.53	12.48	0.00
3	7	0.14	2.35	64.77	7.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.30	70.24	16.24	0.00
0	0	0.01	0.48	70.01	18.35	0.00
0	4	0.01	0.40	69.66	19.24	0.00
1	1	0.01	3.36	72.70	13.78	0.00
1	5	0.00	0.37	68.89	21.03	0.00
2	2	0.00	0.49	69.25	18.95	0.00
2	6	0.00	0.44	69.54	20.68	0.00
3	3	0.00	0.46	79.05	9.86	0.00
3	7	0.01	4.40	63.08	8.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.57	16.43	0.00
0	0	0.00	0.59	72.91	16.11	0.00
0	4	0.01	0.52	69.57	21.09	0.00
1	1	0.01	0.34	76.29	13.59	0.00
1	5	0.00	0.42	71.03	19.65	0.00
2	2	0.00	0.52	68.86	21.11	0.00
2	6	0.00	0.43	69.79	20.95	0.00
3	3	0.01	0.51	79.66	10.26	0.00
3	7	0.03	2.27	64.61	8.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.68	16.34	0.00
0	0	0.01	0.45	72.41	16.73	0.00
0	4	0.01	0.38	70.48	19.45	0.00
1	1	0.00	0.45	74.68	15.15	0.00
1	5	0.01	0.40	70.44	20.44	0.00
2	2	0.01	0.42	71.47	18.63	0.00
2	6	0.00	0.46	71.03	19.80	0.00
3	3	0.00	0.52	79.10	10.83	0.00
3	7	0.01	2.54	63.33	9.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	71.57	16.36	0.00
0	0	0.00	0.60	70.25	18.68	0.00
0	4	0.00	0.48	72.13	18.38	0.00
1	1	0.02	0.26	71.21	18.75	0.00
1	5	0.00	0.46	70.39	20.30	0.00
2	2	0.01	0.61	72.03	17.83	0.00
2	6	0.00	0.41	70.38	20.31	0.00
3	3	0.00	0.49	80.70	9.24	0.00
3	7	0.02	2.28	65.86	7.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.79	16.30	0.00
0	0	0.00	0.50	74.39	14.67	0.00
0	4	0.00	0.43	71.93	18.72	0.00
1	1	0.01	0.48	74.44	15.27	0.00
1	5	0.00	0.46	69.15	21.63	0.00
2	2	0.01	0.54	71.78	18.13	0.00
2	6	0.00	0.45	69.95	20.82	0.00
3	3	0.00	0.53	78.22	11.72	0.00
3	7	0.01	2.09	64.09	9.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.03	69.90	15.82	0.00
0	0	0.01	0.41	72.57	14.19	0.00
0	4	0.00	0.52	71.87	16.51	0.00
1	1	0.01	2.38	70.30	16.13	0.00
1	5	0.00	0.33	69.77	18.62	0.00
2	2	0.01	0.51	67.90	20.15	0.00
2	6	0.00	0.47	67.77	20.93	0.00
3	3	0.00	0.53	77.09	10.74	0.00
3	7	0.01	3.10	61.94	9.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.33	16.60	0.00
0	0	0.01	0.57	73.59	15.42	0.00
0	4	0.00	0.43	71.72	18.83	0.00
1	1	0.01	0.33	71.06	18.67	0.00
1	5	0.00	0.50	69.34	21.29	0.00
2	2	0.01	0.57	70.10	19.80	0.00
2	6	0.00	0.32	70.52	20.30	0.00
3	3	0.01	0.41	79.22	10.77	0.00
3	7	0.01	2.35	65.51	7.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.80	69.53	17.63	0.00
0	0	0.00	0.45	70.79	18.25	0.00
0	4	0.00	0.55	69.63	19.95	0.00
1	1	0.01	0.39	70.82	18.93	0.00
1	5	0.00	0.50	67.71	23.02	0.00
2	2	0.01	0.56	68.92	20.92	0.00
2	6	0.00	0.41	68.31	22.44	0.00
3	3	0.00	0.48	78.07	11.34	0.00
3	7	0.02	3.07	61.93	6.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	71.97	16.19	0.00
0	0	0.00	0.47	76.20	12.79	0.00
0	4	0.01	0.42	70.92	19.74	0.00
1	1	0.02	0.30	74.74	15.37	0.00
1	5	0.00	0.41	71.01	19.84	0.00
2	2	0.01	0.48	69.24	20.77	0.00
2	6	0.00	0.44	70.03	20.77	0.00
3	3	0.00	0.49	79.48	10.60	0.00
3	7	0.02	2.22	63.75	9.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	71.61	16.28	0.00
0	0	0.00	0.73	72.93	15.67	0.00
0	4	0.01	0.46	72.96	17.51	0.00
1	1	0.01	0.17	72.00	18.18	0.00
1	5	0.00	0.64	68.99	21.58	0.00
2	2	0.01	0.71	71.66	18.15	0.00
2	6	0.00	0.31	69.98	20.82	0.00
3	3	0.00	0.47	78.82	11.21	0.00
3	7	0.01	2.28	66.11	7.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.93	69.86	16.08	0.00
0	0	0.01	0.45	74.73	12.33	0.00
0	4	0.00	0.39	70.04	18.70	0.00
1	1	0.00	2.24	70.38	16.32	0.00
1	5	0.00	0.36	69.06	19.31	0.00
2	2	0.01	0.48	66.69	21.49	0.00
2	6	0.00	0.49	67.31	21.65	0.00
3	3	0.01	0.53	77.78	9.93	0.00
3	7	0.01	2.52	62.49	8.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
