Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.02	1.76	1.43	0.00
0	0	0.00	0.03	0.79	0.29	0.00
0	4	0.00	0.00	2.11	2.83	0.00
1	1	0.00	0.00	1.19	0.39	0.00
1	5	0.47	0.03	2.15	1.86	0.00
2	2	0.00	0.05	1.14	0.86	0.00
2	6	0.00	0.05	2.95	2.01	0.00
3	3	0.00	0.00	1.28	0.29	0.00
3	7	0.11	0.00	2.46	2.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.40	0.95	0.00
0	0	0.00	0.00	0.44	0.89	0.00
0	4	0.00	0.00	0.12	0.88	0.00
1	1	0.00	0.00	0.38	0.79	0.00
1	5	0.00	0.00	0.28	0.99	0.00
2	2	0.00	0.01	1.05	0.68	0.00
2	6	0.00	0.01	0.33	1.18	0.00
3	3	0.00	0.00	0.29	1.09	0.00
3	7	0.00	0.00	0.28	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.65	0.75	0.00
0	0	0.00	0.01	0.30	0.20	0.00
0	4	0.00	0.00	0.57	0.89	0.00
1	1	0.00	0.00	0.36	0.79	0.00
1	5	0.00	0.00	1.32	0.79	0.00
2	2	0.00	0.02	1.18	0.50	0.00
2	6	0.00	0.00	0.79	0.78	0.00
3	3	0.00	0.00	0.37	1.11	0.00
3	7	0.00	0.00	0.30	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.40	0.71	0.00
0	0	0.00	0.00	0.27	0.79	0.00
0	4	0.00	0.00	0.45	0.50	0.00
1	1	0.00	0.00	0.13	0.50	0.00
1	5	0.00	0.00	0.29	0.20	0.00
2	2	0.00	0.02	0.68	0.99	0.00
2	6	0.00	0.00	0.73	0.70	0.00
3	3	0.00	0.00	0.23	1.34	0.00
3	7	0.00	0.03	0.39	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.36	0.81	0.00
0	0	0.00	0.00	0.36	0.59	0.00
0	4	0.00	0.00	0.23	0.70	0.00
1	1	0.00	0.01	0.30	0.79	0.00
1	5	0.00	0.00	0.29	1.08	0.00
2	2	0.00	0.01	0.68	0.88	0.00
2	6	0.00	0.00	0.34	0.89	0.00
3	3	0.00	0.02	0.29	0.89	0.00
3	7	0.00	0.00	0.38	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.12	0.45	0.74	2.01
0	0	0.00	0.12	0.10	0.89	0.00
0	4	0.00	0.00	0.10	0.89	0.00
1	1	0.00	0.00	0.27	0.89	0.00
1	5	0.00	0.00	0.35	0.98	0.00
2	2	0.00	0.80	0.34	0.09	0.04
2	6	0.00	0.00	1.65	0.80	16.06
3	3	0.00	0.00	0.38	0.80	0.00
3	7	0.00	0.00	0.45	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.68	1.12	0.00
