Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	0.33	1.41	0.86	0.00
0	0	0.00	0.04	1.28	2.26	0.00
0	4	0.00	0.02	1.09	0.39	0.00
1	1	0.00	0.00	1.48	0.49	0.00
1	5	0.68	0.00	1.19	0.79	0.00
2	2	0.00	2.56	1.44	0.88	0.00
2	6	0.11	0.00	1.39	0.40	0.00
3	3	0.19	0.00	2.07	0.99	0.00
3	7	0.00	0.00	1.36	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.87	0.90	6.80	6.92	0.05
0	0	3.58	0.49	7.43	8.07	0.00
0	4	0.00	0.17	7.06	2.70	0.41
1	1	3.16	4.18	9.11	2.69	0.00
1	5	0.19	1.07	4.11	4.79	0.00
2	2	0.00	0.95	7.45	3.57	0.00
2	6	0.00	0.19	8.57	25.04	0.00
3	3	0.00	0.16	8.53	3.29	0.00
3	7	0.00	0.00	2.15	5.21	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.57	9.00	12.40	11.04
0	0	0.01	4.54	63.59	0.00	0.00
0	4	0.00	0.00	0.38	0.60	88.31
1	1	0.00	0.05	1.09	0.79	0.00
1	5	0.00	0.00	0.33	1.29	0.00
2	2	0.00	0.00	0.30	0.60	0.00
2	6	0.00	0.00	4.54	94.09	0.00
3	3	0.00	0.00	1.28	0.59	0.00
3	7	0.00	0.00	0.45	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.58	8.91	12.40	11.69
0	0	0.00	4.59	63.44	0.00	0.00
0	4	0.00	0.00	0.40	0.39	93.52
1	1	0.00	0.00	0.38	0.49	0.00
1	5	0.00	0.00	0.37	0.79	0.00
2	2	0.00	0.00	0.64	0.79	0.00
2	6	0.00	0.00	4.95	93.66	0.00
3	3	0.00	0.02	0.61	1.38	0.00
3	7	0.00	0.00	0.45	1.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.37	7.03	9.84	7.08
0	0	0.00	2.74	39.74	2.15	0.00
0	4	0.00	0.00	1.46	2.40	54.20
1	1	0.00	0.01	4.11	4.31	0.00
1	5	0.00	0.01	2.05	4.07	0.00
2	2	0.00	0.00	0.68	2.87	0.00
2	6	0.00	0.12	3.67	57.94	2.47
3	3	0.00	0.05	3.88	2.72	0.00
3	7	0.00	0.01	0.69	2.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.49	0.92	0.00
0	0	0.00	0.00	0.86	0.49	0.00
0	4	0.00	0.00	0.83	0.69	0.00
1	1	0.00	0.02	0.29	1.08	0.00
1	5	0.00	0.00	0.20	0.88	0.00
2	2	0.00	0.00	0.45	0.99	0.00
2	6	0.00	0.00	0.24	0.94	0.00
3	3	0.00	0.06	0.66	0.99	0.00
3	7	0.00	0.01	0.39	1.26	0.01
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.01	0.61	0.76	0.00
0	0	0.00	0.01	0.32	1.19	0.00
0	4	0.00	0.00	0.20	0.89	0.00
1	1	0.33	0.00	0.28	1.09	0.00
1	5	0.00	0.00	0.36	0.71	0.00
2	2	0.00	0.00	0.94	0.90	0.00
2	6	0.00	0.01	0.79	0.83	0.00
3	3	0.00	0.00	1.29	0.10	0.00
3	7	0.00	0.02	0.70	0.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.01	0.64	0.99	0.00
0	0	0.00	0.00	0.39	0.50	0.00
0	4	0.00	0.00	0.69	1.09	0.00
1	1	0.00	0.00	0.28	1.18	0.00
1	5	0.00	0.00	0.46	1.09	0.00
2	2	0.57	0.00	0.45	0.79	0.00
2	6	0.00	0.00	0.41	1.40	0.00
3	3	0.00	0.04	1.21	0.58	0.00
3	7	0.00	0.08	1.24	1.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.47	0.80	0.00
0	0	0.00	0.00	0.29	0.40	0.00
0	4	0.00	0.00	0.23	0.30	0.00
1	1	0.00	0.00	0.18	0.70	0.00
1	5	0.00	0.00	0.34	1.39	0.00
2	2	0.00	0.00	0.87	0.79	0.00
2	6	0.00	0.00	0.26	1.32	0.00
3	3	0.00	0.03	0.51	1.01	0.00
3	7	0.00	0.00	1.07	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.54	1.02	0.12
0	0	0.00	0.00	0.15	0.79	0.00
0	4	0.00	0.00	0.61	0.99	0.00
1	1	0.00	0.00	0.69	1.09	0.00
1	5	0.00	0.00	0.46	1.39	0.00
2	2	0.00	0.00	0.44	1.09	0.00
2	6	0.00	0.00	0.31	1.15	0.00
3	3	0.00	0.03	1.20	0.58	0.00
3	7	0.00	0.00	0.49	1.10	1.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.31	0.52	1.23	0.02
0	0	0.00	0.02	0.30	0.98	0.00
0	4	0.00	0.00	0.29	1.09	0.00
1	1	0.00	0.00	0.60	1.57	0.00
1	5	0.00	0.00	0.45	1.58	0.00
2	2	0.00	0.00	0.31	1.89	0.00
2	6	0.00	2.48	0.00	0.05	0.12
3	3	0.00	0.02	1.46	1.18	0.00
3	7	0.00	0.00	0.76	1.48	0.01
Core	CPU	C1%	C3%	C6%	C8%	C9%
