Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	2.60	8.71	0.00
0	0	0.00	0.07	1.89	1.08	0.00
0	4	0.00	0.00	0.88	0.57	0.00
1	1	0.00	0.01	6.24	34.40	0.00
1	5	0.00	0.04	1.47	1.09	0.00
2	2	0.00	0.05	3.04	29.20	0.00
2	6	0.00	0.16	1.87	0.34	0.00
3	3	0.00	0.07	4.32	2.67	0.00
3	7	0.00	0.00	1.09	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.02	1.92	3.31	0.00
0	0	0.00	0.02	2.68	2.16	0.00
0	4	0.00	0.00	0.42	3.77	0.00
1	1	0.00	0.07	2.36	4.21	0.00
1	5	0.00	0.00	1.34	0.99	0.00
2	2	0.00	0.00	3.71	3.71	0.00
2	6	0.00	0.00	0.45	0.80	0.00
3	3	0.30	0.06	3.57	10.08	0.00
3	7	0.62	0.01	0.84	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.91	1.32	0.00
0	0	0.00	0.03	0.57	1.69	0.00
0	4	0.00	0.04	1.70	3.00	0.00
1	1	0.00	0.03	1.37	0.82	0.00
1	5	0.00	0.10	0.39	0.40	0.00
2	2	0.00	0.00	0.19	0.99	0.00
2	6	0.00	0.00	0.25	0.99	0.00
3	3	0.00	0.00	1.98	2.30	0.00
3	7	0.00	0.00	0.86	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.87	0.77	0.00
0	0	0.00	0.02	0.82	0.00	0.00
0	4	0.00	0.01	0.90	1.19	0.00
1	1	0.00	0.00	0.89	0.82	0.00
1	5	0.00	0.02	1.15	0.40	0.00
2	2	0.00	0.00	1.35	1.29	0.00
2	6	0.00	0.00	0.37	0.89	0.00
3	3	0.00	0.00	0.45	0.79	0.00
3	7	0.00	0.00	1.04	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	0.46	0.90	0.00
0	0	0.00	0.00	0.46	1.20	0.00
0	4	0.00	0.00	0.46	1.09	0.00
1	1	0.00	0.30	0.36	0.03	0.00
1	5	0.00	0.11	0.69	0.99	0.00
2	2	0.00	0.02	0.29	0.90	0.00
2	6	0.00	0.00	0.18	1.19	0.00
3	3	0.00	0.00	0.78	0.89	0.00
3	7	0.00	0.00	0.45	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.81	0.98	0.00
0	0	0.00	0.00	0.83	1.36	0.00
0	4	0.00	0.00	0.19	1.00	0.00
1	1	0.00	0.00	1.30	1.13	0.00
1	5	0.00	0.01	1.31	0.49	0.00
2	2	0.00	0.00	1.02	0.49	0.00
2	6	0.00	0.01	1.17	0.43	0.00
3	3	0.00	0.00	0.29	2.24	0.00
3	7	0.00	0.00	0.38	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.06	0.56	1.29	0.10
0	0	0.00	0.00	0.56	1.43	0.00
0	4	0.00	0.00	0.57	0.60	0.00
1	1	0.00	0.03	0.28	1.09	0.83
1	5	0.00	0.08	1.22	1.20	0.00
2	2	0.00	0.00	0.29	1.80	0.01
2	6	0.08	0.01	0.70	1.68	0.00
3	3	0.72	0.38	0.57	1.74	0.00
3	7	0.00	0.00	0.29	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.72	3.76	23.62	6.49	0.01
0	0	1.09	4.22	25.49	5.89	0.00
0	4	0.56	4.10	21.69	2.46	0.00
1	1	1.19	4.38	25.41	5.71	0.00
1	5	0.57	3.63	21.83	5.50	0.00
2	2	0.51	2.63	25.82	8.70	0.00
2	6	0.52	4.74	22.83	6.62	0.11
3	3	0.90	3.59	21.60	11.33	0.00
