Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.20	0.50	8.22	14.73	0.00
0	0	0.22	1.67	38.71	20.26	0.00
0	4	0.00	0.00	1.25	0.11	0.00
1	1	8.58	2.12	10.13	2.98	0.00
1	5	0.00	0.04	3.38	2.95	0.00
2	2	0.82	0.00	0.00	0.00	0.00
2	6	0.00	0.03	3.10	1.66	0.00
3	3	0.00	0.00	1.27	0.29	0.00
3	7	0.00	0.10	7.92	89.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.16	6.75	15.72	0.00
0	0	0.13	1.20	43.32	28.07	0.00
0	4	0.00	0.00	0.89	0.00	0.00
1	1	0.00	0.00	0.50	3.66	0.00
1	5	0.00	0.01	0.67	1.28	0.00
2	2	0.00	0.00	0.44	0.69	0.00
2	6	0.00	0.00	0.23	0.99	0.00
3	3	0.00	0.00	0.19	0.70	0.00
3	7	0.00	0.07	7.77	90.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.15	6.87	15.76	0.00
0	0	0.12	1.15	43.90	27.50	0.00
0	4	0.00	0.00	1.06	0.61	0.00
1	1	0.00	0.00	0.28	2.16	0.00
1	5	0.00	0.00	1.17	1.19	0.00
2	2	0.00	0.00	0.25	1.19	0.00
2	6	0.00	0.00	0.52	1.48	0.00
3	3	0.00	0.00	0.29	1.29	0.00
3	7	0.00	0.09	7.46	90.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.81	8.85	12.97	11.07
0	0	0.05	6.38	62.64	4.41	0.00
0	4	0.00	0.00	0.64	0.18	88.56
1	1	0.00	0.00	0.20	2.68	0.00
1	5	0.00	0.01	0.48	1.18	0.00
2	2	0.00	0.00	0.28	1.08	0.00
2	6	0.00	0.00	0.36	0.88	0.00
3	3	0.00	0.00	0.24	0.88	0.00
3	7	0.00	0.08	5.94	92.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.28	6.04	15.59	0.11
0	0	0.18	2.19	38.71	30.81	0.00
0	4	0.00	0.00	0.66	0.00	0.00
1	1	0.00	0.00	6.64	79.23	0.00
1	5	0.00	0.03	0.44	1.87	0.00
2	2	0.00	0.00	0.20	1.19	0.00
2	6	0.00	0.00	0.19	0.99	0.00
3	3	0.00	0.00	0.28	0.98	0.00
3	7	0.00	0.00	1.20	9.64	0.92
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.16	6.80	15.34	0.48
0	0	0.21	1.23	42.07	29.64	0.00
0	4	0.00	0.00	0.95	0.00	3.86
1	1	0.00	0.01	9.68	88.48	0.00
1	5	0.00	0.00	0.54	1.10	0.00
2	2	0.00	0.01	0.40	0.90	0.00
2	6	0.00	0.00	0.10	1.07	0.00
3	3	0.00	0.00	0.28	0.88	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.08	6.21	16.13	0.11
0	0	0.22	0.65	39.43	32.69	0.00
0	4	0.00	0.00	0.69	0.00	0.00
1	1	0.00	0.00	7.19	87.07	0.00
1	5	0.00	0.00	0.57	1.88	0.00
2	2	0.00	0.00	0.89	0.71	0.00
2	6	0.00	0.02	0.20	0.89	0.00
3	3	0.00	0.00	0.19	0.89	0.00
3	7	0.00	0.00	0.51	4.91	0.89
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.40	7.51	14.59	5.53
0	0	0.14	3.14	50.15	19.82	0.00
0	4	0.00	0.02	0.69	0.40	44.26
1	1	0.00	0.00	0.69	10.63	0.00
1	5	0.00	0.00	0.40	1.19	0.00
2	2	0.00	0.00	0.54	1.19	0.00
2	6	0.00	0.00	0.25	1.28	0.00
3	3	0.00	0.00	0.22	0.99	0.00
3	7	0.00	0.03	7.11	81.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.03	5.97	16.19	0.00
0	0	0.21	0.19	36.74	35.87	0.00
0	4	0.00	0.02	0.29	0.31	0.00
1	1	0.00	0.00	0.49	0.21	0.00
1	5	0.00	0.00	0.50	1.49	0.00
2	2	0.00	0.00	0.36	0.89	0.00
2	6	0.00	0.00	0.44	0.98	0.00
3	3	0.00	0.00	0.22	0.50	0.00
3	7	0.00	0.04	8.76	89.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.77	0.73	7.20	13.90	5.57
0	0	0.11	3.97	40.70	16.90	0.01
0	4	0.00	0.01	0.60	0.00	42.12
1	1	6.05	1.79	7.28	2.57	0.00
1	5	0.00	0.00	0.71	1.70	0.00
2	2	0.00	0.00	0.22	1.28	0.00
2	6	0.00	0.00	0.24	0.85	0.00
3	3	0.00	0.02	0.29	0.31	0.00
3	7	0.00	0.07	7.56	87.63	2.44
Core	CPU	C1%	C3%	C6%	C8%	C9%
