Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	0.28	9.09	3.84	0.00
0	0	0.01	2.22	64.53	26.66	0.00
0	4	0.00	0.00	1.19	0.00	0.00
1	1	0.00	0.03	1.64	1.22	0.00
1	5	0.37	0.00	1.29	0.40	0.00
2	2	0.55	0.00	0.61	0.69	0.00
2	6	0.00	0.00	1.20	0.80	0.00
3	3	0.00	0.00	1.19	0.68	0.00
3	7	0.02	0.00	1.09	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.29	8.87	3.91	0.54
0	0	0.00	2.26	66.04	25.08	0.00
0	4	0.00	0.00	1.05	0.41	4.30
1	1	0.00	0.01	1.02	1.25	0.00
1	5	0.00	0.00	0.33	0.59	0.00
2	2	0.00	0.00	0.69	0.29	0.00
2	6	0.00	0.00	0.59	0.69	0.00
3	3	0.00	0.00	0.38	1.41	0.00
3	7	0.00	0.03	0.85	1.53	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.48	0.43	7.63	4.94	0.22
0	0	6.19	1.40	40.40	24.75	0.00
0	4	0.00	0.00	0.50	0.11	1.79
1	1	5.66	2.04	18.05	9.78	0.00
1	5	0.00	0.00	0.27	0.91	0.00
2	2	0.00	0.00	0.51	1.30	0.00
2	6	0.00	0.00	0.43	0.90	0.00
3	3	0.00	0.00	0.25	1.18	0.00
3	7	0.00	0.02	0.64	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.07	0.51	8.15	5.11	0.11
0	0	12.53	2.68	34.90	24.20	0.00
0	4	0.57	0.00	0.27	0.90	0.00
1	1	9.91	1.40	27.34	7.88	0.89
1	5	0.87	0.00	0.73	1.81	0.00
2	2	0.00	0.00	0.47	1.37	0.00
2	6	0.00	0.00	0.30	0.79	0.00
3	3	0.00	0.00	0.29	2.81	0.00
3	7	0.68	0.01	0.93	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.28	9.10	4.54	0.00
0	0	0.00	2.12	64.51	26.87	0.00
0	4	0.00	0.03	2.27	0.80	0.00
