Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.40	1.81	1.85	0.00
0	0	0.02	1.17	1.77	1.51	0.00
0	4	0.00	0.02	1.29	3.15	0.00
1	1	0.00	0.00	1.76	0.89	0.00
1	5	0.00	1.08	1.69	1.79	0.00
2	2	0.65	0.00	1.86	1.15	0.00
2	6	0.00	0.00	0.83	1.19	0.00
3	3	0.00	0.01	3.74	2.11	0.00
3	7	0.00	0.92	1.53	3.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.35	2.65	17.18	12.14	0.03
0	0	0.29	0.69	20.62	24.57	0.00
0	4	0.00	0.22	15.50	13.15	0.15
1	1	1.73	0.54	19.13	8.92	0.00
1	5	0.49	15.24	13.76	1.24	0.08
2	2	0.00	0.60	20.57	13.55	0.00
2	6	0.00	0.24	18.40	11.76	0.00
3	3	0.27	2.87	14.69	11.64	0.00
3	7	0.00	0.80	14.87	12.36	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	3.24	20.93	23.81	0.06
0	0	0.20	5.14	27.82	23.61	0.00
0	4	0.00	0.32	23.23	25.57	0.00
1	1	0.36	7.66	16.00	22.58	0.46
1	5	0.07	2.04	17.40	20.01	0.00
2	2	0.07	0.19	22.58	25.99	0.00
2	6	0.01	0.18	20.79	25.53	0.00
3	3	0.34	10.10	16.09	20.05	0.00
3	7	0.00	0.29	23.37	26.98	0.02
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.65	21.82	23.07	0.03
0	0	0.01	0.97	32.45	9.34	0.21
0	4	0.00	6.33	17.02	30.29	0.00
1	1	0.53	10.43	17.73	17.54	0.00
1	5	0.31	10.56	16.85	18.04	0.04
2	2	0.01	0.17	22.47	26.18	0.00
2	6	0.01	0.19	20.82	29.01	0.00
3	3	0.00	0.27	23.46	23.71	0.00
3	7	0.01	0.26	23.81	30.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	2.68	12.14	12.38	0.00
0	0	0.10	5.14	18.94	9.37	0.00
0	4	0.00	1.57	11.84	15.38	0.00
1	1	0.36	5.64	9.24	5.96	0.00
1	5	0.00	0.12	11.79	13.62	0.00
2	2	0.67	8.62	6.88	7.16	0.00
2	6	0.00	0.04	11.05	18.07	0.00
3	3	0.00	0.11	11.87	11.39	0.00
3	7	0.00	0.17	15.49	18.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	4.22	21.42	23.14	0.00
0	0	0.01	1.75	30.42	16.69	0.00
0	4	0.23	22.00	11.13	8.14	0.00
1	1	0.82	5.32	19.17	38.80	0.00
1	5	0.01	0.26	22.59	22.81	0.00
2	2	0.36	2.11	21.48	26.64	0.00
2	6	0.20	0.52	21.93	23.88	0.00
3	3	0.00	0.26	22.16	25.17	0.00
3	7	0.01	1.54	22.49	22.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.76	21.37	22.09	0.18
0	0	0.02	8.69	25.09	7.04	0.00
0	4	0.21	3.75	22.87	23.77	0.30
1	1	0.13	4.98	19.79	22.63	1.05
1	5	0.24	4.22	20.23	25.69	0.00
2	2	0.00	0.18	21.20	28.65	0.00
2	6	0.00	0.21	21.62	31.18	0.06
3	3	0.29	7.69	15.52	14.35	0.00
3	7	0.01	0.33	24.67	23.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	3.62	23.87	22.06	0.05
0	0	0.11	0.52	34.22	20.37	0.00
0	4	0.00	0.31	25.43	16.68	0.00
1	1	0.31	5.52	23.84	18.74	0.00
1	5	0.44	11.54	17.39	23.46	0.00
2	2	0.00	0.33	24.08	28.41	0.00
2	6	0.00	0.30	24.86	27.05	0.13
3	3	0.50	10.17	16.21	17.75	0.00
3	7	0.00	0.27	24.94	23.99	0.31
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	4.02	21.96	20.99	0.01
0	0	0.01	5.89	26.49	15.58	0.00
0	4	0.00	1.42	22.68	22.34	0.00
1	1	0.12	0.26	20.88	25.93	0.00
1	5	0.01	0.16	21.01	24.66	0.00
2	2	0.69	19.98	10.90	8.03	0.05
2	6	0.17	3.29	25.03	19.46	0.00
3	3	0.00	0.20	25.61	32.05	0.00
3	7	0.00	0.94	23.08	19.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	2.44	27.41	24.47	0.01
0	0	0.01	8.43	30.68	9.45	0.00
0	4	0.34	9.01	15.93	7.60	0.00
1	1	0.00	0.38	29.88	37.87	0.00
1	5	0.00	0.35	29.87	31.32	0.00
2	2	0.06	0.36	28.06	25.16	0.00
2	6	0.12	0.19	29.11	31.79	0.07
3	3	0.00	0.30	27.90	27.88	0.00
3	7	0.00	0.53	27.88	24.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	3.82	23.17	22.35	0.17
0	0	0.01	7.90	25.11	8.14	0.00
0	4	0.13	15.10	15.83	10.18	0.00
1	1	0.10	1.01	26.33	33.91	0.00
1	5	0.00	0.23	23.48	23.39	0.00
2	2	0.00	0.15	21.24	27.31	0.00
2	6	0.01	0.16	24.45	25.62	0.06
3	3	0.14	5.69	24.13	20.89	1.27
3	7	0.02	0.38	24.79	29.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.97	22.28	21.91	0.01
0	0	0.01	8.24	26.77	13.52	0.00
0	4	0.09	21.89	12.06	6.94	0.00
1	1	0.00	0.30	23.86	20.08	0.00
1	5	0.00	0.28	23.53	26.06	0.00
2	2	0.00	0.25	23.89	41.96	0.01
2	6	0.00	0.20	21.64	22.13	0.07
3	3	0.02	0.28	23.44	22.27	0.00
3	7	0.01	0.32	23.01	22.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	3.56	22.35	23.02	0.06
0	0	0.01	3.20	29.02	19.49	0.00
0	4	0.02	14.43	18.73	9.02	0.00
1	1	0.00	0.18	24.67	27.45	0.00
1	5	0.01	0.16	24.01	27.27	0.00
2	2	0.20	7.92	16.71	20.19	0.44
2	6	0.11	2.28	23.45	29.40	0.06
3	3	0.00	0.14	20.29	28.73	0.00
3	7	0.00	0.15	21.94	22.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	3.75	20.65	23.67	0.00
0	0	0.02	10.18	23.62	8.43	0.00
0	4	0.01	13.06	17.22	13.51	0.00
1	1	0.05	0.21	21.84	41.41	0.00
1	5	0.00	0.23	20.90	23.54	0.00
2	2	0.00	0.26	22.05	30.83	0.00
2	6	0.23	4.66	17.37	21.20	0.00
3	3	0.00	1.18	21.53	25.75	0.00
3	7	0.00	0.19	20.65	24.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	3.21	17.14	15.10	0.39
0	0	0.01	20.46	9.41	0.87	0.00
0	4	0.01	3.67	18.14	13.55	0.00
1	1	0.00	0.23	18.82	21.72	0.00
1	5	0.00	0.21	18.62	16.36	0.00
2	2	0.00	0.22	16.90	16.07	0.00
2	6	0.00	0.18	17.67	14.60	0.00
3	3	0.10	0.22	17.38	12.33	0.00
3	7	0.00	0.50	20.16	25.31	3.12
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.55	20.69	24.52	0.00
0	0	0.04	6.49	27.85	9.46	0.00
0	4	0.01	3.49	20.28	38.96	0.00
1	1	0.00	0.17	20.24	24.23	0.00
1	5	0.00	0.15	21.93	26.40	0.00
2	2	0.18	3.55	20.09	21.64	0.00
2	6	0.60	14.27	12.35	20.35	0.00
3	3	0.00	0.18	21.17	24.19	0.00
3	7	0.04	0.16	21.78	31.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	3.96	22.08	20.10	0.00
0	0	0.10	0.48	33.36	7.70	0.01
0	4	0.00	0.15	22.58	33.49	0.00
1	1	0.00	0.16	25.11	18.43	0.00
1	5	0.00	0.14	22.09	19.08	0.00
2	2	0.17	5.96	24.29	33.01	0.00
2	6	0.73	24.49	6.92	5.55	0.00
3	3	0.00	0.14	20.59	25.20	0.00
3	7	0.00	0.23	21.98	18.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.15	3.35	23.35	23.81	0.08
0	0	0.06	0.61	31.92	25.10	0.01
0	4	0.00	0.24	24.63	23.60	0.00
1	1	0.11	4.72	19.10	22.57	0.00
1	5	0.14	3.31	20.48	30.24	0.00
2	2	0.00	0.16	21.93	18.74	0.00
2	6	0.00	0.20	23.84	35.29	0.00
3	3	0.85	17.07	13.13	7.60	0.59
3	7	0.01	0.40	31.24	26.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.22	3.95	21.51	21.35	0.19
0	0	0.13	0.37	33.96	30.14	1.37
0	4	0.00	0.26	23.33	20.87	0.00
1	1	0.74	11.01	16.34	24.97	0.11
1	5	0.87	19.14	13.25	8.00	0.00
2	2	0.00	0.17	21.21	22.39	0.00
2	6	0.00	0.27	20.10	22.51	0.07
3	3	0.01	0.16	22.38	22.84	0.00
3	7	0.00	0.24	21.50	19.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	3.03	16.35	16.37	0.00
0	0	0.09	0.38	24.67	6.11	0.03
0	4	0.00	0.18	17.57	22.18	0.00
1	1	0.22	3.33	14.44	18.26	0.00
1	5	0.60	19.53	6.53	3.68	0.00
2	2	0.00	0.21	16.97	20.49	0.00
2	6	0.00	0.20	15.56	24.03	0.00
3	3	0.00	0.16	15.51	16.22	0.00
3	7	0.00	0.21	19.52	20.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.20	4.17	22.19	22.09	0.33
0	0	0.78	3.80	32.75	12.12	2.68
0	4	0.01	1.79	22.51	24.30	0.00
1	1	0.01	2.33	22.66	20.78	0.00
1	5	0.17	9.86	14.98	25.51	0.00
2	2	0.35	7.74	19.06	20.26	0.00
2	6	0.09	2.31	22.37	21.81	0.00
3	3	0.16	2.97	23.11	24.15	0.00
3	7	0.00	2.61	20.23	27.92	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.85	20.77	23.45	0.00
0	0	0.02	7.01	27.90	10.88	0.01
0	4	0.01	0.15	20.82	23.02	0.00
1	1	0.18	5.76	18.99	32.19	0.00
1	5	0.22	5.80	18.25	36.67	0.00
2	2	0.33	7.75	19.06	20.33	0.00
2	6	0.13	4.05	20.25	21.72	0.00
3	3	0.00	0.10	19.96	21.50	0.00
3	7	0.00	0.18	20.75	21.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	3.50	22.85	22.19	0.34
0	0	0.02	7.45	32.01	13.31	0.33
0	4	0.00	0.32	24.07	18.29	1.51
1	1	0.26	6.18	17.71	15.08	0.00
1	5	0.16	3.43	23.09	19.39	0.04
2	2	0.00	0.95	22.92	20.50	0.00
2	6	0.00	0.17	21.27	51.55	0.00
3	3	0.23	7.34	18.40	17.36	0.00
3	7	0.00	2.20	23.56	22.14	0.88
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	3.74	21.18	22.43	0.00
0	0	0.03	9.76	28.85	12.54	0.00
0	4	0.01	1.14	23.32	25.38	0.00
1	1	0.50	12.56	15.10	12.70	0.00
1	5	0.00	0.23	20.15	30.55	0.00
2	2	0.00	0.19	21.41	34.21	0.00
2	6	0.03	3.44	20.64	18.30	0.00
3	3	0.00	1.24	19.70	25.78	0.00
3	7	0.05	1.29	20.14	19.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	2.21	25.86	23.58	0.01
0	0	0.01	2.37	33.79	11.57	0.00
0	4	0.37	12.84	13.27	4.11	0.00
1	1	0.01	0.40	27.14	32.62	0.00
1	5	0.00	0.33	25.67	24.94	0.00
2	2	0.00	0.23	26.42	37.61	0.00
2	6	0.00	0.36	27.85	28.63	0.11
3	3	0.13	0.29	27.33	24.66	0.00
3	7	0.13	0.83	25.40	24.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.74	21.84	22.79	0.00
0	0	0.04	10.66	28.26	8.05	0.00
0	4	0.20	6.06	21.32	16.58	0.00
1	1	0.13	0.21	22.04	22.41	0.00
1	5	0.00	0.20	21.29	23.17	0.00
2	2	0.00	0.21	22.93	40.72	0.00
2	6	0.23	10.09	13.95	25.81	0.00
3	3	0.00	0.19	22.26	21.88	0.00
3	7	0.00	2.33	22.67	23.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	3.85	21.75	24.29	0.00
0	0	0.00	15.37	22.04	5.57	0.00
0	4	0.04	9.33	18.70	19.87	0.00
1	1	0.00	0.28	23.08	23.74	0.00
1	5	0.00	0.33	23.11	24.79	0.00
2	2	0.21	4.54	19.76	27.90	0.00
2	6	0.00	0.30	22.52	34.51	0.00
3	3	0.00	0.33	21.68	24.81	0.00
3	7	0.00	0.40	23.20	33.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	3.48	21.41	22.92	0.00
0	0	0.01	0.41	33.00	23.07	0.00
0	4	0.00	0.15	26.20	33.39	0.00
1	1	0.00	0.22	22.20	27.32	0.00
1	5	0.36	5.51	17.90	21.72	0.00
2	2	0.28	6.48	16.15	15.34	0.00
2	6	0.70	13.78	14.56	12.60	0.02
3	3	0.00	0.20	19.86	26.48	0.00
3	7	0.01	1.11	21.24	23.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.96	20.86	24.20	0.00
0	0	0.01	3.88	27.66	16.48	0.00
0	4	0.07	12.16	14.37	22.53	0.00
1	1	0.00	0.39	24.32	28.70	0.00
1	5	0.00	0.31	23.26	20.88	0.00
2	2	0.21	7.51	18.03	30.54	0.00
2	6	0.41	6.84	17.56	19.76	0.00
3	3	0.00	0.30	21.14	29.16	0.00
3	7	0.00	0.32	20.63	25.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.30	15.93	14.84	0.22
0	0	0.01	0.41	22.29	4.97	0.07
0	4	0.01	3.37	15.10	23.27	0.00
1	1	0.00	1.06	18.52	15.57	1.67
1	5	0.00	0.10	15.23	14.31	0.00
2	2	0.20	6.35	14.42	22.66	0.00
2	6	0.50	13.06	11.18	7.82	0.00
3	3	0.00	0.08	13.23	16.97	0.00
3	7	0.00	2.02	17.44	13.15	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	3.78	21.53	22.19	0.00
0	0	0.00	0.37	28.15	12.08	0.01
0	4	0.00	0.21	22.16	24.60	0.00
1	1	0.02	2.45	22.68	22.40	0.00
1	5	0.00	0.22	24.67	32.35	0.00
2	2	0.63	11.35	16.29	13.02	0.00
2	6	0.50	14.29	12.76	14.88	0.00
3	3	0.00	0.11	22.16	27.52	0.00
3	7	0.08	1.26	23.49	30.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.60	20.94	21.30	0.00
0	0	0.01	0.50	32.26	8.65	0.00
0	4	0.00	0.20	23.26	22.64	0.00
1	1	0.28	5.77	18.89	14.21	0.00
1	5	0.17	5.13	18.04	43.45	0.00
2	2	0.11	4.46	19.70	20.12	0.00
2	6	0.29	11.62	15.27	14.29	0.00
3	3	0.01	0.89	19.26	22.12	0.00
3	7	0.00	0.20	20.72	24.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	2.81	21.53	21.45	0.14
0	0	0.02	9.04	24.51	7.68	1.04
0	4	0.01	0.15	20.86	33.02	0.00
1	1	0.06	2.24	21.03	18.97	0.00
1	5	0.27	3.79	20.11	22.65	0.00
2	2	0.30	4.37	17.57	14.83	0.00
2	6	0.00	0.25	23.71	22.12	0.00
