Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.09	9.47	3.43	0.00
0	0	0.10	0.54	65.57	20.54	0.00
0	4	0.00	0.02	1.73	1.86	0.00
1	1	0.00	0.00	0.69	0.69	0.00
1	5	0.00	0.02	1.90	1.78	0.00
2	2	0.00	0.09	1.57	0.59	0.00
2	6	0.06	0.03	2.18	0.65	0.00
3	3	0.00	0.00	1.07	0.79	0.00
3	7	0.00	0.00	0.84	0.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.67	3.36	0.00
0	0	0.11	0.20	65.06	21.62	0.00
0	4	0.00	0.00	0.88	0.00	0.00
1	1	0.00	0.00	0.36	0.69	0.00
1	5	0.00	0.00	0.25	1.18	0.00
2	2	0.00	0.02	1.13	0.49	0.00
2	6	0.00	0.00	0.78	0.44	0.00
3	3	0.00	0.00	0.37	1.54	0.00
3	7	0.00	0.00	0.56	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.05	8.44	3.56	0.00
0	0	0.10	0.39	64.65	21.81	0.00
0	4	0.00	0.00	0.49	0.11	0.00
1	1	0.00	0.00	0.19	0.98	0.00
1	5	0.00	0.00	0.27	0.99	0.00
2	2	0.00	0.00	0.45	1.29	0.00
2	6	0.00	0.00	0.23	0.91	0.00
3	3	0.03	0.02	0.81	1.38	0.00
3	7	0.00	0.00	0.40	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.60	3.36	0.00
0	0	0.11	0.36	65.38	21.16	0.00
0	4	0.00	0.00	0.36	0.48	0.00
1	1	0.00	0.00	0.10	0.89	0.00
1	5	0.00	0.00	0.29	0.89	0.00
2	2	0.00	0.00	0.48	1.10	0.00
2	6	0.00	0.00	0.34	0.89	0.00
3	3	0.00	0.01	1.05	0.69	0.00
3	7	0.00	0.01	0.80	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.07	8.37	3.65	0.42
0	0	0.22	0.60	62.91	20.25	3.33
0	4	0.00	0.00	1.26	0.00	0.00
1	1	0.00	0.00	0.14	1.10	0.00
1	5	0.00	0.00	0.91	2.28	0.00
2	2	0.00	0.00	0.31	2.62	0.00
2	6	0.00	0.00	0.20	0.98	0.00
3	3	0.00	0.00	0.77	0.59	0.00
3	7	0.00	0.00	0.45	1.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.66	3.33	0.00
0	0	0.08	0.36	64.70	21.68	0.00
0	4	0.00	0.00	1.08	0.00	0.00
1	1	0.00	0.00	0.37	1.09	0.00
1	5	0.00	0.00	0.25	1.09	0.00
2	2	0.00	0.00	1.14	0.51	0.00
2	6	0.00	0.02	1.07	0.39	0.00
3	3	0.00	0.00	0.30	1.09	0.00
3	7	0.00	0.00	0.38	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.11	8.55	3.87	0.11
0	0	0.07	0.84	65.02	21.31	0.00
0	4	0.00	0.03	0.52	0.21	0.00
1	1	0.03	0.00	0.29	1.69	0.00
1	5	0.00	0.00	0.38	1.88	0.00
2	2	0.00	0.01	0.96	1.68	0.00
2	6	0.00	0.00	0.45	0.99	0.00
3	3	0.01	0.00	0.42	1.30	0.89
3	7	0.00	0.00	0.38	1.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.12	8.62	3.77	0.00
0	0	0.05	0.93	64.53	21.19	0.00
0	4	0.00	0.00	1.02	0.29	0.00
1	1	0.00	0.01	0.96	1.43	0.00
1	5	0.00	0.02	0.24	1.19	0.00
2	2	0.00	0.00	0.71	0.99	0.00
2	6	0.00	0.00	0.37	1.28	0.00
3	3	0.00	0.00	0.49	1.28	0.00
3	7	0.00	0.02	0.68	2.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.10	8.79	3.60	0.00
0	0	0.07	0.74	64.67	21.32	0.00
0	4	0.00	0.02	1.36	0.31	0.00
1	1	0.00	0.00	0.26	1.48	0.00
1	5	0.00	0.03	0.77	1.28	0.00
2	2	0.00	0.00	1.02	0.69	0.00
2	6	0.00	0.01	0.99	0.89	0.00
3	3	0.00	0.00	0.79	1.47	0.00
3	7	0.00	0.00	0.46	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.09	8.45	3.74	0.07
0	0	0.08	0.63	62.37	20.88	0.00
0	4	0.11	0.03	1.28	0.49	0.53
1	1	0.00	0.00	0.77	1.96	0.00
1	5	0.00	0.03	0.92	1.29	0.00
2	2	0.00	0.00	0.86	1.43	0.00
2	6	0.01	0.00	0.23	1.29	0.00
3	3	0.00	0.02	0.73	1.19	0.00
3	7	0.49	0.00	0.48	1.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.59	3.34	0.08
0	0	0.09	0.37	64.80	21.76	0.00
0	4	0.00	0.01	1.43	0.41	0.00
1	1	0.00	0.02	0.11	0.40	0.00
1	5	0.00	0.00	0.60	0.29	0.00
2	2	0.00	0.00	0.19	0.99	0.00
2	6	0.00	0.00	0.95	1.08	0.00
3	3	0.00	0.00	0.33	0.89	0.64
3	7	0.00	0.04	0.29	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.08	8.49	3.26	0.10
0	0	0.10	0.57	64.76	20.83	0.00
0	4	0.00	0.06	0.73	0.21	0.00
1	1	0.00	0.00	0.55	0.10	0.00
1	5	0.00	0.00	0.26	1.00	0.00
2	2	0.00	0.00	0.13	0.80	0.00
2	6	0.00	0.00	0.19	1.09	0.00
3	3	0.00	0.01	0.48	1.68	0.82
3	7	0.00	0.00	0.85	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.60	3.45	0.00
0	0	0.07	0.30	65.24	21.46	0.00
0	4	0.00	0.00	0.78	0.19	0.00
1	1	0.00	0.00	0.28	0.99	0.00
1	5	0.00	0.00	0.93	0.89	0.00
2	2	0.00	0.00	0.25	1.19	0.00
2	6	0.00	0.00	0.23	1.28	0.00
3	3	0.00	0.00	0.69	0.70	0.00
3	7	0.00	0.00	0.38	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.62	3.65	0.00
0	0	0.07	0.18	65.01	21.82	0.00
0	4	0.00	0.03	1.21	0.40	0.00
1	1	0.00	0.00	0.09	1.29	0.00
1	5	0.00	0.00	0.95	1.19	0.00
2	2	0.00	0.00	0.36	0.99	0.00
2	6	0.00	0.00	0.34	1.19	0.00
3	3	0.00	0.00	0.32	0.80	0.00
3	7	0.00	0.00	0.65	1.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.08	8.46	3.77	0.06
0	0	0.03	0.58	63.36	20.21	0.00
0	4	0.00	0.05	1.28	1.79	0.48
1	1	0.00	0.00	0.33	1.99	0.00
1	5	0.00	0.00	0.13	0.79	0.00
2	2	0.00	0.00	0.92	1.20	0.00
2	6	0.00	0.00	0.39	0.88	0.00
3	3	0.00	0.00	0.43	2.06	0.00
3	7	0.00	0.00	0.84	1.27	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.68	3.33	0.00
0	0	0.04	0.29	65.04	21.74	0.00
0	4	0.00	0.00	1.18	0.21	0.00
1	1	0.00	0.00	0.26	0.89	0.00
1	5	0.00	0.00	0.15	0.99	0.00
2	2	0.00	0.03	0.99	0.69	0.00
2	6	0.00	0.01	1.08	0.40	0.00
3	3	0.00	0.04	0.30	0.99	0.00
3	7	0.00	0.00	0.47	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.07	8.59	3.58	0.11
0	0	0.03	0.49	64.72	20.96	0.00
0	4	0.00	0.05	1.05	0.00	0.00
1	1	0.00	0.00	0.58	1.09	0.00
1	5	0.10	0.00	0.47	1.10	0.00
2	2	0.00	0.00	0.92	1.68	0.00
2	6	0.00	0.00	0.24	1.18	0.00
3	3	0.00	0.02	0.27	1.67	0.90
3	7	0.00	0.00	0.42	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	8.58	3.29	0.00
0	0	0.02	0.09	65.24	21.79	0.00
0	4	0.00	0.00	1.38	0.10	0.00
1	1	0.00	0.01	0.40	0.49	0.00
1	5	0.00	0.00	0.19	0.41	0.00
2	2	0.00	0.00	0.28	0.89	0.00
2	6	0.00	0.00	0.45	0.99	0.00
