Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.01	1.78	1.42	0.00
0	0	0.00	0.00	2.78	2.42	0.00
0	4	0.00	0.00	0.83	0.78	0.00
1	1	0.00	0.00	0.79	0.29	0.00
1	5	0.10	0.03	2.52	1.32	0.00
2	2	0.57	0.00	0.10	0.00	0.00
2	6	0.00	0.03	2.69	2.73	0.00
3	3	0.00	0.03	3.44	3.01	0.00
3	7	0.03	0.01	1.09	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.70	0.96	0.00
0	0	0.00	0.00	0.36	0.69	0.00
0	4	0.00	0.00	0.84	0.40	0.00
1	1	0.00	0.02	0.82	1.18	0.00
1	5	0.00	0.00	0.39	0.88	0.00
2	2	0.00	0.00	1.15	0.49	0.00
2	6	0.00	0.00	0.53	2.03	0.00
3	3	0.00	0.00	0.32	1.29	0.00
3	7	0.00	0.02	1.18	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.52	0.85	0.00
0	0	0.00	0.00	0.31	0.60	0.00
0	4	0.00	0.00	0.40	0.69	0.00
1	1	0.00	0.00	0.28	0.99	0.00
1	5	0.00	0.00	0.64	0.79	0.00
2	2	0.00	0.00	0.82	0.78	0.00
2	6	0.00	0.01	0.79	0.88	0.00
3	3	0.00	0.00	0.29	1.08	0.00
3	7	0.00	0.00	0.67	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.78	0.80	0.00
0	0	0.00	0.00	0.28	1.18	0.00
0	4	0.00	0.00	0.85	1.19	0.00
1	1	0.00	0.00	0.93	0.78	0.00
1	5	0.00	0.01	0.89	0.79	0.00
2	2	0.00	0.00	0.19	0.89	0.00
2	6	0.00	0.00	0.44	0.73	0.00
3	3	0.00	0.00	1.22	0.40	0.00
3	7	0.00	0.06	1.45	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.34	0.95	0.43
0	0	0.00	0.00	0.45	0.89	0.00
0	4	0.00	0.00	0.14	0.49	0.00
1	1	0.00	0.00	0.20	0.89	0.00
1	5	0.00	0.00	0.29	1.19	0.00
2	2	0.00	0.00	0.36	0.89	0.00
2	6	0.00	0.00	0.24	1.06	3.44
