Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.74	71.89	15.59	0.00
0	0	0.07	0.59	73.28	15.32	0.00
0	4	0.43	0.64	73.54	15.97	0.00
1	1	0.01	0.52	72.60	16.98	0.00
1	5	0.14	0.55	70.51	19.38	0.00
2	2	0.00	0.44	70.00	19.86	0.00
2	6	0.05	0.49	70.42	19.34	0.00
3	3	0.01	0.56	79.09	10.34	0.00
3	7	0.02	2.17	65.70	7.55	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.72	71.42	16.13	0.00
0	0	0.01	0.53	74.01	15.00	0.00
0	4	0.04	0.69	69.88	19.66	0.00
1	1	0.00	0.42	72.20	17.51	0.00
1	5	0.07	0.54	70.83	18.95	0.00
2	2	0.01	0.48	69.94	19.64	0.00
2	6	0.00	0.38	68.59	21.65	0.00
3	3	0.01	0.60	79.59	9.15	0.00
3	7	0.01	2.10	66.11	7.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	71.24	16.80	0.00
0	0	0.00	0.42	75.13	13.94	0.00
0	4	0.00	0.53	73.03	17.63	0.00
1	1	0.00	0.50	74.38	15.29	0.00
1	5	0.01	0.39	69.83	21.01	0.00
2	2	0.01	0.58	68.65	21.17	0.00
2	6	0.00	0.46	68.54	22.26	0.00
3	3	0.00	0.47	77.12	12.72	0.00
3	7	0.01	1.76	63.36	10.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.82	16.11	0.00
0	0	0.01	0.32	74.46	14.65	0.00
0	4	0.01	0.61	75.14	15.11	0.00
1	1	0.01	0.51	72.65	16.88	0.00
1	5	0.01	0.47	70.44	20.36	0.00
2	2	0.01	0.43	68.63	21.27	0.00
2	6	0.00	0.55	68.96	21.66	0.00
3	3	0.00	0.61	78.21	11.48	0.00
3	7	0.01	1.85	66.20	7.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.82	69.37	15.99	0.00
0	0	0.01	0.38	70.98	13.42	0.00
0	4	0.00	0.59	71.79	16.02	0.00
1	1	0.01	0.62	69.16	18.31	0.00
1	5	0.01	0.45	67.77	20.67	0.00
2	2	0.01	1.22	66.30	20.29	0.00
2	6	0.00	0.48	67.78	20.41	0.00
3	3	0.00	0.43	76.65	11.03	0.00
3	7	0.01	2.37	64.26	7.75	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.69	71.46	16.53	0.00
0	0	0.00	0.47	75.11	13.80	0.00
0	4	0.00	0.74	74.34	15.91	0.00
1	1	0.01	0.52	69.92	19.88	0.00
1	5	0.00	0.36	68.73	22.06	0.00
2	2	0.01	0.45	69.91	20.09	0.00
2	6	0.00	0.59	68.76	21.86	0.00
3	3	0.01	0.48	79.53	10.38	0.00
3	7	0.00	1.93	65.38	8.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.87	71.01	16.67	0.00
0	0	0.00	0.47	73.82	15.12	0.00
0	4	0.01	1.30	73.89	15.25	0.00
1	1	0.01	0.48	69.11	20.46	0.00
1	5	0.00	0.81	66.75	22.79	0.00
2	2	0.01	0.49	69.47	20.57	0.00
2	6	0.01	0.47	70.02	20.81	0.00
3	3	0.01	1.04	78.93	10.21	0.00
3	7	0.01	1.90	65.80	8.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
