Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.01	1.59	1.46	0.00
0	0	0.00	0.03	2.05	2.05	0.00
0	4	0.00	0.00	1.63	0.79	0.00
1	1	0.00	0.06	1.74	2.87	0.00
1	5	0.00	0.00	2.80	1.80	0.00
2	2	0.78	0.00	1.40	1.39	0.00
2	6	0.00	0.00	0.76	0.30	0.00
3	3	0.00	0.00	1.59	1.66	0.00
3	7	0.00	0.03	0.79	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.77	0.84	0.00
0	0	0.00	0.00	0.36	0.88	0.00
0	4	0.00	0.00	0.83	0.59	0.00
1	1	0.00	0.02	0.97	0.80	0.00
1	5	0.00	0.02	0.76	0.40	0.00
2	2	0.00	0.02	0.55	1.30	0.00
2	6	0.00	0.00	1.51	0.59	0.00
3	3	0.00	0.02	0.54	1.46	0.00
3	7	0.00	0.01	0.68	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.49	0.77	0.00
0	0	0.00	0.00	0.63	0.00	0.00
0	4	0.00	0.01	1.15	0.00	0.00
1	1	0.00	0.02	0.67	1.11	0.00
1	5	0.00	0.00	0.45	0.90	0.00
2	2	0.00	0.00	0.23	1.10	0.00
2	6	0.00	0.00	0.13	1.10	0.00
3	3	0.00	0.00	0.28	1.29	0.00
3	7	0.00	0.00	0.37	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.74	0.52	0.00
0	0	0.00	0.01	0.49	0.00	0.00
0	4	0.00	0.00	0.48	0.40	0.00
1	1	0.00	0.01	0.65	0.88	0.00
1	5	0.00	0.00	0.83	0.79	0.00
2	2	0.00	0.01	0.59	0.79	0.00
2	6	0.00	0.00	1.44	0.88	0.00
3	3	0.00	0.04	0.74	0.40	0.00
3	7	0.00	0.00	0.73	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	1.05	0.00
0	0	0.00	0.00	0.18	1.09	0.00
0	4	0.00	0.00	0.45	0.91	0.00
1	1	0.00	0.01	0.46	1.08	0.00
1	5	0.00	0.00	0.31	1.10	0.00
2	2	0.00	0.00	0.46	1.11	0.00
2	6	0.00	0.00	0.37	0.99	0.00
3	3	0.00	0.00	0.36	0.74	0.00
3	7	0.00	0.00	0.40	1.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.46	0.75	0.01
0	0	0.00	0.00	0.94	1.18	0.00
0	4	0.00	0.00	0.63	0.59	0.00
1	1	0.00	0.02	0.41	0.18	0.11
1	5	0.00	0.00	0.00	0.49	0.00
2	2	0.00	0.00	0.28	0.89	0.00
2	6	0.00	0.00	0.43	0.89	0.00
3	3	0.00	0.00	0.22	0.97	0.00
3	7	0.00	0.01	0.79	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.51	0.76	0.00
0	0	0.00	0.00	0.40	0.20	0.00
0	4	0.00	0.04	0.69	0.30	0.00
1	1	0.00	0.02	0.78	0.80	0.00
1	5	0.00	0.00	0.55	0.89	0.00
2	2	0.00	0.00	0.42	1.09	0.00
2	6	0.00	0.00	0.22	1.18	0.00
3	3	0.00	0.00	0.29	1.29	0.00
3	7	0.00	0.00	0.69	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	0.06	0.50	0.91	0.00
0	0	0.00	0.00	0.20	0.49	0.00
0	4	0.00	0.00	0.28	0.89	0.00
1	1	0.00	0.00	0.76	1.00	0.00
1	5	0.00	0.00	0.42	0.99	0.00
2	2	0.50	0.29	0.26	1.19	0.00
2	6	0.00	0.00	0.66	1.67	0.00
3	3	0.00	0.16	1.22	0.14	0.00
3	7	0.00	0.00	0.24	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.38	0.63	0.00
0	0	0.00	0.00	0.27	0.69	0.00
0	4	0.00	0.00	0.15	0.40	0.00
1	1	0.00	0.04	0.90	0.10	0.00
1	5	0.00	0.00	0.18	0.60	0.00
2	2	0.00	0.00	0.28	0.89	0.00
2	6	0.00	0.00	0.46	0.79	0.00
3	3	0.00	0.00	0.62	0.58	0.00
3	7	0.00	0.00	0.20	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.00	0.62	0.76	0.00
0	0	0.00	0.00	0.22	0.49	0.00
0	4	0.00	0.00	0.10	0.40	0.00
1	1	0.00	0.00	0.98	1.18	0.00
1	5	0.00	0.02	0.36	0.80	0.00
2	2	0.00	0.00	1.02	0.39	0.00
2	6	0.10	0.01	1.56	0.78	0.00
3	3	0.00	0.00	0.47	1.08	0.00
3	7	0.00	0.00	0.26	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.37	1.01	0.00
0	0	0.00	0.00	0.18	0.50	0.00
0	4	0.00	0.00	0.73	1.10	0.00
1	1	0.00	0.02	0.46	1.19	0.00
1	5	0.00	0.00	0.24	1.00	0.00
2	2	0.00	0.00	0.32	0.80	0.00
2	6	0.00	0.00	0.29	1.00	0.00
3	3	0.00	0.00	0.32	1.89	0.00
3	7	0.00	0.00	0.45	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.33	0.77	0.00
0	0	0.00	0.00	0.29	1.08	0.00
0	4	0.00	0.00	0.37	0.79	0.00
1	1	0.01	1.63	0.59	0.31	0.00
1	5	0.00	0.03	0.30	0.79	0.00
2	2	0.00	0.00	0.10	1.08	0.00
2	6	0.00	0.00	0.35	0.79	0.00
3	3	0.00	0.00	0.44	0.63	0.00
3	7	0.00	0.00	0.19	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.42	0.66	0.00
0	0	0.00	0.00	0.45	0.80	0.00
0	4	0.00	0.00	0.15	0.49	0.00
1	1	0.00	0.03	0.89	0.31	0.00
1	5	0.00	0.00	0.38	0.30	0.00
2	2	0.00	0.00	0.36	0.80	0.00
2	6	0.00	0.00	0.34	0.80	0.00
3	3	0.00	0.00	0.37	0.98	0.00
3	7	0.00	0.00	0.38	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.52	0.77	0.00
0	0	0.00	0.00	0.13	0.60	0.00
0	4	0.00	0.00	0.10	0.40	0.00
1	1	0.00	0.00	0.59	0.99	0.00
1	5	0.00	0.00	0.58	1.00	0.00
2	2	0.00	0.00	0.63	0.59	0.00
2	6	0.00	0.00	0.67	0.70	0.00
3	3	0.00	0.02	1.07	1.20	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.41	0.94	0.00
0	0	0.00	0.00	0.09	1.19	0.00
0	4	0.00	0.00	0.76	1.01	0.00
1	1	0.00	0.01	0.64	0.91	0.00
1	5	0.00	0.00	0.31	1.00	0.00
2	2	0.00	0.00	0.37	1.01	0.00
2	6	0.00	0.00	0.36	0.81	0.00
3	3	0.00	0.00	0.43	1.05	0.00
3	7	0.00	0.03	0.35	0.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.44	0.77	0.00
0	0	0.00	0.00	0.34	1.00	0.00
0	4	0.00	0.00	0.22	0.31	0.00
1	1	0.00	0.02	0.75	1.03	0.00
1	5	0.00	0.00	0.46	0.52	0.00
2	2	0.00	0.00	0.43	1.01	0.00
2	6	0.00	0.00	0.49	0.91	0.00
3	3	0.00	0.02	0.52	0.51	0.00
3	7	0.00	0.00	0.27	0.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	0.69	4.40	0.00
0	0	0.00	0.10	0.65	1.79	0.00
0	4	0.00	0.00	0.00	0.50	0.00
1	1	0.00	0.02	1.03	0.58	0.00
1	5	0.00	0.00	0.85	0.39	0.00
2	2	0.00	0.00	0.63	0.69	0.00
2	6	0.00	0.00	0.60	0.79	0.00
3	3	0.00	0.00	0.70	1.81	0.00
3	7	0.01	0.26	1.06	28.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.10	0.45	0.67	0.00
0	0	0.00	0.00	0.18	0.98	0.00
0	4	0.00	0.00	0.36	0.89	0.00
1	1	0.01	0.81	0.44	0.08	0.00
1	5	0.00	0.02	0.89	0.79	0.00
2	2	0.00	0.00	0.19	1.09	0.00
2	6	0.00	0.00	0.53	0.90	0.00
3	3	0.00	0.00	0.31	0.66	0.00
3	7	0.00	0.00	0.69	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.51	0.91	0.00
0	0	0.00	0.00	0.45	0.49	0.00
0	4	0.00	0.00	0.59	0.50	0.00
1	1	0.00	0.01	1.19	0.70	0.00
1	5	0.00	0.00	0.58	0.79	0.00
2	2	0.00	0.00	0.26	0.98	0.00
2	6	0.00	0.00	0.33	0.89	0.00
3	3	0.00	0.00	0.38	2.17	0.00
3	7	0.00	0.00	0.27	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.39	0.93	0.00
0	0	0.00	0.00	0.00	0.49	0.00
0	4	0.00	0.00	0.52	0.99	0.00
1	1	0.00	0.00	0.67	0.98	0.00
1	5	0.00	0.00	0.14	0.99	0.00
2	2	0.00	0.01	0.30	0.79	0.00
2	6	0.00	0.00	0.57	0.69	0.00
3	3	0.00	0.02	0.67	1.38	0.00
3	7	0.00	0.00	0.24	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.51	0.76	0.00
0	0	0.00	0.00	0.57	0.80	0.00
0	4	0.00	0.00	0.45	0.69	0.00
1	1	0.00	0.00	0.94	0.69	0.00
1	5	0.00	0.00	0.19	0.52	0.00
2	2	0.00	0.00	0.37	0.89	0.00
2	6	0.00	0.00	0.45	0.89	0.00
3	3	0.00	0.00	0.97	0.59	0.00
3	7	0.00	0.00	0.10	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.46	0.83	0.00
0	0	0.00	0.00	0.36	0.50	0.00
0	4	0.00	0.00	0.00	0.50	0.00
1	1	0.00	0.00	0.58	1.12	0.00
1	5	0.00	0.00	0.34	0.84	0.00
2	2	0.00	0.00	0.50	1.00	0.00
2	6	0.00	0.00	1.06	1.09	0.00
3	3	0.00	0.00	0.52	0.90	0.00
3	7	0.00	0.00	0.35	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.35	0.95	0.00
0	0	0.00	0.00	0.09	0.40	0.00
0	4	0.00	0.00	0.62	1.72	0.00
1	1	0.00	0.02	0.55	0.99	0.00
1	5	0.00	0.00	0.31	1.30	0.00
2	2	0.00	0.00	0.28	1.01	0.00
2	6	0.00	0.00	0.28	0.89	0.00
3	3	0.00	0.00	0.35	0.70	0.00
3	7	0.00	0.00	0.30	0.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.55	1.38	0.00
0	0	0.00	0.00	0.47	1.67	0.00
0	4	0.00	0.00	0.35	1.67	0.00
1	1	0.00	1.61	0.51	0.00	0.00
1	5	0.00	0.00	0.10	1.48	0.00
2	2	0.00	0.00	0.47	1.48	0.00
2	6	0.00	0.00	0.92	1.58	0.00
3	3	0.00	0.00	0.81	1.58	0.00
3	7	0.00	0.00	0.79	1.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.43	1.22	0.00
0	0	0.00	0.00	0.32	1.40	0.00
0	4	0.00	0.03	0.37	1.39	0.00
1	1	0.00	0.01	0.69	0.20	0.00
1	5	0.00	0.00	0.35	1.34	0.00
2	2	0.00	0.00	0.33	1.30	0.00
2	6	0.00	0.00	0.57	1.50	0.00
3	3	0.00	0.00	0.37	1.21	0.00
3	7	0.00	0.00	0.44	1.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.62	0.92	0.00
0	0	0.00	0.00	0.05	0.59	0.00
0	4	0.00	0.00	0.95	1.16	0.00
1	1	0.00	0.01	0.76	0.89	0.00
1	5	0.00	0.00	0.70	1.18	0.00
2	2	0.00	0.00	0.79	0.79	0.00
2	6	0.00	0.00	0.27	0.98	0.00
3	3	0.00	0.00	0.36	0.69	0.00
3	7	0.00	0.00	1.07	1.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.40	1.01	0.00
0	0	0.00	0.00	0.27	0.99	0.00
0	4	0.00	0.00	0.78	1.09	0.00
1	1	0.00	0.02	0.42	0.49	0.00
1	5	0.00	0.00	0.10	1.20	0.00
2	2	0.00	0.00	0.36	1.09	0.00
2	6	0.00	0.00	0.71	1.20	0.00
3	3	0.00	0.00	0.31	1.01	0.00
3	7	0.00	0.00	0.28	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.63	0.78	0.00
0	0	0.00	0.00	0.23	0.69	0.00
0	4	0.00	0.00	0.19	0.69	0.00
1	1	0.00	0.01	1.19	0.78	0.00
1	5	0.00	0.00	0.26	0.93	0.00
2	2	0.00	0.00	0.63	0.59	0.00
2	6	0.00	0.00	1.84	0.80	0.00
3	3	0.00	0.00	0.38	1.08	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.35	0.85	0.00
0	0	0.00	0.00	0.09	0.41	0.00
0	4	0.00	0.00	0.36	1.29	0.00
1	1	0.00	0.08	0.67	0.79	0.00
1	5	0.00	0.00	0.22	0.90	0.00
2	2	0.00	0.00	0.46	0.91	0.00
2	6	0.00	0.00	0.37	0.90	0.00
3	3	0.00	0.00	0.34	0.41	0.00
3	7	0.00	0.04	0.28	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.18	0.52	1.65	0.00
0	0	0.00	0.00	0.55	1.78	0.00
0	4	0.00	0.00	0.33	1.98	0.00
1	1	0.00	1.38	0.50	0.10	0.00
1	5	0.00	0.00	0.20	1.97	0.00
2	2	0.00	0.00	0.64	1.98	0.00
2	6	0.00	0.00	0.51	2.37	0.00
3	3	0.00	0.02	0.39	1.79	0.00
3	7	0.00	0.00	1.07	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.66	1.15	0.00
0	0	0.00	0.01	0.73	0.00	0.00
0	4	0.00	0.02	1.39	1.79	0.00
1	1	0.00	0.00	1.40	1.70	0.00
1	5	0.00	0.00	0.46	1.09	0.00
2	2	0.00	0.00	0.24	1.19	0.00
2	6	0.00	0.00	0.32	1.29	0.00
3	3	0.00	0.00	0.32	1.19	0.00
3	7	0.00	0.00	0.45	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.38	0.96	0.00
0	0	0.00	0.00	0.39	0.10	0.00
0	4	0.00	0.00	0.42	1.70	0.00
1	1	0.00	0.00	0.64	1.30	0.00
1	5	0.00	0.00	0.21	0.90	0.00
