Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.72	71.98	15.83	0.00
0	0	0.01	0.43	73.80	15.23	0.00
0	4	0.01	0.58	72.20	17.90	0.00
1	1	0.06	0.43	73.45	15.68	0.00
1	5	0.06	0.40	71.01	19.67	0.00
2	2	0.01	0.49	70.33	19.57	0.00
2	6	0.01	0.55	70.76	19.74	0.00
3	3	0.00	0.59	79.50	10.26	0.00
3	7	0.02	2.27	64.61	8.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.71	71.67	16.22	0.00
0	0	0.00	0.49	73.82	15.14	0.00
0	4	0.01	0.49	72.11	18.52	0.00
1	1	0.01	0.31	75.08	14.93	0.00
1	5	0.00	0.53	70.82	19.95	0.00
2	2	0.01	0.53	69.15	20.73	0.00
2	6	0.00	0.38	70.31	20.47	0.00
3	3	0.00	0.47	78.12	11.81	0.00
3	7	0.20	2.45	64.44	8.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.66	16.38	0.00
0	0	0.01	0.55	71.80	17.26	0.00
0	4	0.00	0.53	70.90	19.72	0.00
1	1	0.01	0.25	74.56	15.33	0.00
1	5	0.00	0.31	69.66	21.31	0.00
2	2	0.01	0.57	70.81	19.08	0.00
2	6	0.00	0.36	69.17	21.71	0.00
3	3	0.00	0.57	79.95	9.84	0.00
3	7	0.01	2.29	66.50	6.76	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.72	71.28	16.65	0.00
0	0	0.00	0.56	71.03	17.90	0.00
0	4	0.01	0.53	69.76	20.69	0.00
1	1	0.01	0.35	73.95	15.97	0.00
1	5	0.00	0.45	70.08	20.62	0.00
2	2	0.01	0.55	68.69	21.18	0.00
2	6	0.00	0.39	71.04	19.59	0.00
3	3	0.00	0.51	79.84	9.98	0.00
3	7	0.02	2.44	65.80	7.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.77	68.71	17.19	0.04
0	0	0.00	0.57	68.81	18.34	0.00
0	4	0.00	0.42	68.16	20.60	0.00
1	1	0.01	0.33	69.04	18.90	0.00
1	5	0.00	0.47	67.35	21.38	0.00
2	2	0.01	0.78	69.83	16.97	0.00
2	6	0.00	0.43	67.87	20.43	0.00
3	3	0.01	0.44	75.36	12.24	0.35
3	7	0.02	2.72	62.66	8.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.27	16.46	0.00
0	0	0.04	0.59	74.26	13.04	0.00
0	4	0.00	0.35	71.23	19.37	0.00
1	1	0.01	0.38	71.82	18.22	0.00
1	5	0.00	0.48	68.71	22.12	0.00
2	2	0.01	0.51	72.03	17.75	0.00
2	6	0.00	0.41	70.05	20.73	0.00
3	3	0.00	0.53	78.12	11.80	0.00
3	7	0.01	2.19	64.55	8.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.70	71.68	16.07	0.00
0	0	0.00	0.51	74.91	13.92	0.00
0	4	0.08	0.47	71.72	18.17	0.00
1	1	0.26	0.35	73.41	15.38	0.00
1	5	0.00	0.27	70.41	20.52	0.00
2	2	0.00	0.53	68.25	21.59	0.00
2	6	0.00	0.51	69.25	21.41	0.00
3	3	0.01	0.56	80.02	9.81	0.00
3	7	0.01	2.38	65.51	7.75	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.71	72.03	15.98	0.00
0	0	0.01	0.62	72.82	16.18	0.00
0	4	0.01	0.44	71.88	18.78	0.00
1	1	0.01	0.33	72.46	17.63	0.00
1	5	0.00	0.52	72.54	18.01	0.00
2	2	0.01	0.48	69.52	20.31	0.00
2	6	0.00	0.39	69.92	20.88	0.00
3	3	0.00	0.66	80.95	8.77	0.00
3	7	0.02	2.24	66.10	7.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.67	72.07	15.97	0.00
0	0	0.00	0.55	75.07	13.80	0.00
0	4	0.01	0.41	71.56	19.09	0.00
1	1	0.01	0.39	72.80	17.21	0.00
1	5	0.00	0.35	69.76	21.13	0.00
2	2	0.00	0.51	70.92	18.86	0.00
2	6	0.00	0.48	70.52	20.22	0.00
3	3	0.00	0.54	79.80	10.11	0.00
3	7	0.01	2.14	66.15	7.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.99	69.50	16.00	0.00
0	0	0.01	0.44	72.27	14.57	0.00
0	4	0.00	0.42	69.54	18.59	0.00
1	1	0.00	0.43	69.40	18.58	0.00
1	5	0.00	0.39	67.38	21.66	0.00
2	2	0.01	2.11	66.44	17.08	0.00
2	6	0.00	0.46	68.33	20.07	0.00
3	3	0.00	0.53	78.12	9.90	0.00
3	7	0.01	3.13	64.04	7.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.47	16.11	0.00
0	0	0.01	0.54	75.96	12.87	0.00
0	4	0.00	0.49	71.12	19.63	0.00
1	1	0.01	0.28	73.02	16.69	0.00
1	5	0.00	0.34	69.66	21.08	0.00
2	2	0.01	0.55	68.89	18.72	0.00
2	6	0.00	0.45	69.46	20.80	0.00
3	3	0.01	0.60	79.51	10.36	0.00
3	7	0.01	2.19	64.67	8.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.77	70.67	17.10	0.03
0	0	0.00	0.48	70.87	18.10	0.00
0	4	0.00	0.59	69.40	20.25	0.20
1	1	0.00	0.39	74.73	15.16	0.00
1	5	0.00	0.46	70.45	19.87	0.00
2	2	0.01	0.56	69.63	19.94	0.00
2	6	0.00	0.41	68.89	22.01	0.00
3	3	0.01	0.58	76.19	13.03	0.00
3	7	0.01	2.69	64.59	8.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.76	73.03	14.73	0.00
0	0	0.01	0.72	71.80	16.94	0.00
0	4	0.00	0.66	73.24	17.07	0.00
1	1	0.01	0.34	74.64	15.26	0.00
1	5	0.00	0.61	73.04	17.50	0.00
2	2	0.01	0.53	72.20	17.62	0.00
2	6	0.00	0.32	71.13	19.75	0.00
3	3	0.00	0.48	81.28	8.54	0.00
3	7	0.02	2.40	67.55	5.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.71	71.63	15.92	0.00
0	0	0.06	0.50	76.16	12.22	0.00
0	4	0.02	0.47	70.25	19.35	0.00
1	1	0.01	0.39	73.12	16.16	0.00
1	5	0.12	0.55	69.80	19.97	0.00
2	2	0.00	0.43	69.38	20.18	0.00
2	6	0.00	0.49	69.75	20.94	0.00
3	3	0.00	0.53	79.17	10.58	0.00
3	7	0.01	2.29	65.40	7.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.02	70.22	15.69	0.00
0	0	0.01	0.58	73.51	12.80	0.00
0	4	0.01	0.42	69.24	19.42	0.00
1	1	0.01	0.28	71.39	16.93	0.00
1	5	0.00	0.32	67.01	22.01	0.00
2	2	0.01	2.89	69.94	16.30	0.00
2	6	0.00	0.42	68.37	20.33	0.00
3	3	0.00	0.42	77.22	10.95	0.00
3	7	0.02	2.84	64.42	6.63	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.73	71.48	16.39	0.00
0	0	0.00	0.61	73.34	15.56	0.00
0	4	0.01	0.55	70.73	19.82	0.00
1	1	0.00	0.38	73.77	16.06	0.00
1	5	0.00	0.50	70.13	20.66	0.00
2	2	0.00	0.52	69.78	20.16	0.00
2	6	0.00	0.47	69.55	21.22	0.00
3	3	0.01	0.57	79.50	10.32	0.00
3	7	0.01	2.29	65.73	7.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.75	71.73	16.17	0.00
0	0	0.01	0.43	73.66	15.45	0.00
0	4	0.00	0.50	71.68	18.98	0.00
1	1	0.01	0.34	74.21	15.81	0.00
1	5	0.00	0.47	71.60	18.33	0.00
2	2	0.00	0.50	70.39	19.51	0.00
2	6	0.00	0.39	68.55	22.40	0.00
3	3	0.01	0.54	78.64	11.19	0.00
3	7	0.02	2.81	65.12	7.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.69	71.56	16.48	0.00
0	0	0.01	0.58	73.97	14.86	0.00
0	4	0.00	0.45	70.57	20.16	0.00
1	1	0.01	0.38	73.00	16.92	0.00
1	5	0.00	0.37	69.31	21.65	0.00
2	2	0.00	0.49	71.23	18.69	0.00
2	6	0.00	0.51	71.28	19.47	0.00
3	3	0.01	0.67	79.35	10.39	0.00
3	7	0.02	2.05	63.71	9.64	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	71.87	16.15	0.00
0	0	0.01	0.49	75.66	13.20	0.00
0	4	0.01	0.43	71.25	19.55	0.00
1	1	0.01	0.30	74.09	16.01	0.00
1	5	0.00	0.33	71.26	19.70	0.00
2	2	0.00	0.55	68.78	21.12	0.00
2	6	0.00	0.43	70.14	20.68	0.00
3	3	0.01	0.52	79.61	10.24	0.00
3	7	0.02	2.39	64.21	8.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.89	70.66	15.21	0.00
0	0	0.01	0.55	72.39	14.52	0.00
0	4	0.00	0.43	69.34	18.86	0.00
1	1	0.01	0.38	71.75	16.40	0.00
1	5	0.00	0.38	69.82	18.85	0.00
2	2	0.00	1.41	68.41	18.07	0.00
2	6	0.00	0.44	69.08	19.77	0.00
