Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.26	1.19	0.77	0.00
0	0	0.00	0.00	1.26	0.79	0.00
0	4	0.00	0.03	1.52	0.30	0.00
1	1	0.00	0.04	1.38	1.90	0.00
1	5	0.32	0.00	0.70	0.79	0.00
2	2	0.02	1.97	1.28	0.79	0.00
2	6	0.00	0.00	1.47	0.50	0.00
3	3	0.00	0.00	0.96	0.30	0.00
3	7	0.00	0.05	0.96	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.74	0.89	6.68	6.70	0.19
0	0	2.97	0.30	7.46	7.99	0.12
0	4	0.11	0.32	7.18	2.64	0.37
1	1	0.10	1.23	4.17	3.89	0.00
1	5	0.00	0.02	3.68	25.89	0.00
2	2	0.01	0.34	6.61	3.30	0.00
2	6	2.72	4.07	9.82	2.41	1.01
3	3	0.01	0.18	6.98	4.30	0.00
3	7	0.01	0.67	7.57	3.12	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.75	0.82	8.24	12.95	5.11
0	0	3.09	4.33	53.44	1.77	0.00
0	4	0.00	0.02	0.93	1.44	40.90
1	1	0.00	0.00	0.25	1.38	0.00
1	5	0.00	0.03	5.23	93.26	0.00
2	2	0.00	0.02	0.44	1.32	0.00
2	6	2.93	2.11	4.77	1.88	0.00
3	3	0.00	0.01	0.39	1.09	0.00
3	7	0.00	0.03	0.46	1.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.26	0.69	8.93	12.63	6.88
0	0	1.49	4.35	59.70	0.66	0.00
0	4	0.00	0.00	1.07	1.87	55.02
1	1	0.00	0.00	0.28	1.48	0.00
1	5	0.00	0.02	5.40	90.60	0.00
2	2	0.00	0.00	0.54	0.69	0.00
2	6	0.53	0.89	2.06	3.04	0.00
3	3	0.03	0.29	2.32	1.57	0.00
3	7	0.00	0.00	0.10	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.55	7.38	9.12	4.90
0	0	0.01	4.19	36.91	1.19	0.00
0	4	0.01	0.01	2.75	2.66	35.83
1	1	0.00	0.00	2.01	1.67	3.40
1	5	0.00	0.04	3.26	4.82	0.00
2	2	0.00	0.00	1.10	2.77	0.00
2	6	0.00	0.00	7.01	54.24	0.00
3	3	0.00	0.09	2.95	2.77	0.00
3	7	0.00	0.04	3.09	2.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.60	1.55	0.13
0	0	0.00	0.00	0.66	1.40	0.00
0	4	0.00	0.02	0.44	1.39	0.00
1	1	0.00	0.00	0.60	1.29	0.00
1	5	0.00	0.01	0.41	0.50	0.00
2	2	0.00	0.02	0.71	1.69	0.00
2	6	0.00	0.00	0.35	2.60	0.00
3	3	0.00	0.00	0.31	1.28	0.00
3	7	0.00	0.02	1.30	2.26	1.02
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.04	0.86	4.55	0.77
0	0	0.04	0.26	1.08	28.13	0.00
0	4	0.26	0.01	1.77	1.20	6.14
1	1	0.00	0.00	0.16	0.39	0.00
1	5	0.25	0.03	1.15	1.27	0.00
2	2	0.00	0.00	1.02	0.90	0.00
2	6	0.00	0.00	0.36	1.69	0.00
3	3	0.00	0.01	0.21	1.87	0.00
3	7	0.00	0.00	1.09	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.64	0.81	0.00
0	0	0.00	0.00	0.50	0.00	0.00
0	4	0.00	0.00	0.18	0.59	0.00
1	1	0.00	0.00	0.89	0.79	0.00
1	5	0.00	0.01	1.09	1.77	0.00
2	2	0.00	0.00	0.62	0.99	0.00
2	6	0.00	0.00	0.75	0.41	0.00
3	3	0.00	0.00	0.25	1.09	0.00
3	7	0.00	0.00	0.83	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
