Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	0.21	1.65	1.29	4.46
0	0	0.00	0.00	0.88	0.30	0.00
0	4	0.00	1.61	1.82	1.40	0.00
1	1	0.00	0.01	2.91	1.54	0.00
1	5	0.63	0.00	0.20	0.10	0.00
2	2	0.51	0.02	2.45	2.71	0.00
2	6	0.00	0.00	0.57	0.50	35.70
3	3	0.00	0.00	1.46	1.97	0.00
3	7	0.00	0.03	2.89	1.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.27	2.11	12.93	9.70	0.00
0	0	0.78	0.71	13.51	5.34	0.00
0	4	0.31	4.99	14.01	7.95	0.00
1	1	0.42	5.76	11.86	6.39	0.04
1	5	0.18	3.14	16.45	4.41	0.00
2	2	0.00	0.26	14.11	7.54	0.00
2	6	0.05	0.90	9.85	25.19	0.00
3	3	0.42	0.31	15.45	14.42	0.00
3	7	0.00	0.80	8.19	6.34	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	2.38	14.11	13.96	0.00
0	0	0.19	0.39	21.11	8.04	0.00
0	4	0.00	2.97	12.84	12.33	0.00
1	1	0.94	14.97	5.34	4.66	0.00
1	5	0.00	0.14	14.73	16.73	0.00
2	2	0.00	0.09	14.57	26.81	0.00
2	6	0.00	0.17	14.79	16.45	0.00
3	3	0.00	0.14	14.73	14.06	0.00
3	7	0.00	0.19	14.77	12.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	2.52	13.95	12.74	0.27
0	0	0.06	0.25	19.04	4.05	0.06
0	4	0.01	5.85	12.63	6.05	0.00
1	1	0.11	1.59	14.57	11.88	0.00
1	5	0.43	11.73	7.12	6.37	2.13
2	2	0.00	0.30	15.53	24.97	0.00
2	6	0.00	0.18	14.21	20.52	0.00
3	3	0.00	0.13	13.29	13.73	0.00
3	7	0.00	0.13	15.36	14.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	2.92	16.96	16.79	0.22
0	0	0.02	1.10	25.13	15.19	0.00
0	4	0.00	1.57	18.03	16.83	0.00
1	1	0.00	0.97	19.31	23.32	1.73
1	5	0.77	18.91	4.65	0.95	0.00
2	2	0.00	0.17	17.78	20.54	0.00
2	6	0.00	0.10	15.64	20.94	0.00
3	3	0.00	0.19	16.43	14.51	0.00
3	7	0.01	0.36	18.55	21.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	3.68	21.47	23.45	0.19
0	0	0.01	5.96	25.46	32.35	0.00
0	4	0.00	0.17	24.11	19.99	1.52
1	1	0.41	10.62	15.23	14.01	0.00
1	5	0.16	2.78	20.78	25.02	0.00
2	2	0.01	0.08	21.48	27.42	0.00
2	6	0.40	9.37	17.18	17.90	0.00
3	3	0.00	0.30	22.21	22.52	0.00
3	7	0.00	0.17	25.36	28.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.62	21.65	23.14	0.16
0	0	0.00	8.54	26.65	9.73	0.00
0	4	0.27	12.52	16.22	12.28	0.61
1	1	0.14	2.71	21.74	24.41	0.00
1	5	0.11	4.22	20.02	33.36	0.00
2	2	0.00	0.26	23.12	26.50	0.62
2	6	0.00	0.18	20.71	30.56	0.00
3	3	0.00	0.28	22.54	23.51	0.00
3	7	0.00	0.26	22.18	24.79	0.02
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	3.37	20.80	21.60	0.00
0	0	0.05	1.58	29.64	8.42	0.00
0	4	0.10	1.11	20.88	16.84	0.00
1	1	0.23	5.26	19.08	25.42	0.00
1	5	0.66	13.64	12.09	20.06	0.00
2	2	0.01	0.33	20.59	25.92	0.00
2	6	0.18	4.69	19.06	25.43	0.00
3	3	0.01	0.22	22.72	21.34	0.00
3	7	0.13	0.11	22.34	29.37	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.57	21.09	22.18	0.00
0	0	0.00	12.75	23.78	5.56	0.00
0	4	0.00	1.36	22.05	21.17	0.00
1	1	0.22	5.28	18.01	17.79	0.00
1	5	0.48	8.10	18.40	12.95	0.00
2	2	0.00	0.20	19.98	33.78	0.00
2	6	0.01	0.19	20.64	33.82	0.00
3	3	0.00	0.33	22.38	20.10	0.00
3	7	0.01	0.32	23.44	32.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	2.88	16.05	17.01	0.13
0	0	0.01	8.11	16.61	3.10	0.00
0	4	0.15	3.98	14.77	19.43	0.00
1	1	0.07	3.49	15.31	20.47	1.01
1	5	0.00	0.16	15.22	17.76	0.00
2	2	0.04	2.78	15.56	21.03	0.00
2	6	0.05	3.86	15.14	18.32	0.00
3	3	0.01	0.58	18.01	16.60	0.00
3	7	0.00	0.08	17.81	19.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	2.95	18.21	18.52	0.00
0	0	0.03	19.30	11.31	2.85	0.00
0	4	0.22	2.61	18.20	16.52	0.00
1	1	0.00	0.11	20.12	23.87	0.00
1	5	0.00	0.12	18.55	21.36	0.00
2	2	0.00	0.19	18.76	16.11	0.00
2	6	0.00	0.09	18.32	22.71	0.00
3	3	0.00	0.19	19.09	26.05	0.00
3	7	0.00	0.98	21.36	18.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.34	3.57	21.69	22.13	0.16
0	0	0.01	6.68	25.21	6.89	0.00
0	4	0.01	5.17	22.60	17.31	0.00
1	1	0.65	4.09	22.46	24.37	0.00
1	5	2.07	11.63	14.37	10.18	0.00
2	2	0.00	0.23	21.53	25.03	1.29
2	6	0.00	0.17	20.22	25.18	0.00
3	3	0.00	0.27	22.80	32.02	0.00
3	7	0.00	0.35	24.35	36.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.22	3.69	21.17	21.70	0.10
0	0	0.00	0.46	28.40	17.69	0.00
0	4	0.00	0.16	23.23	16.59	0.00
1	1	0.20	0.96	23.18	26.03	0.00
1	5	1.54	26.12	4.73	0.82	0.00
2	2	0.00	0.20	21.64	30.31	0.00
2	6	0.00	0.94	22.81	22.01	0.00
3	3	0.00	0.33	21.76	21.32	0.79
3	7	0.00	0.34	23.60	38.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.15	3.59	20.57	22.47	0.07
0	0	0.01	0.49	29.16	22.69	0.00
0	4	0.00	0.25	22.08	21.31	0.00
1	1	0.07	2.08	19.86	22.36	0.00
1	5	0.74	16.27	13.76	8.45	0.46
2	2	0.18	4.51	18.68	21.38	0.00
2	6	0.18	4.43	17.82	19.97	0.07
3	3	0.00	0.40	23.27	36.06	0.00
3	7	0.00	0.24	19.91	27.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	2.01	27.14	25.42	0.03
0	0	0.01	6.94	26.88	6.40	0.00
0	4	0.04	3.54	24.05	16.09	0.00
1	1	0.12	3.64	27.96	27.65	0.00
1	5	0.00	0.20	28.40	27.48	0.00
2	2	0.06	0.22	29.16	30.20	0.00
2	6	0.08	0.41	27.23	32.02	0.11
3	3	0.00	0.30	28.54	36.44	0.00
3	7	0.01	0.89	25.04	27.19	0.09
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.18	3.64	20.46	23.23	0.00
