Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	0.04	2.76	10.27	1.39
0	0	0.00	0.00	3.46	10.82	0.00
0	4	0.00	0.04	2.56	0.64	0.00
1	1	0.00	0.05	6.65	4.46	10.36
1	5	0.74	0.04	0.86	1.19	0.00
2	2	0.04	0.04	2.21	54.85	0.00
2	6	0.49	0.07	2.97	1.56	0.71
3	3	0.00	0.04	2.08	7.74	0.00
3	7	0.00	0.02	1.22	0.67	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.04	1.89	2.85	0.00
0	0	0.07	0.07	1.56	1.03	0.00
0	4	0.00	0.00	0.55	0.00	0.00
1	1	0.22	0.03	5.50	5.75	0.00
1	5	0.00	0.11	1.31	0.50	0.00
2	2	0.00	0.01	3.84	7.61	0.00
2	6	0.00	0.02	0.56	1.38	0.00
3	3	0.00	0.03	1.72	6.14	0.00
3	7	0.00	0.02	0.10	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.01	1.24	1.95	0.12
0	0	0.00	0.02	1.27	0.80	0.00
0	4	0.00	0.00	0.82	0.66	0.00
1	1	0.00	0.00	2.39	1.78	0.00
1	5	0.00	0.00	1.01	1.79	0.00
2	2	0.00	0.03	1.91	3.77	0.97
2	6	0.00	0.01	0.28	2.27	0.00
3	3	0.36	0.00	1.60	3.97	0.00
3	7	0.06	0.00	0.65	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	0.49	0.86	0.00
0	0	0.00	0.00	0.25	1.10	0.00
0	4	0.00	1.60	0.06	0.00	0.00
1	1	0.00	0.00	0.34	0.99	0.00
1	5	0.00	0.07	0.68	1.40	0.00
2	2	0.00	0.02	0.19	0.90	0.00
2	6	0.00	0.00	0.76	1.19	0.00
3	3	0.00	0.00	1.12	0.60	0.00
3	7	0.00	0.00	0.48	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.63	0.93	0.00
0	0	0.00	0.00	0.72	0.49	0.00
0	4	0.00	0.00	0.70	0.67	0.00
1	1	0.00	0.00	0.38	1.10	0.00
1	5	0.00	0.00	0.70	1.30	0.00
2	2	0.00	0.00	1.04	0.40	0.00
2	6	0.00	0.03	0.81	0.99	0.00
3	3	0.00	0.02	0.32	1.51	0.00
3	7	0.00	0.00	0.39	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.01	0.73	1.02	0.27
0	0	0.00	0.00	0.14	0.60	0.00
0	4	0.00	0.03	1.50	0.20	0.00
1	1	0.00	0.00	0.04	0.60	0.90
1	5	0.55	0.04	0.83	1.59	0.82
2	2	0.00	0.00	0.37	0.79	0.00
2	6	0.01	0.01	0.64	2.66	0.45
3	3	0.00	0.02	1.71	1.18	0.00
3	7	0.00	0.00	0.64	0.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.16	8.85	38.10	7.94	0.05
0	0	1.58	10.51	31.73	7.86	0.00
0	4	0.41	7.98	39.73	9.08	0.00
1	1	0.82	8.59	35.39	10.49	0.00
1	5	0.84	6.73	43.76	9.73	0.00
2	2	0.99	7.51	37.26	5.96	0.00
2	6	2.01	11.27	34.79	6.77	0.43
3	3	1.70	9.56	42.40	6.17	0.00
3	7	0.96	8.68	39.79	7.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.25	10.58	45.40	5.88	0.07
0	0	3.47	12.71	35.30	2.02	0.00
0	4	1.67	8.93	54.91	4.51	0.00
1	1	2.98	11.03	42.78	6.05	0.00
1	5	1.74	10.22	48.26	2.59	0.00
2	2	2.01	10.45	45.06	8.05	0.01
2	6	1.77	10.45	44.15	5.62	0.53
3	3	2.70	10.58	46.41	6.43	0.00
3	7	1.68	10.24	46.30	11.74	0.00
