Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	4.88	0.96	12.16	5.85	0.00
0	0	38.92	4.06	30.63	18.94	0.00
0	4	0.01	3.59	58.12	23.31	0.00
1	1	0.00	0.00	1.29	0.83	0.00
1	5	0.00	0.00	1.06	0.79	0.00
2	2	0.15	0.00	1.38	0.49	0.00
2	6	0.00	0.00	1.38	0.69	0.00
3	3	0.00	0.00	1.96	1.06	0.00
3	7	0.00	0.02	1.48	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.04	0.29	8.30	3.82	0.02
0	0	4.30	1.79	53.60	22.74	0.13
0	4	0.00	0.00	0.19	0.60	0.00
1	1	0.00	0.00	0.48	1.14	0.00
1	5	0.00	0.00	0.65	0.59	0.00
2	2	0.00	0.00	0.45	0.30	0.00
2	6	0.00	0.00	0.33	0.79	0.00
3	3	3.99	0.50	10.03	3.93	0.00
3	7	0.00	0.00	0.69	0.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.32	0.35	6.86	4.77	0.15
0	0	8.60	0.91	12.41	11.77	0.11
0	4	0.00	0.00	0.82	0.21	0.00
1	1	0.00	0.02	0.29	1.48	0.00
1	5	0.00	0.02	0.19	1.20	0.00
2	2	0.00	0.00	0.28	0.90	0.00
2	6	0.00	0.00	0.36	0.98	0.00
3	3	9.99	1.82	40.05	20.72	0.00
3	7	0.00	0.02	0.47	0.89	1.06
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.36	0.43	6.73	4.74	0.00
0	0	9.46	1.23	12.00	11.83	0.00
0	4	0.00	0.00	0.46	0.40	0.00
1	1	0.00	0.00	0.24	0.69	0.00
1	5	0.00	0.00	0.13	0.50	0.00
2	2	0.00	0.00	0.10	0.40	0.00
2	6	0.00	0.00	0.20	0.99	0.00
3	3	9.39	2.22	40.24	21.65	0.00
3	7	0.00	0.02	0.45	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.32	9.36	4.78	1.42
0	0	0.00	2.27	65.97	25.10	0.00
0	4	0.00	0.00	2.75	0.99	11.35
1	1	0.00	0.00	1.69	2.27	0.00
1	5	0.00	0.28	0.47	1.38	0.00
2	2	0.00	0.02	0.54	1.89	0.00
2	6	0.00	0.00	1.54	3.03	0.00
3	3	0.00	0.00	1.08	1.39	0.00
3	7	0.00	0.00	0.77	2.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.33	0.59	7.86	5.26	0.00
0	0	14.95	1.27	12.76	14.60	0.00
0	4	0.00	0.04	2.41	1.51	0.00
1	1	0.00	0.02	1.79	1.89	0.00
1	5	0.00	0.00	0.13	0.50	0.00
2	2	0.00	0.01	1.68	1.62	0.00
2	6	0.00	0.00	0.10	0.50	0.00
3	3	11.71	3.33	41.29	19.37	0.00
3	7	0.00	0.04	2.78	2.10	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.10	0.45	8.05	4.24	0.16
0	0	8.31	1.52	32.56	17.65	0.00
0	4	0.00	0.00	0.52	0.50	0.37
1	1	0.00	0.01	0.55	1.32	0.00
1	5	0.00	0.00	0.10	0.80	0.00
2	2	0.00	0.00	0.62	1.08	0.00
