Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	0.30	1.62	0.87	0.00
0	0	0.00	0.00	1.34	0.79	0.00
0	4	0.00	0.00	1.24	0.79	0.00
1	1	0.00	0.03	1.88	0.79	0.00
1	5	0.77	0.02	1.95	0.87	0.00
2	2	0.00	0.00	1.47	0.59	0.00
2	6	0.17	0.04	1.77	0.59	0.00
3	3	0.00	2.28	0.95	0.79	0.00
3	7	0.07	0.00	2.38	1.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.33	0.92	8.96	6.43	0.11
0	0	1.35	1.07	22.09	5.65	0.00
0	4	0.00	0.00	2.95	5.00	0.73
1	1	1.15	3.43	14.64	5.22	0.00
1	5	0.00	0.00	2.50	6.08	0.00
2	2	0.01	0.57	7.91	5.82	0.00
2	6	0.09	1.78	5.91	7.19	0.00
3	3	0.00	0.43	9.74	4.94	0.00
3	7	0.00	0.10	5.96	11.56	0.15
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.60	8.92	12.55	9.51
0	0	0.18	4.77	63.09	0.00	0.00
0	4	0.00	0.00	0.68	0.27	76.07
1	1	0.00	0.00	0.28	1.67	0.00
1	5	0.07	0.00	0.74	1.18	0.00
2	2	0.00	0.00	0.83	1.38	0.00
2	6	0.00	0.01	0.44	1.59	0.00
3	3	0.00	0.00	0.10	0.99	0.00
3	7	0.00	0.02	5.18	93.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.63	8.79	12.51	10.96
0	0	0.02	4.96	63.04	0.00	0.00
0	4	0.00	0.00	0.86	0.10	87.70
1	1	0.00	0.01	0.39	1.19	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.00	0.38	1.28	0.00
2	6	0.00	0.02	0.77	1.29	0.00
3	3	0.00	0.00	0.25	1.19	0.00
3	7	0.00	0.02	4.44	94.07	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.80	8.99	12.75	9.64
0	0	0.02	6.08	56.42	2.61	0.00
0	4	0.01	0.00	2.01	2.38	77.16
1	1	0.00	0.02	0.36	2.18	0.00
1	5	0.00	0.04	3.31	3.55	0.00
2	2	0.00	0.10	1.15	2.76	0.00
2	6	0.00	0.07	3.46	1.91	0.00
3	3	0.00	0.03	0.21	1.67	0.00
3	7	0.00	0.07	4.99	84.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.67	1.18	0.00
0	0	0.00	0.02	0.47	1.29	0.00
0	4	0.00	0.00	0.67	0.70	0.00
1	1	0.00	0.01	0.79	0.89	0.00
1	5	0.00	0.07	0.68	1.09	0.00
2	2	0.00	0.00	0.24	0.99	0.00
2	6	0.00	0.02	0.32	1.29	0.00
3	3	0.00	0.00	0.79	0.79	0.00
3	7	0.00	0.00	1.40	2.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.01	0.70	0.77	0.00
0	0	0.00	0.02	0.38	0.30	0.00
0	4	0.00	0.00	0.73	0.79	0.00
1	1	0.00	0.00	1.14	0.69	0.00
1	5	0.00	0.05	1.97	1.09	0.00
2	2	0.00	0.01	0.39	0.79	0.00
2	6	0.30	0.00	0.37	0.79	0.00
3	3	0.00	0.00	0.36	0.69	0.00
3	7	0.00	0.03	0.28	1.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	0.71	2.48	0.00
0	0	0.00	0.00	0.37	0.59	0.00
0	4	0.00	0.04	0.32	0.59	0.00
1	1	0.00	0.00	0.36	0.79	0.00
1	5	0.01	0.34	1.52	14.26	0.00
2	2	0.00	0.00	0.37	1.57	0.00
2	6	0.00	0.00	0.45	1.10	0.00
3	3	0.00	0.00	1.20	0.50	0.00
3	7	0.00	0.01	1.08	0.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	0.71	2.67	0.00
0	0	0.00	0.00	0.47	0.40	0.00
0	4	0.00	0.01	0.75	1.29	0.00
1	1	0.00	0.00	0.23	0.89	0.00
1	5	0.00	0.22	1.38	13.15	0.00
2	2	0.00	0.00	0.68	0.69	0.00
2	6	0.00	0.00	1.24	1.69	0.00
3	3	0.00	0.00	0.64	1.50	0.00
3	7	0.00	0.00	0.32	1.73	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.64	1.02	0.00
0	0	0.00	0.00	0.36	1.58	0.00
0	4	0.00	0.00	0.35	0.79	0.00
1	1	0.00	0.00	0.85	0.79	0.00
1	5	0.00	0.07	1.16	0.90	0.00
2	2	0.00	0.00	0.29	0.98	0.00
2	6	0.00	0.00	0.37	0.79	0.00
3	3	0.00	0.00	0.84	0.79	0.00
3	7	0.00	0.03	0.92	1.59	0.00
