Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.77	69.20	18.33	0.00
0	0	0.09	0.59	70.35	17.97	0.00
0	4	0.04	0.58	66.99	23.50	0.00
1	1	0.02	0.39	71.00	18.73	0.00
1	5	0.09	0.62	69.52	20.38	0.00
2	2	0.13	0.52	69.37	20.12	0.00
2	6	0.00	0.64	68.20	21.48	0.00
3	3	0.05	0.78	75.70	13.67	0.00
3	7	0.01	2.06	62.77	10.86	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.89	68.63	17.11	0.00
0	0	0.01	0.66	71.15	15.60	0.00
0	4	0.00	0.69	67.00	21.55	0.00
1	1	0.01	0.48	72.88	14.65	0.00
1	5	0.00	0.42	70.04	18.71	0.00
2	2	0.01	0.35	65.23	23.00	0.00
2	6	0.01	0.65	68.42	19.95	0.00
3	3	0.02	1.68	71.85	14.37	0.00
3	7	0.03	2.22	62.32	9.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.71	69.71	18.27	0.00
0	0	0.00	0.59	71.86	17.09	0.00
0	4	0.01	0.54	67.23	23.42	0.00
1	1	0.00	0.43	72.26	17.36	0.00
1	5	0.01	0.43	70.02	20.56	0.00
2	2	0.00	0.42	68.64	21.26	0.00
2	6	0.01	0.58	69.01	21.51	0.00
3	3	0.01	0.71	75.79	13.87	0.00
3	7	0.01	1.95	62.69	11.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.80	69.31	17.79	0.00
0	0	0.02	0.99	70.23	16.67	0.00
0	4	0.46	0.63	67.65	21.35	0.00
1	1	0.00	0.44	71.49	17.93	0.00
1	5	0.02	0.43	66.88	22.93	0.00
2	2	0.01	0.52	68.05	21.65	0.00
2	6	0.01	0.64	69.02	21.14	0.00
3	3	0.02	0.82	77.70	11.39	0.00
3	7	0.02	1.90	64.03	9.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	69.30	18.68	0.00
0	0	0.00	0.57	71.05	17.86	0.00
0	4	0.00	0.59	70.21	20.26	0.00
1	1	0.00	0.38	70.27	19.60	0.00
1	5	0.00	0.45	69.06	21.50	0.00
2	2	0.00	0.46	66.51	23.35	0.00
2	6	0.01	0.56	68.90	21.63	0.00
3	3	0.01	0.65	75.90	13.78	0.00
3	7	0.01	1.80	62.47	11.46	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.70	69.98	17.99	0.00
0	0	0.00	0.59	74.93	13.84	0.00
0	4	0.00	0.61	70.73	19.74	0.00
1	1	0.01	0.42	73.51	16.35	0.00
1	5	0.00	0.46	70.74	19.95	0.00
2	2	0.00	0.42	65.67	24.21	0.00
2	6	0.00	0.58	65.52	25.01	0.00
3	3	0.01	0.72	76.51	13.11	0.00
3	7	0.01	1.80	62.19	11.73	0.00
