Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.20	0.85	9.37	11.23	1.90
0	0	0.18	3.35	47.87	27.37	0.00
0	4	0.00	0.00	0.86	0.10	15.17
1	1	0.01	0.29	2.65	2.37	0.00
1	5	9.21	3.05	15.28	53.16	0.00
2	2	0.00	0.03	2.76	1.60	0.00
2	6	0.00	0.00	0.89	0.29	0.00
3	3	0.18	0.00	2.01	2.47	0.00
3	7	0.00	0.06	2.62	2.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.34	7.55	15.11	2.44
0	0	0.19	2.70	47.09	23.33	0.00
0	4	0.00	0.00	0.89	0.76	19.49
1	1	0.00	0.03	1.37	3.15	0.00
1	5	0.00	0.01	8.39	89.39	0.00
2	2	0.00	0.00	0.34	0.50	0.00
2	6	0.00	0.00	0.62	1.18	0.00
3	3	0.00	0.00	0.30	0.79	0.00
3	7	0.00	0.00	1.42	1.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.23	6.02	15.48	0.18
0	0	0.22	1.77	36.90	32.94	0.00
0	4	0.00	0.00	0.72	0.59	0.00
1	1	0.00	0.01	0.26	1.48	1.48
1	5	0.00	0.04	6.41	63.55	0.00
2	2	0.00	0.00	0.47	0.69	0.00
2	6	0.00	0.03	2.76	23.05	0.00
3	3	0.00	0.00	0.23	0.70	0.00
3	7	0.00	0.00	0.38	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.24	7.19	15.61	0.94
0	0	0.17	1.77	44.37	26.78	0.00
0	4	0.11	0.01	1.62	1.09	7.10
1	1	0.00	0.00	1.02	2.86	0.41
1	5	0.00	0.07	8.70	89.49	0.00
2	2	0.03	0.01	0.26	0.50	0.00
2	6	0.00	0.00	0.72	1.58	0.00
3	3	0.00	0.06	0.62	0.57	0.00
3	7	0.00	0.01	0.19	2.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.04	6.16	16.22	2.70
0	0	0.24	0.33	37.30	35.10	0.00
0	4	0.10	0.00	0.74	0.80	21.56
1	1	0.00	0.02	0.82	0.57	0.00
1	5	0.00	0.00	3.42	22.57	0.00
2	2	0.00	0.00	0.20	0.89	0.00
2	6	0.00	0.00	5.90	67.90	0.00
3	3	0.00	0.00	0.65	0.79	0.00
3	7	0.00	0.00	0.23	1.18	0.01
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.09	6.46	16.08	0.00
0	0	0.23	0.68	38.93	33.21	0.00
0	4	0.00	0.00	1.46	0.00	0.00
1	1	0.00	0.02	1.42	1.95	0.00
1	5	0.00	0.01	0.74	0.90	0.00
2	2	0.00	0.00	0.10	0.50	0.00
2	6	0.00	0.00	2.80	33.02	0.00
3	3	0.00	0.00	0.28	0.99	0.00
3	7	0.00	0.00	5.94	58.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.22	6.96	15.50	1.33
0	0	0.21	1.68	43.24	28.02	0.00
0	4	0.00	0.00	0.99	0.09	10.67
1	1	0.00	0.03	0.89	3.54	0.00
1	5	0.00	0.00	0.59	0.90	0.00
2	2	0.00	0.01	0.25	1.28	0.00
2	6	0.00	0.00	0.23	1.09	0.00
3	3	0.00	0.02	0.10	0.50	0.00
3	7	0.00	0.03	9.36	88.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.49	7.02	14.86	3.44
0	0	0.18	3.93	45.44	23.05	0.00
0	4	0.00	0.00	0.90	0.00	27.54
1	1	0.00	0.01	0.97	2.95	0.01
1	5	0.00	0.00	0.99	0.88	0.00
2	2	0.00	0.00	0.36	1.08	0.00
2	6	0.00	0.00	1.99	20.42	0.00
3	3	0.00	0.02	0.29	0.90	0.00
3	7	0.00	0.00	5.18	69.58	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.09	6.26	16.06	0.60
0	0	0.27	0.65	38.52	33.69	0.00
0	4	0.00	0.00	0.84	0.00	4.80
1	1	0.00	0.02	0.96	1.08	0.00
1	5	0.00	0.04	1.29	0.30	0.00
2	2	0.00	0.00	0.29	0.98	0.00
2	6	0.00	0.00	7.63	90.59	0.00
3	3	0.00	0.00	0.35	0.99	0.00
3	7	0.00	0.00	0.23	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.15	6.31	16.21	0.20
0	0	0.27	1.13	37.94	33.92	0.00
0	4	0.00	0.00	1.30	0.29	0.81
1	1	0.00	0.02	0.33	1.67	0.80
1	5	0.00	0.00	1.09	0.60	0.00
2	2	0.00	0.01	0.29	1.10	0.00
2	6	0.00	0.00	7.12	82.46	0.00
3	3	0.00	0.00	0.68	1.08	0.00
3	7	0.00	0.00	1.75	8.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.07	6.16	16.07	0.55
0	0	0.26	0.54	38.02	34.37	0.00
0	4	0.00	0.00	0.59	0.11	4.38
1	1	0.00	0.00	0.55	0.70	0.00
1	5	0.00	0.00	1.47	0.78	0.00
