Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.30	1.29	0.66	0.00
0	0	0.01	2.31	0.95	0.79	0.00
0	4	0.00	0.00	1.08	0.70	0.00
1	1	0.17	0.00	0.99	1.37	0.00
1	5	0.10	0.01	1.69	0.30	0.00
2	2	0.00	0.04	1.38	0.79	0.00
2	6	0.00	0.00	1.38	0.39	0.00
3	3	0.00	0.00	1.57	0.59	0.00
3	7	0.00	0.01	1.29	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.74	0.96	7.33	6.24	0.00
0	0	2.84	0.97	13.89	4.54	0.00
0	4	0.00	0.08	7.43	6.17	0.00
1	1	2.91	4.92	10.47	3.14	0.00
1	5	0.10	0.79	5.10	5.05	0.00
2	2	0.00	0.07	9.75	18.76	0.00
2	6	0.07	0.49	4.53	4.02	0.00
3	3	0.00	0.10	3.85	5.18	0.00
3	7	0.00	0.28	3.64	3.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.66	0.76	8.25	12.73	7.38
0	0	2.89	3.96	54.08	3.24	0.00
0	4	0.00	0.00	0.40	0.58	59.03
1	1	2.39	2.04	3.44	0.49	0.00
1	5	0.00	0.09	1.34	1.68	0.00
2	2	0.00	0.00	5.26	93.26	0.00
2	6	0.00	0.00	0.74	0.69	0.00
3	3	0.00	0.02	0.29	0.99	0.00
3	7	0.00	0.00	0.48	0.93	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.38	1.07	7.50	12.88	8.11
0	0	5.23	3.49	46.05	5.28	0.00
0	4	0.00	0.00	0.64	0.20	64.89
1	1	5.80	4.94	4.69	1.08	0.00
1	5	0.00	0.09	1.00	0.00	0.00
2	2	0.00	0.00	4.69	93.81	0.00
2	6	0.00	0.00	1.94	1.09	0.00
3	3	0.00	0.00	0.25	0.89	0.00
3	7	0.00	0.00	0.73	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.61	9.12	12.88	11.57
0	0	0.02	4.79	63.28	0.00	0.00
0	4	0.00	0.00	0.87	0.10	92.56
1	1	0.00	0.00	0.85	6.51	0.00
1	5	0.00	0.06	1.26	0.30	0.00
2	2	0.00	0.00	5.24	93.26	0.00
2	6	0.00	0.00	0.64	0.69	0.00
3	3	0.00	0.00	0.59	1.28	0.00
3	7	0.00	0.00	0.27	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.64	9.12	16.68	10.96
0	0	0.01	4.98	62.90	0.00	0.00
0	4	0.00	0.00	0.70	0.48	87.64
1	1	0.00	0.00	0.75	20.63	0.00
1	5	0.00	0.05	1.15	1.77	0.00
2	2	0.01	0.06	4.61	91.80	0.00
2	6	0.00	0.00	0.91	2.86	0.00
3	3	0.00	0.02	1.31	14.78	0.00
3	7	0.00	0.00	0.59	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.21	0.70	8.77	14.27	11.07
0	0	1.04	4.64	59.44	1.05	0.00
0	4	0.00	0.00	0.85	0.28	87.69
1	1	0.00	0.00	0.37	2.75	0.00
1	5	0.00	0.07	1.55	0.49	0.89
2	2	0.62	0.88	2.43	15.25	0.00
2	6	0.00	0.00	0.26	0.80	0.00
3	3	0.00	0.00	5.08	92.90	0.00
3	7	0.00	0.00	0.18	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	0.71	9.02	12.45	8.26
0	0	0.56	4.55	56.50	0.96	0.00
0	4	0.00	0.00	0.53	0.98	66.11
1	1	0.47	1.11	6.17	2.67	0.00
1	5	0.00	0.05	1.48	1.19	0.00
2	2	0.05	0.00	2.56	28.89	0.00
2	6	0.00	0.01	0.77	0.10	0.00
3	3	0.00	0.01	3.84	64.02	0.00
3	7	0.00	0.00	0.30	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.71	9.02	12.08	10.54
0	0	0.01	5.48	62.71	0.00	0.00
0	4	0.00	0.00	0.53	0.30	84.29
1	1	0.00	0.12	0.50	0.59	0.00
1	5	0.00	0.06	1.51	0.78	0.00
2	2	0.00	0.00	5.69	92.79	0.00
2	6	0.00	0.00	0.77	0.69	0.00
3	3	0.00	0.00	0.35	0.99	0.00
3	7	0.00	0.00	0.13	0.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.66	9.54	12.81	8.80
0	0	0.05	5.09	55.17	3.00	0.00
0	4	0.00	0.00	1.44	2.55	70.43
1	1	0.01	0.03	2.33	3.74	0.00
1	5	0.00	0.08	2.64	1.20	0.00
2	2	0.00	0.00	6.42	83.11	0.00
2	6	0.06	0.05	4.21	3.22	0.00
