Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	1.84	10.41	12.55	0.00
0	0	0.01	0.45	10.79	2.38	0.00
0	4	0.00	0.00	0.80	0.30	0.00
1	1	0.00	0.09	6.28	80.76	0.00
1	5	0.24	10.91	44.93	1.09	0.00
2	2	0.23	3.18	14.69	1.38	0.00
2	6	0.18	0.10	1.26	1.09	0.00
3	3	0.00	0.00	1.65	11.08	0.00
3	7	0.07	0.03	2.92	2.41	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	1.82	9.64	12.31	0.02
0	0	0.00	0.26	14.05	2.06	0.13
0	4	0.00	0.00	0.48	0.21	0.00
1	1	0.00	0.00	1.13	14.87	0.00
1	5	0.06	14.13	55.21	0.30	0.00
2	2	0.00	0.00	0.44	1.00	0.00
2	6	0.00	0.12	1.12	0.50	0.00
3	3	0.00	0.02	4.50	78.86	0.00
3	7	0.00	0.00	0.19	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.45	8.15	13.68	3.26
0	0	0.02	2.97	53.54	13.80	0.00
0	4	0.00	0.00	0.52	0.31	26.08
1	1	0.00	0.01	5.53	92.88	0.00
1	5	0.00	0.00	0.29	0.79	0.00
2	2	0.00	0.00	0.37	0.79	0.00
2	6	0.00	0.08	1.39	0.88	0.00
3	3	0.01	0.58	3.07	0.00	0.00
3	7	0.00	0.00	0.50	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.21	7.40	14.80	0.74
0	0	0.04	1.67	50.80	19.54	0.00
0	4	0.00	0.00	0.35	1.11	5.95
1	1	0.00	0.00	4.77	93.61	0.00
1	5	0.00	0.00	0.42	0.90	0.00
2	2	0.00	0.00	0.67	0.62	0.00
2	6	0.00	0.00	0.78	0.78	0.00
3	3	0.00	0.00	1.07	0.79	0.00
3	7	0.00	0.00	0.36	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.39	7.05	14.96	1.12
0	0	0.02	3.11	47.93	20.34	0.00
0	4	0.00	0.00	0.66	1.07	5.51
1	1	0.00	0.00	5.36	90.65	0.00
1	5	0.00	0.00	0.49	0.99	0.00
2	2	0.00	0.00	0.54	3.94	0.00
2	6	0.00	0.00	0.63	0.70	0.00
3	3	0.00	0.02	0.29	0.80	0.00
3	7	0.00	0.02	0.48	1.18	3.48
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.26	7.59	14.93	1.49
0	0	0.02	1.90	48.23	19.36	0.02
0	4	0.00	0.20	5.02	1.23	11.90
1	1	0.00	0.00	2.23	39.10	0.00
1	5	0.00	0.00	0.47	0.91	0.00
2	2	0.00	0.00	0.25	1.68	0.00
2	6	0.00	0.00	0.24	0.69	0.00
3	3	0.00	0.02	3.92	54.63	0.00
3	7	0.00	0.00	0.38	1.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	1.46	9.52	16.37	0.12
0	0	0.03	0.59	15.37	3.56	0.03
0	4	0.01	0.00	1.10	2.57	0.00
1	1	0.00	0.01	7.51	91.00	0.00
1	5	0.00	0.03	1.93	0.50	0.00
2	2	0.14	0.00	0.31	1.79	0.00
2	6	0.00	0.01	0.46	1.09	0.90
3	3	0.19	10.85	48.57	1.05	0.00
3	7	0.01	0.15	0.86	29.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.19	7.40	15.13	0.63
0	0	0.04	1.53	50.02	20.38	0.00
0	4	0.00	0.00	0.27	0.40	5.04
1	1	0.00	0.00	5.06	93.32	0.00
1	5	0.00	0.02	0.55	0.97	0.00
2	2	0.00	0.00	1.47	3.89	0.00
2	6	0.00	0.00	0.73	0.19	0.00
3	3	0.00	0.00	0.19	1.38	0.00
3	7	0.00	0.00	0.87	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.18	7.22	15.62	0.52
0	0	0.03	1.44	48.76	21.68	0.00
0	4	0.00	0.00	0.82	0.39	3.88
1	1	0.00	0.00	5.45	92.88	0.00
1	5	0.00	0.00	0.63	1.10	0.00
2	2	0.00	0.00	0.73	5.74	0.29
2	6	0.00	0.00	0.70	1.50	0.00
3	3	0.00	0.02	0.29	0.80	0.00
3	7	0.00	0.00	0.36	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.47	7.23	14.68	0.32
0	0	0.02	3.75	48.99	18.52	0.00
0	4	0.00	0.01	0.66	0.27	2.59
1	1	0.00	0.01	5.80	90.00	0.00
1	5	0.00	0.01	0.99	1.69	0.00
2	2	0.00	0.00	0.38	4.44	0.00
2	6	0.00	0.00	0.47	0.40	0.00
3	3	0.00	0.00	0.24	0.89	0.00
3	7	0.00	0.01	0.33	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.22	7.35	14.48	0.94
0	0	0.03	1.73	50.32	19.85	0.00
0	4	0.00	0.00	1.02	0.31	7.56
1	1	0.00	0.01	5.72	92.63	0.00
1	5	0.00	0.00	0.64	0.30	0.00
2	2	0.00	0.02	0.19	0.69	0.00
2	6	0.00	0.00	0.07	0.60	0.00
3	3	0.00	0.00	0.19	0.79	0.00
3	7	0.00	0.00	0.66	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.43	8.35	15.26	1.15
0	0	0.02	3.32	55.00	14.03	0.00
