Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.76	71.96	15.58	0.00
0	0	0.14	0.69	74.02	14.46	0.00
0	4	0.26	0.46	72.40	17.40	0.00
1	1	0.19	0.42	72.90	16.86	0.00
1	5	0.08	0.43	71.55	18.48	0.00
2	2	0.06	0.66	71.92	17.38	0.00
2	6	0.04	0.50	71.79	18.57	0.00
3	3	0.03	0.63	76.55	12.98	0.00
3	7	0.01	2.26	64.52	8.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.68	72.03	15.88	0.00
0	0	0.00	0.58	73.36	15.49	0.00
0	4	0.01	0.52	72.73	17.72	0.00
1	1	0.01	0.25	73.35	16.77	0.00
1	5	0.00	0.43	70.49	20.35	0.00
2	2	0.00	0.50	70.53	19.42	0.00
2	6	0.00	0.44	71.69	18.88	0.00
3	3	0.00	0.51	79.37	10.48	0.00
3	7	0.02	2.20	65.33	8.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.67	71.76	16.29	0.00
0	0	0.00	0.54	73.77	15.20	0.00
0	4	0.00	0.46	70.83	19.73	0.00
1	1	0.01	0.31	72.61	17.47	0.00
1	5	0.00	0.41	69.25	21.59	0.00
2	2	0.01	0.48	72.05	17.92	0.00
2	6	0.00	0.48	71.03	19.59	0.00
3	3	0.01	0.50	79.04	10.89	0.00
3	7	0.02	2.18	65.47	7.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.72	72.06	15.93	0.00
0	0	0.00	0.55	72.81	16.12	0.00
0	4	0.00	0.55	70.54	19.27	0.00
1	1	0.01	0.42	73.57	16.23	0.00
1	5	0.00	0.39	68.63	22.25	0.00
2	2	0.00	0.47	72.19	17.82	0.00
2	6	0.00	0.67	72.63	17.89	0.00
3	3	0.00	0.50	79.88	10.05	0.00
3	7	0.01	2.20	65.73	7.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.91	70.05	16.26	0.00
0	0	0.01	0.48	72.41	15.01	0.00
0	4	0.03	0.44	68.31	19.02	0.03
1	1	0.01	0.35	70.77	18.19	0.00
1	5	0.00	0.37	68.66	20.92	0.00
2	2	0.00	0.53	71.28	16.80	0.00
2	6	0.00	0.42	69.55	19.82	0.00
3	3	0.00	0.45	76.16	12.28	0.00
3	7	0.01	4.26	63.15	8.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.70	73.00	15.02	0.00
