Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.01	1.94	1.32	0.00
0	0	0.00	0.00	1.29	2.58	0.00
0	4	0.00	0.09	2.86	1.00	0.00
1	1	0.00	0.00	1.28	1.10	0.00
1	5	0.49	0.00	2.47	1.30	0.00
2	2	0.00	0.01	1.51	1.88	0.00
2	6	0.07	0.00	1.94	0.69	0.00
3	3	0.15	0.00	1.38	0.39	0.00
3	7	0.04	0.00	2.78	1.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	0.01	0.46	0.84	0.00
0	0	0.00	0.00	0.55	0.70	0.00
0	4	0.00	0.00	0.63	0.59	0.00
1	1	0.00	0.02	0.00	0.49	0.00
1	5	0.79	0.00	0.00	0.00	0.00
2	2	0.00	0.07	1.19	0.81	0.00
2	6	0.00	0.00	0.45	1.09	0.00
3	3	0.00	0.00	0.60	1.20	0.00
3	7	0.00	0.00	0.28	1.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.56	0.98	0.00
0	0	0.00	0.00	0.45	1.19	0.00
0	4	0.00	0.02	0.28	0.60	0.00
1	1	0.00	0.00	0.58	0.81	0.00
1	5	0.00	0.00	1.14	1.18	0.00
2	2	0.00	0.07	1.07	0.69	0.00
2	6	0.00	0.00	0.23	1.09	0.00
3	3	0.00	0.00	0.29	1.29	0.00
3	7	0.00	0.00	0.46	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.50	0.79	0.00
0	0	0.00	0.00	0.00	0.50	0.00
0	4	0.00	0.00	0.29	0.89	0.00
1	1	0.00	0.00	0.26	0.91	0.00
1	5	0.00	0.00	0.84	0.79	0.00
2	2	0.00	0.06	1.13	0.49	0.00
2	6	0.00	0.00	0.63	1.00	0.00
3	3	0.00	0.00	0.38	0.88	0.00
3	7	0.00	0.00	0.45	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.51	0.67	0.00
0	0	0.00	0.00	0.19	0.29	0.00
0	4	0.00	0.00	0.36	0.79	0.00
1	1	0.00	0.00	0.24	0.89	0.00
1	5	0.00	0.00	0.39	0.89	0.00
2	2	0.00	0.03	0.95	0.59	0.00
2	6	0.00	0.00	0.28	0.79	0.00
3	3	0.00	0.00	0.75	0.68	0.00
3	7	0.00	0.02	0.88	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.46	0.95	0.00
0	0	0.00	0.00	0.45	0.99	0.00
0	4	0.00	0.00	0.33	1.19	0.00
1	1	0.00	0.01	0.30	0.59	0.00
1	5	0.00	0.00	0.20	0.99	0.00
2	2	0.00	0.03	1.13	0.49	0.00
2	6	0.00	0.00	0.15	0.99	0.00
3	3	0.00	0.12	0.49	0.70	0.00
3	7	0.00	0.00	0.64	1.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.02	0.60	1.17	0.00
0	0	0.00	0.00	1.31	2.37	0.00
0	4	0.57	0.00	0.32	0.99	0.00
1	1	0.00	0.00	0.29	1.37	0.00
1	5	0.00	0.00	1.03	0.88	0.00
2	2	0.00	0.15	0.99	0.39	0.00
2	6	0.00	0.00	0.23	1.09	0.00
3	3	0.00	0.00	0.29	0.90	0.00
3	7	0.00	0.00	0.30	1.38	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.31	0.87	0.00
0	0	0.00	0.02	0.10	0.50	0.00
0	4	0.00	0.00	0.10	0.79	0.00
1	1	0.00	0.00	0.18	1.19	0.00
1	5	0.00	0.00	0.37	0.79	0.00
2	2	0.00	0.04	1.20	0.69	0.00
