Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	0.13	1.59	0.92	0.00
0	0	0.00	0.00	1.96	0.19	0.00
0	4	0.00	0.00	1.44	1.19	0.00
1	1	0.00	0.00	1.05	0.60	0.00
1	5	0.44	0.17	1.76	1.30	0.00
2	2	0.00	0.07	2.47	1.62	0.00
2	6	0.00	0.04	2.09	1.86	0.00
3	3	0.00	0.76	0.67	0.10	0.00
3	7	0.17	0.00	1.29	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	1.74	14.48	9.01	0.36
0	0	0.01	1.11	20.76	11.41	2.69
0	4	0.18	3.08	12.30	8.69	0.00
1	1	0.14	8.08	15.37	2.02	0.00
1	5	0.01	0.41	21.14	7.71	0.00
2	2	0.01	0.40	10.08	10.31	0.23
2	6	0.00	0.14	9.06	19.21	0.00
3	3	0.00	0.09	7.54	6.66	0.00
3	7	0.15	0.63	19.59	6.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	2.59	13.71	14.48	0.00
0	0	0.01	4.29	16.30	7.66	0.00
0	4	0.01	11.00	10.40	4.33	0.00
1	1	0.07	2.66	12.88	17.83	0.00
1	5	0.12	2.10	14.37	13.49	0.00
2	2	0.00	0.20	13.52	15.46	0.00
2	6	0.00	0.13	14.89	28.20	0.00
3	3	0.00	0.18	13.08	14.87	0.00
3	7	0.00	0.15	14.23	14.02	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	2.64	12.30	14.40	0.39
0	0	0.00	14.30	7.92	2.27	0.00
0	4	0.00	1.86	11.67	14.87	0.00
1	1	0.01	0.10	14.86	23.29	0.00
1	5	0.02	3.84	12.39	10.30	3.05
2	2	0.00	0.08	12.06	21.46	0.00
2	6	0.00	0.07	11.82	14.66	0.07
3	3	0.00	0.85	13.67	14.63	0.00
3	7	0.00	0.04	14.03	13.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	2.80	15.68	19.98	0.08
0	0	0.00	0.17	19.40	14.78	0.49
0	4	0.00	0.15	14.86	37.88	0.00
1	1	0.61	16.17	9.72	4.87	0.00
1	5	0.47	5.50	16.53	13.98	0.16
2	2	0.00	0.06	13.72	17.93	0.00
2	6	0.00	0.07	14.76	17.17	0.00
3	3	0.00	0.13	17.56	18.56	0.00
3	7	0.01	0.19	18.98	34.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	3.82	20.76	21.21	0.02
0	0	0.02	22.63	11.84	3.20	0.00
0	4	0.00	1.27	23.72	27.70	0.00
1	1	0.05	0.82	21.72	22.17	0.00
1	5	0.24	4.94	20.70	15.29	0.00
2	2	0.00	0.21	20.37	19.80	0.00
2	6	0.00	0.21	21.80	23.13	0.12
3	3	0.00	0.20	21.95	28.64	0.00
3	7	0.00	0.17	23.81	29.61	0.02
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.19	18.05	17.50	0.05
0	0	0.01	0.23	22.80	18.61	0.00
0	4	0.12	15.94	9.32	3.18	0.00
1	1	0.09	3.58	18.34	15.30	0.00
1	5	0.08	2.89	19.27	32.40	0.00
2	2	0.01	0.19	17.63	16.93	0.40
2	6	0.00	0.15	18.23	18.02	0.00
3	3	0.60	2.32	20.45	20.64	0.00
3	7	0.00	0.26	18.44	14.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.25	3.50	21.84	21.65	0.33
0	0	0.00	3.54	26.16	28.04	1.29
0	4	0.00	0.10	21.41	25.08	1.31
1	1	0.59	12.37	15.46	11.52	0.00
1	5	0.05	1.31	22.64	19.91	0.00
2	2	0.25	0.83	23.80	20.72	0.00
2	6	1.09	9.45	16.85	20.17	0.00
3	3	0.00	0.26	24.93	28.32	0.00
3	7	0.00	0.11	23.39	19.34	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	3.97	23.26	23.80	0.02
0	0	0.01	21.19	13.73	4.35	0.08
0	4	0.01	5.65	23.55	27.75	0.00
1	1	0.24	3.92	21.62	30.74	0.00
1	5	0.00	0.24	23.99	30.16	0.00
2	2	0.00	0.21	23.82	28.64	0.00
2	6	0.01	0.17	25.22	23.75	0.08
3	3	0.07	0.25	25.10	19.29	0.00
3	7	0.00	0.12	29.04	25.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.08	16.23	15.66	0.01
0	0	0.02	1.97	18.50	7.25	0.00
0	4	0.09	3.42	15.69	10.47	0.00
1	1	0.43	18.32	9.44	10.66	0.00
1	5	0.00	0.17	16.48	17.38	0.00
2	2	0.01	0.14	15.80	29.17	0.00
2	6	0.00	0.23	17.96	15.02	0.06
3	3	0.00	0.16	17.92	20.25	0.00
3	7	0.00	0.21	18.04	15.13	0.01
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.90	20.70	21.28	0.01
0	0	0.03	18.94	14.93	7.10	0.00
0	4	0.00	0.18	22.78	36.97	0.00
1	1	0.11	2.30	21.36	22.47	0.00
1	5	0.22	6.80	18.06	23.36	0.00
2	2	0.00	0.14	19.73	19.83	0.00
2	6	0.00	0.20	21.34	17.59	0.07
3	3	0.01	0.22	21.31	19.73	0.00
3	7	0.19	2.44	26.06	23.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.20	21.87	22.81	0.07
0	0	0.02	1.58	26.15	15.70	0.00
0	4	0.00	0.15	25.89	25.11	0.00
1	1	0.00	0.14	22.15	22.50	0.00
1	5	0.00	0.10	23.57	33.59	0.00
2	2	0.00	0.14	21.63	24.23	0.00
2	6	0.00	0.14	23.77	34.00	0.00
3	3	0.86	23.16	7.30	2.32	0.59
3	7	0.00	0.16	24.54	25.01	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	3.83	20.77	21.16	0.02
0	0	0.01	5.87	23.94	10.79	0.00
0	4	0.01	1.85	22.05	21.18	0.00
1	1	0.15	3.70	21.48	27.14	0.00
1	5	0.75	17.35	10.54	16.14	0.13
2	2	0.00	0.20	23.87	29.88	0.00
2	6	0.13	0.10	21.67	24.08	0.00
3	3	0.00	1.28	21.40	18.06	0.00
3	7	0.00	0.30	21.18	22.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	3.68	21.13	21.80	0.07
0	0	0.01	7.88	22.79	15.86	0.00
0	4	0.04	5.94	19.22	14.58	0.00
1	1	0.11	4.37	21.22	23.81	0.00
1	5	0.38	8.54	16.94	20.29	0.47
2	2	0.00	0.13	24.39	28.78	0.00
2	6	0.08	1.18	19.60	22.75	0.06
3	3	0.00	0.20	22.55	25.46	0.00
3	7	0.01	1.22	22.33	22.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	2.77	15.60	17.87	0.00
0	0	0.02	18.56	6.71	0.70	0.00
0	4	0.00	2.58	15.50	16.70	0.00
1	1	0.00	0.16	17.34	21.93	0.00
1	5	0.00	0.12	15.59	18.09	0.00
2	2	0.00	0.16	16.34	22.07	0.00
2	6	0.00	0.13	15.97	27.83	0.00
3	3	0.00	0.30	17.89	18.71	0.00
3	7	0.00	0.15	19.47	16.94	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	3.99	21.73	22.77	0.07
0	0	0.01	18.56	15.98	10.98	0.00
0	4	0.10	11.56	17.18	15.69	0.45
1	1	0.00	0.34	24.06	22.63	0.00
1	5	0.00	0.34	25.18	25.56	0.00
2	2	0.00	0.22	22.20	22.54	0.12
2	6	0.00	0.28	22.16	33.69	0.00
3	3	0.00	0.38	23.22	30.46	0.00
3	7	0.00	0.32	23.93	20.65	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.46	22.72	22.81	0.03
0	0	0.01	10.99	21.11	10.16	0.26
0	4	0.09	10.98	16.19	15.85	0.00
1	1	0.13	0.19	23.95	26.09	0.00
1	5	0.01	0.22	24.72	21.11	0.00
2	2	0.13	0.31	22.74	31.27	0.00
2	6	0.01	0.24	25.17	23.47	0.00
3	3	0.16	3.27	21.71	35.43	0.00
3	7	0.01	1.44	26.06	19.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	4.00	21.98	21.72	0.18
0	0	0.02	19.39	20.09	4.44	0.00
0	4	0.00	4.80	24.19	18.62	0.00
1	1	0.00	0.26	22.12	24.67	0.00
1	5	0.00	0.15	21.20	26.40	0.00
2	2	0.00	0.17	24.57	23.33	0.00
2	6	0.00	0.18	19.67	22.80	0.18
3	3	0.17	5.59	20.37	28.85	1.30
3	7	0.00	1.44	23.62	24.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.84	20.84	22.53	0.00
0	0	0.03	24.56	10.86	2.56	0.00
0	4	0.00	1.23	22.32	21.57	0.00
1	1	0.00	0.19	23.61	21.52	0.00
1	5	0.00	0.08	20.61	20.32	0.00
2	2	0.12	3.42	20.56	25.33	0.00
2	6	0.00	0.10	22.08	29.35	0.02
3	3	0.00	0.14	23.52	36.05	0.00
3	7	0.00	1.07	23.47	23.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	1.77	26.35	25.16	0.00
0	0	0.03	7.14	26.22	9.07	0.00
0	4	0.00	1.86	25.15	17.45	0.00
1	1	0.00	0.21	26.65	31.17	0.00
1	5	0.00	0.29	28.19	26.83	0.00
2	2	0.00	0.20	25.57	44.83	0.00
2	6	0.00	0.28	28.45	33.05	0.00
3	3	0.54	3.70	21.41	17.90	0.00
3	7	0.14	0.47	28.84	20.58	0.02
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.80	21.63	21.25	0.17
0	0	0.02	4.51	24.50	13.24	1.38
0	4	0.01	9.57	16.18	18.70	0.00
1	1	0.47	6.65	19.59	16.72	0.00
1	5	0.01	0.20	23.50	22.15	0.00
2	2	0.15	4.76	22.18	21.81	0.00
2	6	0.25	4.26	18.91	19.86	0.00
3	3	0.00	0.23	24.89	40.15	0.00
3	7	0.01	0.19	23.29	17.42	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.06	3.82	22.43	21.33	0.00
0	0	0.00	1.31	29.71	19.21	0.00
0	4	0.13	23.36	9.41	3.99	0.00
1	1	0.00	0.14	22.12	24.62	0.00
1	5	0.00	0.15	21.70	26.80	0.00
2	2	0.29	3.35	23.37	18.34	0.00
2	6	0.04	0.16	24.40	18.25	0.00
3	3	0.00	0.16	23.97	25.06	0.00
3	7	0.00	1.96	24.86	34.41	0.00
