Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.05	9.74	3.66	0.00
0	0	0.07	0.33	64.91	21.79	0.00
0	4	0.00	0.00	3.30	0.11	0.00
1	1	0.00	0.00	2.21	1.77	0.00
1	5	0.30	0.00	1.64	0.49	0.00
2	2	0.00	0.04	0.71	0.20	0.00
2	6	0.00	0.00	0.86	0.50	0.00
3	3	0.00	0.00	1.95	2.73	0.00
3	7	0.00	0.05	2.13	1.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.76	3.43	0.00
0	0	0.06	0.44	65.23	21.35	0.00
0	4	0.00	0.00	0.93	0.48	0.00
1	1	0.00	0.00	0.57	1.09	0.00
1	5	0.00	0.00	0.37	1.09	0.00
2	2	0.00	0.02	0.67	0.50	0.00
2	6	0.00	0.00	0.55	1.27	0.00
3	3	0.00	0.02	1.18	1.15	0.00
3	7	0.00	0.00	0.56	0.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.55	3.40	0.00
0	0	0.05	0.12	65.28	21.74	0.00
0	4	0.00	0.00	0.69	0.21	0.00
1	1	0.00	0.00	0.57	0.30	0.00
1	5	0.00	0.00	0.27	0.89	0.00
2	2	0.00	0.00	0.24	1.00	0.00
2	6	0.00	0.00	0.22	1.59	0.00
3	3	0.00	0.01	0.83	0.70	0.00
3	7	0.00	0.00	0.29	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.63	3.44	0.00
0	0	0.05	0.18	64.98	21.85	0.00
0	4	0.00	0.03	0.50	0.00	0.00
1	1	0.00	0.00	0.48	0.60	0.00
1	5	0.00	0.00	0.19	0.98	0.00
2	2	0.00	0.00	0.27	0.99	0.00
2	6	0.00	0.03	0.52	2.16	0.00
3	3	0.00	0.00	1.04	0.50	0.00
3	7	0.00	0.01	1.09	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.09	3.32	0.00
0	0	0.04	0.31	62.87	21.00	0.00
0	4	0.00	0.00	0.65	0.00	0.00
1	1	0.00	0.00	0.14	0.81	0.00
1	5	0.00	0.00	0.22	0.89	0.00
2	2	0.00	0.00	0.00	0.50	0.00
2	6	0.00	0.02	0.20	1.18	0.00
3	3	0.00	0.00	0.49	1.19	0.00
3	7	0.00	0.00	0.18	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.94	3.02	0.00
0	0	0.06	0.52	65.43	21.10	0.00
0	4	0.00	0.00	0.88	0.00	0.00
1	1	0.00	0.01	0.74	1.26	0.00
1	5	0.00	0.00	0.38	0.49	0.00
2	2	0.02	0.01	0.61	0.20	0.00
2	6	0.00	0.00	1.43	0.10	0.00
3	3	0.00	0.01	1.35	0.60	0.00
3	7	0.00	0.00	0.67	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.06	8.64	3.41	0.10
0	0	0.05	0.49	65.19	21.56	0.00
0	4	0.00	0.00	1.05	0.00	0.83
1	1	0.00	0.02	0.50	0.79	0.00
1	5	0.82	0.00	0.40	0.58	0.00
2	2	0.00	0.00	0.60	0.58	0.00
2	6	0.00	0.00	0.35	2.08	0.00
3	3	0.00	0.00	0.50	1.08	0.00
3	7	0.00	0.00	0.57	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	8.72	3.62	0.00
0	0	0.04	0.18	65.55	21.42	0.00
0	4	0.00	0.00	0.59	0.00	0.00
1	1	0.00	0.00	0.29	1.19	0.00
1	5	0.00	0.00	0.84	1.09	0.00
2	2	0.00	0.05	0.68	1.88	0.00
2	6	0.00	0.00	0.73	0.89	0.00
3	3	0.00	0.01	0.75	1.40	0.00
3	7	0.00	0.00	0.30	1.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	8.65	3.42	0.00
0	0	0.03	0.28	65.74	21.10	0.00
0	4	0.00	0.04	1.28	0.00	0.00
1	1	0.00	0.01	0.40	0.21	0.00
1	5	0.00	0.00	0.09	0.80	0.00
2	2	0.00	0.00	0.39	1.28	0.00
2	6	0.00	0.00	0.46	1.18	0.00
3	3	0.00	0.01	0.55	1.48	0.00
3	7	0.00	0.03	0.30	1.31	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.30	3.33	0.35
0	0	0.04	0.29	63.01	20.84	2.84
0	4	0.00	0.00	0.55	0.11	0.00
1	1	0.00	0.00	0.34	0.89	0.00
1	5	0.00	0.00	0.50	0.89	0.00
2	2	0.00	0.00	0.10	0.80	0.00
2	6	0.00	0.00	0.29	1.08	0.00
3	3	0.00	0.03	1.36	0.96	0.00
3	7	0.00	0.00	0.25	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.15	8.82	6.92	0.14
0	0	0.04	1.07	65.60	20.73	0.00
0	4	0.00	0.00	1.08	0.11	1.14
1	1	0.00	0.00	0.52	2.81	0.00
1	5	0.00	0.00	0.85	1.09	0.00
2	2	0.00	0.00	0.24	1.29	0.00
2	6	0.00	0.00	0.23	1.19	0.00
3	3	0.00	0.04	0.98	0.45	0.00
3	7	0.01	0.10	1.03	27.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.06	8.41	3.38	0.00
0	0	0.04	0.42	64.10	21.70	0.00
0	4	0.00	0.02	0.60	0.09	0.00
1	1	0.00	0.00	0.40	0.49	0.00
1	5	0.00	0.01	0.28	1.08	0.00
2	2	0.00	0.00	0.37	0.79	0.00
2	6	0.00	0.00	0.25	0.99	0.00
3	3	0.00	0.03	0.62	0.90	0.00
3	7	0.00	0.00	0.68	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.87	3.22	0.00
0	0	0.05	0.48	65.50	21.06	0.00
0	4	0.00	0.04	1.34	0.00	0.00
1	1	0.00	0.00	0.54	0.00	0.00
1	5	0.00	0.02	0.92	0.30	0.00
2	2	0.00	0.00	0.91	1.09	0.00
2	6	0.00	0.00	0.69	0.89	0.00
3	3	0.00	0.00	0.56	1.56	0.00
3	7	0.00	0.00	0.49	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.86	3.39	0.00
0	0	0.05	0.43	65.25	21.41	0.00
0	4	0.00	0.00	1.18	0.00	0.00
1	1	0.00	0.01	0.57	0.40	0.00
1	5	0.00	0.00	0.75	1.20	0.00
2	2	0.00	0.00	1.02	1.48	0.00
2	6	0.00	0.02	1.09	0.30	0.00
3	3	0.00	0.00	0.55	1.33	0.00
3	7	0.00	0.00	0.43	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.37	3.25	0.92
0	0	0.05	0.55	63.48	20.09	0.00
0	4	0.00	0.01	0.46	0.19	7.34
1	1	0.00	0.00	0.89	0.50	0.00
1	5	0.00	0.01	0.60	1.17	0.00
2	2	0.00	0.00	0.20	1.09	0.00
2	6	0.00	0.00	0.34	0.99	0.00
3	3	0.00	0.02	0.79	0.82	0.00
3	7	0.00	0.00	0.20	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.62	3.22	0.00
0	0	0.08	0.27	65.35	21.50	0.00
0	4	0.00	0.00	0.60	0.00	0.00
1	1	0.00	0.02	0.40	0.10	0.00
1	5	0.00	0.00	0.98	0.41	0.00
2	2	0.00	0.00	0.98	0.79	0.00
2	6	0.00	0.00	0.36	0.99	0.00
3	3	0.00	0.05	0.20	1.08	0.00
3	7	0.00	0.00	0.13	0.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.48	3.49	0.15
0	0	0.07	0.22	64.52	21.44	0.00
0	4	0.00	0.00	1.07	0.00	1.21
1	1	0.00	0.00	0.56	1.37	0.00
1	5	0.00	0.00	0.34	1.09	0.00
2	2	0.00	0.02	0.39	0.90	0.00
2	6	0.00	0.01	0.20	1.29	0.00
3	3	0.00	0.00	0.29	0.85	0.00
3	7	0.00	0.00	0.46	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	8.74	3.38	0.00
0	0	0.04	0.31	65.52	21.28	0.00
0	4	0.00	0.00	0.79	0.00	0.00
1	1	0.00	0.00	0.89	0.99	0.00
1	5	0.00	0.00	0.46	1.09	0.00
2	2	0.00	0.00	0.54	0.99	0.00
2	6	0.00	0.03	0.69	0.50	0.00
3	3	0.00	0.01	0.70	1.42	0.00
3	7	0.00	0.00	0.29	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.62	3.26	0.00
0	0	0.08	0.29	65.25	21.51	0.00
0	4	0.00	0.04	0.59	0.00	0.00
1	1	0.00	0.01	0.53	1.00	0.00
1	5	0.00	0.00	0.59	0.69	0.00
2	2	0.00	0.00	0.38	0.89	0.00
2	6	0.00	0.00	0.44	0.99	0.00
3	3	0.00	0.03	0.60	0.51	0.00
3	7	0.00	0.00	0.60	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.32	3.26	0.04
0	0	0.06	0.37	62.80	20.86	0.00
0	4	0.00	0.00	0.84	0.00	0.34
1	1	0.00	0.00	0.64	0.39	0.00
1	5	0.00	0.02	0.58	0.00	0.00
2	2	0.00	0.00	0.59	0.70	0.00
2	6	0.00	0.00	0.28	1.29	0.00
3	3	0.00	0.00	0.36	1.35	0.00
3	7	0.00	0.14	0.48	1.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	8.58	3.44	0.00
0	0	0.05	0.04	65.25	21.81	0.00
0	4	0.00	0.00	0.89	0.00	0.00
1	1	0.00	0.01	0.98	0.98	0.00
1	5	0.00	0.00	0.36	0.89	0.00
2	2	0.00	0.00	0.34	0.98	0.00
2	6	0.00	0.02	0.29	1.09	0.00
3	3	0.00	0.00	0.20	0.95	0.00
3	7	0.00	0.00	0.38	0.78	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	8.54	3.27	0.00
0	0	0.03	0.52	64.89	20.93	0.00
0	4	0.00	0.00	0.39	0.10	0.00
1	1	0.00	0.00	1.00	0.59	0.00
1	5	0.00	0.00	0.28	0.98	0.00
2	2	0.00	0.00	0.25	1.09	0.00
2	6	0.00	0.00	0.34	0.89	0.00
3	3	0.00	0.02	0.95	0.73	0.00
3	7	0.00	0.00	0.20	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.49	3.33	0.40
0	0	0.07	0.24	65.28	21.58	0.00
0	4	0.00	0.00	0.68	0.20	3.19
1	1	0.00	0.02	0.20	0.51	0.00
1	5	0.00	0.00	0.63	0.51	0.00
2	2	0.00	0.00	0.38	0.99	0.00
