Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.75	0.40	9.50	3.58	0.72
0	0	2.98	2.67	58.55	21.09	0.00
0	4	0.00	0.07	1.98	1.40	5.76
1	1	0.00	0.05	1.95	1.76	0.00
1	5	0.00	0.00	1.58	0.29	0.00
2	2	0.18	0.00	1.58	0.50	0.00
2	6	0.00	0.00	1.45	0.49	0.00
3	3	2.74	0.42	7.57	2.64	0.00
3	7	0.13	0.00	1.38	0.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.41	9.02	3.97	0.45
0	0	0.00	3.22	66.29	23.99	0.00
0	4	0.00	0.00	1.67	1.61	3.60
1	1	0.00	0.00	0.94	0.10	0.00
1	5	0.00	0.00	0.32	0.99	0.00
2	2	0.00	0.01	0.78	1.10	0.00
2	6	0.00	0.00	0.20	1.19	0.00
3	3	0.00	0.03	1.35	1.57	0.00
3	7	0.00	0.00	0.56	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.40	9.00	3.92	1.19
0	0	0.00	3.21	68.02	22.42	0.00
0	4	0.00	0.03	1.71	1.78	9.55
1	1	0.00	0.00	0.55	2.00	0.00
1	5	0.00	0.00	0.09	1.30	0.00
2	2	0.00	0.00	0.60	0.60	0.00
2	6	0.00	0.00	0.19	1.20	0.00
3	3	0.00	0.00	0.68	0.89	0.00
3	7	0.00	0.00	0.17	1.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.36	0.35	7.65	3.88	0.05
0	0	10.54	1.47	31.19	15.38	0.00
0	4	0.00	0.02	0.98	0.90	0.39
1	1	8.37	1.34	27.78	10.12	0.00
1	5	0.00	0.00	0.48	0.78	0.00
2	2	0.00	0.00	0.16	0.99	0.00
2	6	0.00	0.00	0.24	0.99	0.00
3	3	0.00	0.00	0.31	0.90	0.00
3	7	0.00	0.00	0.10	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.42	9.73	4.31	1.47
0	0	0.00	3.21	67.16	23.13	0.00
0	4	0.00	0.00	3.25	1.08	11.75
1	1	0.00	0.03	2.00	1.28	0.00
1	5	0.00	0.02	2.15	2.85	0.00
2	2	0.00	0.00	0.68	1.39	0.00
2	6	0.00	0.01	1.66	1.30	0.00
3	3	0.00	0.08	0.48	1.49	0.00
3	7	0.00	0.00	0.43	1.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.94	0.35	6.82	4.57	0.00
0	0	12.26	0.42	7.04	7.94	0.00
0	4	0.00	0.01	1.30	1.07	0.00
1	1	8.54	1.98	24.82	10.22	0.00
1	5	0.00	0.04	1.71	1.43	0.00
2	2	2.71	0.32	17.36	12.69	0.00
2	6	0.00	0.00	0.47	0.68	0.00
3	3	0.00	0.00	0.25	1.08	0.00
3	7	0.00	0.03	1.63	1.51	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.40	0.26	6.27	4.20	0.00
0	0	10.07	0.55	6.51	5.45	0.01
0	4	0.00	0.02	1.18	0.38	0.00
1	1	0.00	0.00	0.42	1.38	0.00
1	5	0.00	0.00	0.63	0.61	0.00
2	2	9.09	1.53	40.03	22.76	0.00
2	6	0.00	0.00	0.80	1.22	0.00
3	3	0.00	0.00	0.25	1.09	0.00
3	7	0.00	0.00	0.36	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.48	0.27	6.59	3.77	0.00
0	0	10.04	0.52	6.77	4.76	0.00
0	4	0.00	0.00	0.80	0.50	0.00
