Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	4.20	0.52	7.32	3.95	0.13
0	0	18.02	0.70	9.92	10.11	0.00
0	4	0.00	0.00	1.06	0.30	0.00
1	1	0.00	0.08	1.35	0.89	0.00
1	5	0.00	0.05	1.46	0.85	0.00
2	2	0.62	0.00	0.20	0.10	0.00
2	6	14.89	3.24	42.33	16.89	0.00
3	3	0.00	0.00	1.04	1.27	1.00
3	7	0.09	0.11	1.21	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.63	0.32	6.90	4.56	0.01
0	0	11.79	0.61	9.12	11.13	0.10
0	4	0.24	0.00	0.33	1.88	0.00
1	1	0.00	0.02	0.60	0.59	0.00
1	5	0.00	0.00	0.24	0.90	0.00
2	2	0.00	0.00	0.74	0.30	0.00
2	6	9.04	1.89	42.06	20.56	0.00
3	3	0.00	0.00	0.47	0.29	0.00
3	7	0.00	0.03	1.65	0.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.87	0.30	6.63	4.37	0.00
0	0	12.12	0.67	10.10	7.40	0.00
0	4	0.00	0.00	0.40	1.09	0.00
1	1	0.00	0.00	0.25	1.09	0.00
1	5	0.00	0.00	0.33	0.99	0.00
2	2	0.00	0.02	0.89	0.00	0.00
2	6	10.87	1.68	39.80	21.89	0.00
3	3	0.00	0.00	0.28	0.99	0.00
3	7	0.00	0.00	0.99	1.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.27	0.30	6.52	4.37	0.00
0	0	9.72	0.73	9.56	8.82	0.01
0	4	0.00	0.00	0.38	0.80	0.00
1	1	0.00	0.00	0.27	0.99	0.00
1	5	0.00	0.00	0.40	1.29	0.00
2	2	0.00	0.00	0.52	0.70	0.00
2	6	8.47	1.67	39.94	20.41	0.00
3	3	0.00	0.00	0.20	0.89	0.00
3	7	0.00	0.02	0.88	1.04	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.60	0.23	6.17	5.48	0.01
0	0	6.65	0.84	7.15	3.01	0.10
0	4	0.00	0.02	0.73	2.29	0.00
1	1	0.00	0.01	0.11	2.25	0.00
1	5	0.00	0.02	1.68	2.76	0.00
2	2	0.00	0.00	0.54	2.19	0.00
2	6	6.17	0.89	36.93	27.36	0.00
3	3	0.00	0.05	0.62	1.70	0.00
3	7	0.00	0.04	1.59	2.26	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.84	0.41	7.57	4.76	0.01
0	0	12.03	0.52	10.60	10.73	0.12
0	4	0.00	0.02	1.87	0.82	0.00
1	1	0.00	0.00	0.83	2.17	0.00
1	5	0.00	0.08	2.34	0.87	0.00
2	2	10.68	2.58	41.34	20.62	0.00
2	6	0.00	0.00	0.29	0.88	0.00
3	3	0.00	0.01	1.40	0.39	0.00
3	7	0.00	0.05	1.91	1.57	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.76	0.32	6.73	3.91	0.11
0	0	11.29	0.43	8.28	6.97	0.01
0	4	0.00	0.00	0.62	0.77	0.83
1	1	0.00	0.00	0.26	0.89	0.00
