Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	0.10	1.95	1.32	0.00
0	0	0.00	0.02	3.06	3.10	0.00
0	4	0.00	0.00	1.36	1.87	0.00
1	1	0.78	0.03	2.45	1.31	0.00
1	5	0.17	0.00	1.27	0.79	0.00
2	2	0.25	0.00	1.09	0.30	0.00
2	6	0.00	0.69	1.94	0.99	0.00
3	3	0.00	0.00	1.39	0.39	0.00
3	7	0.10	0.02	3.01	1.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.14	1.69	15.15	8.93	0.03
0	0	0.02	1.45	20.02	4.22	0.00
0	4	0.26	1.31	20.11	3.74	0.00
1	1	0.24	5.51	5.81	22.25	0.00
1	5	0.23	1.02	11.89	12.88	0.00
2	2	0.00	0.56	9.00	6.21	0.27
2	6	0.00	0.51	20.06	6.47	0.00
3	3	0.34	2.77	12.71	7.01	0.00
3	7	0.00	0.37	21.60	8.62	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	2.17	13.76	15.13	0.46
0	0	0.00	3.33	17.75	12.27	0.00
0	4	0.00	2.68	13.68	15.65	0.00
1	1	0.07	1.88	12.85	15.01	0.00
1	5	0.00	0.14	14.82	21.75	3.71
2	2	0.00	0.11	12.62	14.97	0.00
2	6	0.00	0.09	13.43	15.69	0.00
3	3	0.48	8.97	9.69	9.88	0.00
3	7	0.00	0.16	15.26	15.85	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	3.00	13.30	14.34	0.00
0	0	0.00	13.32	12.72	8.04	0.00
0	4	0.00	7.62	12.14	11.88	0.00
1	1	0.00	0.15	13.63	10.49	0.00
1	5	0.00	0.17	12.88	17.18	0.00
2	2	0.00	0.15	13.96	14.95	0.00
2	6	0.00	0.16	13.80	12.09	0.00
3	3	0.02	0.14	13.78	19.19	0.00
3	7	0.00	2.30	13.53	20.90	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	3.02	15.41	16.54	0.00
0	0	0.00	0.18	23.98	16.60	0.00
0	4	0.23	22.32	4.23	0.09	0.00
1	1	0.00	0.12	16.50	16.65	0.00
1	5	0.00	0.07	14.77	18.19	0.00
2	2	0.00	0.12	15.17	15.18	0.00
2	6	0.00	0.12	14.92	22.26	0.00
3	3	0.00	1.02	18.93	25.25	0.00
3	7	0.00	0.20	14.80	18.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.95	21.25	23.04	0.00
0	0	0.01	6.36	22.99	14.70	0.00
0	4	0.14	21.95	11.91	6.37	0.00
1	1	0.00	0.96	23.54	22.21	0.00
1	5	0.00	0.26	21.25	31.21	0.00
2	2	0.00	0.15	21.31	25.38	0.00
2	6	0.00	0.22	22.78	27.91	0.00
3	3	0.00	0.33	22.70	23.95	0.00
3	7	0.01	1.32	23.51	32.56	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	3.21	23.16	21.61	0.06
0	0	0.02	13.07	20.20	8.79	0.00
0	4	0.02	5.88	22.66	17.41	0.34
1	1	0.18	2.72	21.77	19.48	0.13
1	5	0.18	2.09	24.83	20.71	0.00
2	2	0.01	0.47	23.13	22.54	0.00
2	6	0.00	0.44	23.68	25.83	0.01
3	3	0.00	0.27	26.61	37.10	0.00
3	7	0.00	0.73	22.47	21.02	0.03
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.85	21.43	20.80	0.08
0	0	0.02	9.18	24.48	9.64	0.00
0	4	0.02	15.91	17.32	19.28	0.60
1	1	0.09	3.38	21.08	24.19	0.00
1	5	0.00	0.21	19.76	21.58	0.00
2	2	0.00	0.18	22.30	19.04	0.00
2	6	0.00	0.26	20.23	21.73	0.05
3	3	0.01	0.22	21.98	27.94	0.00
3	7	0.01	1.45	24.26	22.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.91	20.85	23.68	0.00
0	0	0.10	20.19	13.95	4.96	0.00
0	4	0.01	8.36	21.75	26.91	0.00
1	1	0.00	0.33	23.64	27.59	0.00
1	5	0.00	0.14	21.33	24.55	0.00
