Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.01	1.57	1.06	0.00
0	0	0.00	0.00	2.49	1.71	0.00
0	4	0.00	0.00	0.87	0.78	0.00
1	1	0.00	0.00	2.72	1.92	0.00
1	5	0.00	0.00	0.74	0.31	0.00
2	2	0.00	0.00	1.35	1.30	0.00
2	6	0.41	0.03	2.22	1.57	0.00
3	3	0.00	0.05	0.97	0.28	0.00
3	7	0.00	0.00	1.17	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.66	1.27	0.00
0	0	0.00	0.02	0.29	0.39	0.00
0	4	0.00	0.00	0.52	0.69	0.00
1	1	0.00	0.00	0.82	1.88	0.00
1	5	0.00	0.00	0.48	1.40	0.00
2	2	0.00	0.02	0.39	2.74	0.00
2	6	0.00	0.00	0.21	0.99	0.00
3	3	0.00	0.02	2.11	1.10	0.00
3	7	0.00	0.00	0.47	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.37	0.97	0.00
0	0	0.00	0.00	0.46	1.21	0.00
0	4	0.00	0.00	0.35	0.80	0.00
1	1	0.00	0.00	0.22	1.00	0.00
1	5	0.00	0.02	0.34	1.10	0.00
2	2	0.00	0.00	0.47	1.01	0.00
2	6	0.00	0.00	0.43	0.91	0.00
3	3	0.00	0.02	0.54	1.01	0.00
3	7	0.00	0.03	0.18	0.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.38	0.82	0.00
0	0	0.00	0.00	0.45	0.50	0.00
0	4	0.00	0.00	0.13	0.61	0.00
1	1	0.00	0.01	0.37	0.30	0.00
1	5	0.00	0.00	0.28	0.89	0.00
2	2	0.00	0.00	0.25	1.03	0.00
2	6	0.00	0.00	0.40	1.50	0.00
3	3	0.00	0.04	0.78	0.81	0.00
3	7	0.00	0.00	0.36	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	0.38	0.74	0.00
0	0	0.00	0.56	0.03	0.59	0.00
0	4	0.00	0.00	0.13	0.89	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.00	0.43	0.79	0.00
2	2	0.00	0.00	0.72	0.47	0.00
2	6	0.00	0.00	0.60	0.50	0.00
3	3	0.00	0.01	0.50	1.08	0.00
3	7	0.00	0.00	0.35	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.40	0.95	0.00
0	0	0.00	0.00	0.36	0.91	0.00
0	4	0.00	0.00	0.35	0.80	0.00
1	1	0.00	0.00	0.23	0.89	0.00
1	5	0.00	0.02	0.18	0.90	0.00
2	2	0.00	0.00	0.38	0.70	0.00
2	6	0.00	0.00	0.44	1.11	0.00
3	3	0.00	0.01	0.99	1.50	0.00
3	7	0.00	0.03	0.27	0.81	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	0.01	0.42	1.07	0.00
0	0	0.00	0.00	0.98	1.49	0.00
0	4	0.00	0.00	0.05	0.49	0.00
1	1	0.00	0.02	0.19	0.40	0.00
1	5	0.39	0.00	0.18	0.89	0.00
2	2	0.00	0.00	0.46	1.51	0.00
2	6	0.00	0.00	0.39	2.19	0.00
3	3	0.00	0.02	0.91	0.61	0.00
3	7	0.00	0.00	0.19	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.47	0.72	0.00
0	0	0.00	0.00	0.03	0.69	0.00
0	4	0.00	0.00	0.27	0.89	0.00
1	1	0.00	0.00	0.28	0.99	0.00
1	5	0.00	0.00	0.35	0.53	0.00
2	2	0.00	0.00	0.82	0.85	0.00
2	6	0.00	0.01	0.79	0.29	0.00
3	3	0.00	0.02	0.78	0.69	0.00
3	7	0.00	0.00	0.46	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.67	0.79	0.00
0	0	0.00	0.00	0.57	0.88	0.00
0	4	0.00	0.00	0.87	1.08	0.00
1	1	0.00	0.02	0.35	0.79	0.00
1	5	0.00	0.00	0.89	0.79	0.00
2	2	0.00	0.00	0.39	0.70	0.00
2	6	0.00	0.00	0.39	0.69	0.00
3	3	0.00	0.05	1.12	0.60	0.00
3	7	0.04	0.02	0.82	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.44	0.98	0.00
0	0	0.00	0.00	0.75	1.09	0.00
0	4	0.00	0.00	0.25	1.09	0.00
1	1	0.00	0.00	0.30	0.40	0.00
1	5	0.00	0.00	0.10	0.89	0.00
2	2	0.00	0.00	0.28	1.18	0.00
2	6	0.00	0.00	0.36	1.09	0.00
3	3	0.00	0.03	0.52	1.30	0.00
3	7	0.00	0.00	0.99	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.20	0.52	1.12	0.00
0	0	0.00	1.62	0.45	0.21	0.00
0	4	0.00	0.00	0.23	1.19	0.00
1	1	0.00	0.00	0.10	1.58	0.00
1	5	0.00	0.00	1.05	1.18	0.00
2	2	0.00	0.00	0.84	1.28	0.00
2	6	0.00	0.00	0.23	1.28	0.00
3	3	0.00	0.02	0.89	1.19	0.00
3	7	0.00	0.00	0.37	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	0.34	0.79	0.00
0	0	0.00	0.00	0.20	0.30	0.00
0	4	0.00	0.00	0.28	0.90	0.00
1	1	0.00	0.00	0.36	0.82	0.00
1	5	0.00	0.00	0.33	0.99	0.00
2	2	0.00	0.12	0.29	0.79	0.00
2	6	0.00	0.00	0.19	0.99	0.00
3	3	0.00	0.01	0.59	0.88	0.00
3	7	0.00	0.00	0.45	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.62	1.15	0.00
0	0	0.00	0.00	0.19	0.89	0.00
0	4	0.00	0.00	0.62	1.39	0.00
1	1	0.00	0.00	0.43	1.48	0.00
1	5	0.00	0.00	0.27	1.78	0.00
2	2	0.00	0.00	0.29	1.19	0.00
2	6	0.00	0.00	0.60	1.18	0.00
3	3	0.00	0.02	1.48	0.87	0.00
3	7	0.00	0.01	1.09	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.40	0.88	0.00
0	0	0.00	0.00	0.45	0.79	0.00
0	4	0.00	0.00	0.23	1.18	0.00
1	1	0.00	0.00	0.10	0.79	0.00
1	5	0.00	0.00	0.56	0.90	0.00
2	2	0.00	0.00	0.55	0.80	0.00
2	6	0.00	0.00	0.24	0.89	0.00
3	3	0.00	0.03	0.79	0.70	0.00
3	7	0.00	0.00	0.28	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.61	1.37	0.00
0	0	0.00	0.00	1.06	2.18	0.00
0	4	0.00	0.00	0.47	1.69	0.00
1	1	0.00	0.00	0.37	1.19	0.00
1	5	0.00	0.00	0.69	1.38	0.00
2	2	0.00	0.00	0.23	1.18	0.00
2	6	0.00	0.00	1.16	0.90	0.00
3	3	0.00	0.01	0.70	1.37	0.00
3	7	0.00	0.00	0.25	1.08	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.67	0.81	0.00
0	0	0.00	0.00	0.27	0.89	0.00
0	4	0.00	0.00	0.25	0.89	0.00
1	1	0.00	0.00	0.92	0.79	0.00
1	5	0.00	0.01	1.16	0.80	0.00
2	2	0.00	0.00	0.28	0.89	0.00
2	6	0.00	0.00	0.36	0.88	0.00
3	3	0.00	0.00	1.25	0.70	0.00
3	7	0.00	0.01	0.88	0.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
