Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.12	0.01	2.00	1.36	0.00
0	0	0.00	0.00	0.89	0.79	0.00
0	4	0.00	0.00	3.18	1.73	0.00
1	1	0.77	0.00	1.32	0.88	0.00
1	5	0.00	0.00	1.54	0.41	0.00
2	2	0.00	0.05	2.04	2.85	0.00
2	6	0.00	0.00	2.26	1.88	0.00
3	3	0.00	0.00	1.78	0.97	0.00
3	7	0.19	0.00	3.03	1.34	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.59	0.75	0.00
0	0	0.00	0.00	0.32	0.59	0.00
0	4	0.00	0.00	0.79	0.79	0.00
1	1	0.00	0.00	0.28	0.89	0.00
1	5	0.00	0.01	0.43	1.07	0.00
2	2	0.00	0.00	0.90	0.39	0.00
2	6	0.00	0.01	0.79	0.88	0.00
3	3	0.00	0.02	0.78	0.79	0.00
3	7	0.00	0.00	0.46	0.59	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.82	1.21	0.00
0	0	0.00	0.00	0.55	2.28	0.00
0	4	0.00	0.00	0.86	1.18	0.00
1	1	0.00	0.00	0.30	1.18	0.00
1	5	0.00	0.04	1.05	0.68	0.00
2	2	0.00	0.00	0.70	1.68	0.00
2	6	0.00	0.00	0.56	1.42	0.00
3	3	0.00	0.03	1.33	0.89	0.00
3	7	0.00	0.02	1.18	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.38	0.84	0.00
0	0	0.00	0.00	0.35	0.69	0.00
0	4	0.00	0.00	0.14	0.99	0.00
1	1	0.00	0.00	0.10	0.40	0.00
1	5	0.00	0.00	0.95	0.78	0.00
2	2	0.00	0.00	0.43	0.99	0.00
2	6	0.00	0.00	0.23	0.97	0.00
3	3	0.00	0.01	0.60	0.99	0.00
3	7	0.00	0.02	0.28	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.01	0.45	1.11	0.00
0	0	0.06	0.01	0.51	0.49	0.00
0	4	0.00	0.00	0.65	1.53	0.00
1	1	0.00	0.00	0.40	1.08	0.00
1	5	0.00	0.00	0.26	0.99	0.00
2	2	0.00	0.00	0.10	0.99	0.00
2	6	0.00	0.00	0.47	1.36	0.00
3	3	0.00	0.05	0.51	1.01	0.00
3	7	0.00	0.01	0.70	1.45	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.07	0.45	0.47	0.00
0	0	0.00	0.00	0.28	0.79	0.00
0	4	0.00	0.50	0.17	0.00	0.00
1	1	0.00	0.00	0.82	0.50	0.00
1	5	0.00	0.00	0.92	0.80	0.00
2	2	0.00	0.00	0.03	0.60	0.00
2	6	0.00	0.00	0.08	0.60	0.00
3	3	0.00	0.05	0.72	0.50	0.00
3	7	0.00	0.00	0.60	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.54	0.72	0.00
0	0	0.00	0.00	1.06	0.00	0.00
0	4	0.00	0.02	0.70	0.00	0.00
1	1	0.00	0.00	0.66	0.89	0.00
1	5	0.00	0.00	0.37	0.79	0.00
2	2	0.00	0.00	0.24	0.89	0.00
2	6	0.00	0.03	0.29	1.27	0.00
3	3	0.00	0.00	0.41	1.19	0.00
3	7	0.00	0.00	0.55	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.49	0.96	0.00
0	0	0.00	0.00	0.20	0.69	0.00
0	4	0.00	0.02	1.46	1.00	0.00
1	1	0.00	0.00	0.38	0.90	0.00
1	5	0.00	0.00	0.30	0.90	0.00
2	2	0.02	0.00	0.27	0.90	0.00
2	6	0.00	0.00	0.40	1.51	0.00
3	3	0.00	0.03	0.65	0.80	0.00
3	7	0.00	0.00	0.23	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.56	1.16	0.00
0	0	0.00	0.00	0.46	1.57	0.00
0	4	0.00	0.00	0.60	1.39	0.00
1	1	0.00	0.00	0.50	0.89	0.00
1	5	0.00	0.00	0.33	1.19	0.00
2	2	0.00	0.00	0.37	1.19	0.00
2	6	0.00	0.00	0.44	1.15	0.00
3	3	0.00	0.01	1.52	0.59	0.00
3	7	0.00	0.00	0.29	1.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.64	0.54	0.00
0	0	0.00	0.00	0.72	0.19	0.00
0	4	0.00	0.01	0.77	0.70	0.00
1	1	0.00	0.00	0.58	0.68	0.00
1	5	0.00	0.02	0.31	0.59	0.00
2	2	0.00	0.00	0.83	0.79	0.00
2	6	0.00	0.02	0.47	0.69	0.00
3	3	0.03	0.02	1.07	0.00	0.00
3	7	0.00	0.00	0.37	0.68	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.53	1.01	0.00
0	0	0.00	0.00	0.74	1.80	0.00
0	4	0.00	0.00	0.47	0.79	0.00
1	1	0.00	0.01	0.54	0.79	0.00
1	5	0.00	0.00	0.37	1.38	0.00
2	2	0.00	0.00	0.20	0.80	0.00
2	6	0.00	0.00	0.56	1.32	0.00
3	3	0.00	0.01	1.05	0.60	0.00
3	7	0.00	0.04	0.28	0.60	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.04	0.50	0.60	0.00
0	0	0.00	0.00	0.36	0.49	0.00
0	4	0.00	0.31	0.04	0.14	0.03
1	1	0.00	0.00	0.58	0.40	0.00
1	5	0.00	0.00	0.32	0.98	0.00
2	2	0.00	0.00	0.36	0.79	0.00
2	6	0.00	0.00	0.44	0.74	0.00
3	3	0.00	0.03	1.10	0.50	0.00
3	7	0.00	0.00	0.78	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.49	0.78	0.00
0	0	0.00	0.00	0.71	0.49	0.00
0	4	0.00	0.01	0.50	0.00	0.00
1	1	0.00	0.00	0.39	0.79	0.00
1	5	0.00	0.01	0.36	1.29	0.00
2	2	0.00	0.00	0.83	0.79	0.00
2	6	0.00	0.00	0.22	0.97	0.00
3	3	0.00	0.02	0.58	0.99	0.00
3	7	0.00	0.00	0.36	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.56	0.82	0.00
0	0	0.00	0.00	0.50	0.39	0.00
0	4	0.00	0.01	0.82	0.40	0.00
1	1	0.00	0.00	0.25	0.99	0.00
1	5	0.00	0.04	0.91	0.79	0.00
2	2	0.00	0.00	0.25	1.38	0.00
2	6	0.00	0.02	0.59	1.26	0.00
3	3	0.00	0.00	0.36	0.69	0.00
3	7	0.00	0.00	0.81	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.43	1.03	0.00
0	0	0.00	0.00	0.51	1.39	0.00
0	4	0.00	0.00	0.94	0.78	0.00
1	1	0.00	0.00	0.33	0.89	0.00
1	5	0.00	0.00	0.20	0.89	0.00
2	2	0.00	0.00	0.28	0.89	0.00
2	6	0.00	0.03	0.56	1.42	0.00
3	3	0.00	0.00	0.32	1.00	0.00
3	7	0.00	0.00	0.29	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.48	0.90	0.00
0	0	0.00	0.00	0.53	0.00	0.00
0	4	0.00	0.02	0.79	0.79	0.00
1	1	0.00	0.00	0.29	1.19	0.00
1	5	0.00	0.00	0.35	1.19	0.00
2	2	0.00	0.00	0.33	0.99	0.00
2	6	0.00	0.03	1.09	1.06	0.00
3	3	0.00	0.00	0.20	1.09	0.00
3	7	0.00	0.00	0.28	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.43	0.76	0.00
0	0	0.00	0.00	0.67	0.41	0.00
0	4	0.00	0.00	0.47	0.80	0.00
1	1	0.00	0.00	0.44	0.89	0.00
1	5	0.00	0.00	0.14	1.09	0.00
2	2	0.00	0.01	0.29	0.71	0.00
2	6	0.00	0.02	0.78	0.72	0.00
3	3	0.00	0.00	0.45	0.80	0.00
3	7	0.00	0.00	0.21	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.17	0.42	0.74	0.00
0	0	0.00	0.00	0.27	0.99	0.00
0	4	0.00	1.28	0.05	0.39	0.00
1	1	0.00	0.10	0.70	0.59	0.00
1	5	0.00	0.00	0.07	0.60	0.00
2	2	0.00	0.00	0.36	0.89	0.00
2	6	0.00	0.00	0.77	0.82	0.00
