Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.03	1.57	1.26	0.00
0	0	0.00	0.03	2.68	1.34	0.00
0	4	0.00	0.00	0.37	1.38	0.00
1	1	0.00	0.04	1.32	1.16	0.00
1	5	0.00	0.04	2.16	1.56	0.00
2	2	0.00	0.02	0.39	0.99	0.00
2	6	0.20	0.03	2.75	1.20	0.00
3	3	0.00	0.00	1.58	2.06	0.00
3	7	0.00	0.07	1.27	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.44	0.75	0.00
0	0	0.00	0.02	0.10	0.40	0.00
0	4	0.00	0.02	0.20	0.60	0.00
1	1	0.00	0.02	0.96	0.79	0.00
1	5	0.00	0.00	0.29	0.94	0.00
2	2	0.00	0.00	0.32	0.80	0.00
2	6	0.00	0.00	0.20	1.09	0.00
3	3	0.00	0.00	1.04	0.69	0.00
3	7	0.00	0.00	0.45	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	0.65	4.21	0.00
0	0	0.00	0.00	0.37	1.00	0.00
0	4	0.00	0.00	0.36	0.79	0.00
1	1	0.00	0.04	1.24	0.79	0.00
1	5	0.00	0.03	0.29	0.79	0.00
2	2	0.00	0.00	0.29	0.90	0.00
2	6	0.00	0.00	0.27	0.89	0.00
3	3	0.00	0.00	0.74	0.00	0.00
3	7	0.02	0.19	1.67	28.54	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.61	1.28	0.00
0	0	0.00	0.00	0.83	2.28	0.00
0	4	0.00	0.00	0.23	1.18	0.00
1	1	0.00	0.00	0.78	1.47	0.00
1	5	0.00	0.00	0.26	0.99	0.00
2	2	0.00	0.00	0.45	0.89	0.00
2	6	0.00	0.02	1.10	2.09	0.00
3	3	0.00	0.00	0.40	1.00	0.00
3	7	0.00	0.00	0.78	0.39	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.40	0.76	0.00
0	0	0.00	0.00	0.20	0.70	0.00
0	4	0.00	0.00	0.10	0.80	0.00
1	1	0.00	0.01	0.67	1.00	0.00
1	5	0.00	0.00	0.36	0.79	0.00
2	2	0.00	0.00	0.73	0.40	0.00
2	6	0.00	0.00	0.49	0.60	0.00
3	3	0.00	0.00	0.29	0.98	0.00
3	7	0.00	0.00	0.35	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.05	0.54	0.70	0.00
