Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.08	1.77	3.75	0.00
0	0	0.00	0.02	2.40	1.60	0.00
0	4	0.00	0.03	1.66	1.89	0.00
1	1	0.09	0.00	1.86	1.97	0.00
1	5	0.00	0.05	1.80	0.60	0.00
2	2	0.16	0.05	2.56	1.40	0.00
2	6	0.00	0.42	0.89	0.78	0.00
3	3	0.00	0.00	1.09	0.79	0.00
3	7	0.00	0.05	1.92	20.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.28	1.72	15.37	6.95	0.02
0	0	0.01	0.52	20.84	7.55	0.00
0	4	0.00	0.80	12.11	13.24	0.16
1	1	0.08	0.85	18.07	5.31	0.00
1	5	0.15	2.03	11.86	7.07	0.00
2	2	1.80	6.98	16.81	2.53	0.00
2	6	0.01	0.58	19.23	5.07	0.00
3	3	0.22	1.97	16.17	7.68	0.00
3	7	0.00	0.07	8.00	7.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.98	12.84	14.91	0.75
0	0	0.07	4.38	14.72	5.89	6.00
0	4	0.12	9.42	9.04	5.49	0.00
1	1	0.01	0.09	13.62	23.27	0.00
1	5	0.00	0.12	11.86	18.24	0.00
2	2	0.00	0.07	14.60	14.52	0.00
2	6	0.00	0.08	14.69	15.46	0.00
3	3	0.00	0.14	11.31	17.03	0.00
3	7	0.00	1.49	12.74	19.22	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	2.84	13.96	15.30	0.00
0	0	0.00	13.78	10.15	3.35	0.00
0	4	0.20	5.76	13.25	12.75	0.00
1	1	0.00	0.92	16.10	17.68	0.00
1	5	0.10	0.18	14.71	25.74	0.00
2	2	0.01	0.11	13.12	15.18	0.00
2	6	0.00	0.16	14.71	18.26	0.00
3	3	0.00	0.19	12.73	15.20	0.00
3	7	0.00	1.61	16.93	14.29	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	2.99	17.21	17.70	0.34
0	0	0.03	15.30	10.62	3.40	2.67
0	4	0.13	7.02	17.35	17.30	0.00
1	1	0.00	0.17	18.43	23.20	0.00
1	5	0.00	0.25	18.60	17.34	0.06
2	2	0.01	0.08	17.66	17.00	0.00
2	6	0.00	0.11	18.11	20.86	0.00
3	3	0.20	0.94	17.46	25.12	0.00
3	7	0.00	0.13	19.54	17.45	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	3.63	21.42	22.60	0.02
0	0	0.03	27.68	6.43	0.11	0.00
0	4	0.01	0.15	22.97	23.63	0.00
1	1	0.00	0.15	24.40	30.25	0.00
1	5	0.00	0.26	21.56	13.60	0.00
2	2	0.00	0.16	21.67	22.47	0.00
2	6	0.00	0.15	24.51	27.61	0.13
3	3	0.01	0.17	24.42	32.20	0.00
3	7	0.01	0.23	25.29	30.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	3.78	21.62	22.75	0.01
0	0	0.12	14.65	17.93	21.61	0.00
0	4	0.00	0.63	24.26	21.54	0.00
1	1	0.42	11.21	17.98	23.94	0.00
1	5	0.17	2.56	22.63	17.05	0.05
2	2	0.01	0.62	21.77	28.10	0.00
2	6	0.00	0.22	22.97	23.16	0.00
3	3	0.13	0.18	21.36	26.54	0.00
3	7	0.00	0.24	24.18	20.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.15	3.45	21.67	22.92	0.03
0	0	0.01	7.91	23.04	10.65	0.00
0	4	0.19	1.57	20.88	21.14	0.13
1	1	0.80	13.85	15.26	13.72	0.00
1	5	0.17	3.35	22.79	26.99	0.14
2	2	0.00	0.22	23.72	28.73	0.00
2	6	0.00	0.21	21.62	24.67	0.00
3	3	0.00	0.16	21.79	27.45	0.00
3	7	0.01	0.28	24.13	29.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	3.49	22.93	23.59	0.08
0	0	0.02	14.79	18.96	7.58	0.65
0	4	0.02	9.76	22.01	14.94	0.00
1	1	0.00	0.25	23.37	30.35	0.00
1	5	0.00	0.40	22.78	21.01	0.00
2	2	0.01	0.20	23.12	26.45	0.00
2	6	0.00	0.22	23.34	34.04	0.00
3	3	0.00	1.01	23.39	25.81	0.00
3	7	0.00	1.30	26.48	28.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	2.24	25.51	23.09	0.01
0	0	0.02	1.26	30.91	21.42	0.00
0	4	0.01	10.23	18.72	13.31	0.00
1	1	0.09	0.71	25.58	26.25	0.00
1	5	0.10	0.70	26.48	23.89	0.00
2	2	0.33	2.40	24.60	19.36	0.00
2	6	0.28	1.58	22.63	16.86	0.11
3	3	0.00	0.27	27.26	34.02	0.00
3	7	0.00	0.77	27.99	29.67	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	3.66	21.37	21.07	0.01
0	0	0.00	0.31	29.40	17.22	0.00
0	4	0.13	14.80	14.25	6.91	0.00
1	1	0.41	10.96	15.29	10.01	0.00
1	5	0.01	0.21	22.28	22.27	0.00
2	2	0.11	2.28	20.30	26.25	0.00
2	6	0.00	0.21	22.95	45.77	0.04
3	3	0.00	0.26	24.07	19.10	0.00
3	7	0.00	0.26	22.34	21.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	3.64	21.54	24.30	0.09
0	0	0.00	5.06	25.80	14.89	0.00
0	4	0.04	11.22	15.55	20.24	0.00
1	1	0.14	0.95	22.01	24.19	0.35
1	5	0.00	0.40	23.97	38.73	0.00
2	2	0.38	9.65	13.79	12.87	0.00
2	6	0.14	0.20	23.61	21.02	0.00
3	3	0.00	0.16	21.24	35.43	0.00
3	7	0.00	1.48	26.39	27.03	0.35
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	3.52	21.18	21.83	0.04
0	0	0.01	5.99	23.97	10.18	0.11
0	4	0.00	4.66	17.35	21.26	0.04
1	1	0.00	3.57	21.19	24.12	0.00
1	5	0.57	12.20	17.05	17.54	0.15
2	2	0.00	0.17	22.36	21.51	0.00
2	6	0.00	0.06	20.98	31.00	0.00
3	3	0.00	0.17	22.84	26.54	0.00
3	7	0.00	1.34	23.71	22.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	3.73	20.17	22.52	0.01
0	0	0.03	21.99	10.57	3.00	0.00
0	4	0.00	6.50	18.13	17.43	0.00
1	1	0.00	0.20	20.59	22.23	0.00
1	5	0.03	0.13	23.15	41.81	0.00
2	2	0.00	0.22	20.90	23.34	0.00
2	6	0.03	0.24	22.71	19.57	0.07
3	3	0.00	0.27	22.87	28.37	0.00
3	7	0.00	0.27	22.43	24.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
