Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	0.03	2.17	9.15	0.00
0	0	0.00	0.00	5.29	58.43	0.00
0	4	0.00	0.01	1.17	1.84	0.00
1	1	0.00	0.08	2.30	4.39	0.00
1	5	0.35	0.00	1.34	2.28	0.00
2	2	0.00	0.09	2.63	2.82	0.00
2	6	0.00	0.01	1.82	1.19	0.00
3	3	0.00	0.08	1.91	1.68	0.00
3	7	0.00	0.00	0.87	0.30	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	0.93	4.90	1.07
0	0	0.00	0.00	1.64	5.76	0.00
0	4	0.00	0.01	1.05	0.00	0.00
1	1	0.00	0.00	0.14	0.00	0.00
1	5	0.00	0.02	0.38	1.73	0.00
2	2	0.00	0.02	1.66	1.39	0.00
2	6	0.00	0.00	0.60	0.10	0.00
3	3	0.00	0.00	0.36	1.39	8.59
3	7	0.01	0.15	1.60	28.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.00	0.67	1.00	0.00
0	0	0.00	0.00	0.56	1.10	0.00
0	4	0.00	0.02	0.62	0.50	0.00
1	1	0.00	0.00	0.89	0.79	0.00
1	5	0.00	0.00	0.70	1.10	0.00
2	2	0.00	0.00	0.62	1.51	0.00
2	6	0.00	0.00	0.56	1.00	0.00
3	3	0.00	0.01	0.47	1.32	0.00
3	7	0.00	0.00	0.96	0.70	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.43	1.16	0.00
0	0	0.00	0.00	0.22	1.01	0.00
0	4	0.00	0.04	0.70	0.52	0.00
1	1	0.00	0.00	0.28	1.21	0.00
1	5	0.00	0.00	0.45	1.31	0.00
2	2	0.00	0.00	0.43	1.60	0.00
2	6	0.00	0.00	0.42	1.21	0.00
3	3	0.00	0.00	0.55	1.51	0.00
3	7	0.00	0.00	0.37	0.92	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.01	0.84	1.39	0.00
0	0	0.00	0.00	0.34	0.21	0.00
0	4	0.00	0.04	2.49	1.90	0.00
1	1	0.00	0.01	0.18	0.32	0.00
1	5	0.00	0.00	0.26	1.00	0.00
2	2	0.00	0.00	0.79	3.68	0.00
2	6	0.00	0.00	0.44	0.71	0.00
3	3	0.00	0.03	1.96	2.39	0.00
3	7	0.00	0.00	0.28	0.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.44	14.47	3.32	0.32
0	0	0.01	0.61	25.62	5.17	0.00
0	4	0.00	0.07	2.75	2.08	0.00
1	1	0.00	0.29	5.93	2.31	0.32
1	5	0.01	0.37	24.48	8.19	0.00
2	2	0.00	0.00	1.22	4.37	1.35
2	6	0.02	0.72	28.25	2.61	0.00
3	3	0.66	1.46	27.16	0.96	0.86
3	7	0.00	0.00	0.31	0.91	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.57	8.00	49.75	6.77	0.00
0	0	0.43	10.23	49.95	4.25	0.00
0	4	0.31	6.11	54.91	5.72	0.00
1	1	0.35	5.43	48.87	10.95	0.00
1	5	0.83	11.47	48.89	5.54	0.00
2	2	0.08	2.81	48.26	17.15	0.00
2	6	0.73	11.67	50.14	1.34	0.00
3	3	1.10	11.75	48.10	1.13	0.00
3	7	0.75	4.55	48.84	8.09	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.62	7.14	56.74	7.79	0.01
0	0	0.40	9.08	54.28	2.94	0.11
0	4	1.45	5.29	57.59	10.32	0.00
1	1	0.39	5.71	63.16	10.04	0.00
1	5	0.57	9.30	54.55	4.14	0.00
2	2	0.23	4.28	53.25	19.21	0.00
2	6	0.74	8.66	55.01	4.23	0.00
3	3	0.51	8.46	57.80	3.91	0.00
3	7	0.68	6.33	58.27	7.50	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.46	9.46	53.10	4.94	0.05
0	0	0.56	9.88	51.21	4.21	0.00
0	4	0.31	8.14	59.60	5.68	0.00
