Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.19	0.42	13.23	1.38	0.06
0	0	0.00	0.05	2.43	1.50	0.00
0	4	0.00	0.07	1.59	2.56	0.00
1	1	0.80	0.00	1.65	3.15	0.45
1	5	0.67	0.00	0.49	0.30	0.00
2	2	0.05	0.00	1.38	0.79	0.00
2	6	0.00	0.07	2.79	1.29	0.00
3	3	0.00	0.20	1.38	1.48	0.00
3	7	0.03	2.94	94.10	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.18	12.62	0.90	0.00
0	0	0.00	0.00	0.77	1.68	0.00
0	4	0.00	0.00	0.37	1.19	0.00
1	1	0.00	0.00	0.64	1.29	0.00
1	5	0.00	0.00	1.02	0.49	0.00
2	2	0.00	0.02	0.40	1.19	0.00
2	6	0.00	0.00	0.73	0.59	0.00
3	3	0.00	0.03	0.54	0.80	0.00
3	7	0.00	1.40	96.46	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.26	12.45	0.69	0.09
0	0	0.00	0.00	0.72	0.19	0.00
0	4	0.00	0.02	0.69	0.10	0.00
1	1	0.00	0.00	0.34	1.67	0.00
1	5	0.00	0.00	0.28	0.89	0.00
2	2	0.05	0.01	0.45	0.90	0.73
2	6	0.00	0.00	0.30	1.38	0.00
3	3	0.10	0.02	1.10	0.38	0.00
3	7	0.00	2.01	95.76	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.29	12.48	0.37	0.00
0	0	0.00	0.00	0.27	0.99	0.00
0	4	0.00	0.00	0.65	0.49	0.00
1	1	0.00	0.00	0.74	0.08	0.00
1	5	0.00	0.01	0.79	0.20	0.00
2	2	0.00	0.00	0.43	0.33	0.00
2	6	0.00	0.00	0.29	0.79	0.00
3	3	0.00	0.02	1.05	0.09	0.00
3	7	0.00	2.30	95.59	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.17	12.53	0.51	0.00
0	0	0.00	0.02	0.30	0.30	0.00
0	4	0.00	0.00	0.17	0.40	0.00
1	1	0.00	0.00	0.95	0.49	0.00
1	5	0.00	0.00	0.86	0.39	0.00
2	2	0.00	0.00	0.25	0.89	0.00
2	6	0.00	0.00	0.83	0.79	0.00
3	3	0.00	0.05	0.68	0.79	0.00
3	7	0.00	1.25	96.24	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.28	11.85	0.67	0.00
0	0	0.00	0.00	1.31	1.39	0.00
0	4	0.00	0.00	0.54	0.60	0.00
1	1	0.00	0.00	0.02	0.06	0.00
1	5	0.00	0.00	0.29	1.01	0.00
2	2	0.00	0.00	0.19	0.99	0.00
2	6	0.00	0.00	0.28	0.79	0.00
3	3	0.00	0.01	0.96	0.50	0.00
3	7	0.01	2.26	91.21	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.26	12.54	0.84	0.00
0	0	0.00	0.00	0.10	0.60	0.00
0	4	0.00	0.00	1.56	1.68	0.00
1	1	0.00	0.00	0.76	0.69	0.00
1	5	0.00	0.00	0.34	1.19	0.00
2	2	0.00	0.00	0.23	0.99	0.00
2	6	0.00	0.02	0.20	1.09	0.00
3	3	0.00	0.02	1.29	0.50	0.00
3	7	0.00	2.06	95.83	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.21	12.42	0.77	0.00
0	0	0.00	0.00	0.53	1.09	0.00
0	4	0.00	0.00	0.52	0.40	0.00
1	1	0.00	0.00	0.18	0.79	0.00
1	5	0.00	0.00	0.17	0.89	0.00
2	2	0.00	0.00	0.32	1.28	0.00
2	6	0.00	0.00	0.36	0.89	0.00
3	3	0.00	0.02	1.22	0.79	0.00
3	7	0.00	1.69	96.05	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.16	12.50	0.76	0.00
0	0	0.00	0.00	0.20	0.99	0.00
0	4	0.00	0.00	0.28	0.89	0.00
1	1	0.00	0.00	0.26	0.89	0.00
1	5	0.00	0.00	0.15	1.09	0.00
2	2	0.00	0.00	0.72	0.59	0.00
2	6	0.00	0.00	0.60	0.79	0.00
3	3	0.07	0.04	1.30	0.87	0.00
3	7	0.00	1.20	96.50	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.22	12.47	0.67	0.00
0	0	0.00	0.00	1.07	1.08	0.00
0	4	0.00	0.01	0.40	0.49	0.00
1	1	0.00	0.00	0.39	0.99	0.00
1	5	0.00	0.00	0.27	0.99	0.00
2	2	0.00	0.02	0.41	0.90	0.00
2	6	0.00	0.00	0.15	0.80	0.00
3	3	0.00	0.03	1.01	0.10	0.00
3	7	0.00	1.72	96.09	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.42	12.19	0.73	0.00
0	0	0.00	0.00	0.48	0.49	0.00
0	4	0.00	0.00	0.60	0.79	0.00
1	1	0.00	0.00	0.15	0.79	0.00
1	5	0.00	0.00	0.13	0.99	0.00
2	2	0.00	0.00	0.20	0.70	0.00
2	6	0.00	0.00	0.69	0.99	0.00
3	3	0.00	0.04	0.77	1.08	0.00
3	7	0.00	3.29	94.48	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.18	12.58	1.11	0.00
0	0	0.00	0.02	0.49	0.79	0.00
0	4	0.00	0.00	0.50	0.59	0.00
1	1	0.01	0.00	0.15	1.18	0.00
1	5	0.00	0.00	0.93	1.68	0.00
2	2	0.00	0.00	0.84	2.28	0.00
2	6	0.00	0.00	0.33	1.09	0.00
3	3	0.00	0.00	1.01	1.27	0.00
3	7	0.00	1.46	96.36	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.26	12.49	0.66	0.00
0	0	0.00	0.00	0.46	0.50	0.00
0	4	0.00	0.00	0.42	0.69	0.00
1	1	0.00	0.00	0.73	0.69	0.00
1	5	0.00	0.02	0.80	0.32	0.00
2	2	0.00	0.00	0.26	1.48	0.00
2	6	0.00	0.00	0.88	0.79	0.00
3	3	0.00	0.02	0.71	0.79	0.00
3	7	0.00	2.05	95.67	0.00	0.00
