Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	1.22	8.44	1.17	1.02
0	0	0.00	0.00	0.79	0.29	0.00
0	4	0.00	0.01	2.38	0.43	0.00
1	1	0.43	9.62	56.45	0.00	0.00
1	5	0.00	0.01	1.97	4.55	8.14
2	2	0.15	0.00	1.09	0.79	0.00
2	6	0.00	0.10	2.34	0.96	0.00
3	3	0.01	0.00	1.81	1.58	0.00
3	7	0.09	0.00	0.69	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	1.13	7.67	1.07	1.28
0	0	0.00	0.00	0.45	0.79	0.00
0	4	0.00	0.00	0.14	0.99	0.00
1	1	0.14	8.97	56.84	0.00	0.00
1	5	0.00	0.07	1.50	3.59	10.24
2	2	0.00	0.00	0.77	0.69	0.00
2	6	0.00	0.02	0.78	0.79	0.00
3	3	0.00	0.00	0.25	0.89	0.00
3	7	0.00	0.00	0.63	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	1.36	7.50	1.47	2.27
0	0	0.00	0.00	0.23	0.89	0.00
0	4	0.00	0.00	0.28	0.79	0.00
1	1	0.60	10.66	55.07	0.00	0.00
1	5	0.00	0.13	1.74	6.20	17.59
2	2	0.00	0.00	0.82	0.79	0.00
2	6	0.00	0.05	1.23	1.02	0.56
3	3	0.00	0.00	0.10	1.08	0.00
3	7	0.00	0.00	0.53	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	1.16	7.83	0.97	1.94
0	0	0.59	0.00	0.63	1.09	0.00
0	4	0.00	0.02	0.46	0.99	0.00
1	1	0.10	9.06	56.73	0.00	0.00
1	5	0.00	0.15	1.47	1.97	15.55
2	2	0.00	0.00	0.74	1.64	0.00
2	6	0.00	0.00	1.06	0.60	0.00
3	3	0.00	0.00	0.73	0.69	0.00
3	7	0.00	0.02	0.79	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	1.16	7.69	1.26	1.86
0	0	0.00	0.00	0.31	1.38	0.00
