Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	9.46	3.64	0.00
0	0	0.04	0.22	65.42	21.06	0.00
0	4	0.00	0.00	0.69	0.10	0.00
1	1	0.00	0.00	1.29	1.09	0.00
1	5	0.00	0.00	0.91	0.00	0.00
2	2	0.00	0.00	1.01	1.09	0.00
2	6	0.00	0.03	1.98	1.68	0.00
3	3	0.00	0.03	1.87	2.60	0.00
3	7	0.00	0.07	2.40	1.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.17	9.00	6.76	0.00
0	0	0.04	1.07	65.35	21.10	0.00
0	4	0.00	0.02	0.51	0.00	0.00
1	1	0.00	0.00	1.04	1.90	0.00
1	5	0.00	0.00	0.89	0.69	0.00
2	2	0.00	0.00	0.76	0.89	0.00
2	6	0.00	0.00	0.36	0.89	0.00
3	3	0.00	0.07	1.19	0.41	0.00
3	7	0.01	0.21	1.94	28.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.67	3.22	0.15
0	0	0.05	0.32	65.52	21.31	0.00
0	4	0.00	0.00	0.45	0.11	1.19
1	1	0.00	0.00	0.14	0.70	0.00
1	5	0.00	0.02	0.18	0.51	0.00
2	2	0.00	0.00	0.10	0.69	0.00
2	6	0.00	0.00	0.77	1.19	0.00
3	3	0.00	0.04	1.38	0.58	0.00
3	7	0.00	0.00	0.83	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.59	3.49	0.12
0	0	0.05	0.32	65.32	21.53	0.00
0	4	0.00	0.00	0.87	0.00	0.00
1	1	0.00	0.00	0.25	0.99	0.00
1	5	0.00	0.00	0.29	1.49	0.00
2	2	0.00	0.03	0.29	1.41	0.00
2	6	0.00	0.00	0.20	1.00	0.00
3	3	0.00	0.03	1.11	0.48	0.00
3	7	0.00	0.00	0.42	1.06	1.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.52	3.15	0.00
0	0	0.06	0.33	63.15	20.58	0.00
0	4	0.00	0.00	0.49	0.00	0.00
1	1	0.01	0.00	0.29	1.09	0.02
1	5	0.00	0.00	1.29	1.04	0.00
2	2	0.00	0.01	1.09	0.21	0.00
2	6	0.00	0.00	0.33	0.80	0.00
3	3	0.00	0.03	1.10	0.62	0.00
3	7	0.00	0.00	0.39	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.54	3.39	0.00
0	0	0.05	0.20	65.36	21.60	0.00
0	4	0.00	0.04	0.60	0.00	0.00
1	1	0.00	0.01	0.29	0.59	0.00
1	5	0.00	0.00	0.10	0.79	0.00
2	2	0.00	0.04	0.58	1.49	0.00
2	6	0.00	0.00	0.76	0.40	0.00
3	3	0.00	0.00	0.46	1.10	0.00
3	7	0.00	0.00	0.14	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.05	8.51	3.47	0.00
0	0	0.05	0.37	65.54	21.09	0.00
0	4	0.00	0.03	0.64	0.59	0.00
1	1	0.00	0.00	0.14	0.89	0.00
1	5	0.00	0.00	0.36	0.80	0.00
2	2	0.69	0.00	0.35	1.45	0.03
2	6	0.00	0.00	0.29	0.89	0.00
3	3	0.00	0.00	0.49	1.17	0.00
3	7	0.00	0.00	0.25	0.88	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	0.03	8.77	3.39	0.00
0	0	0.05	0.23	65.09	21.82	0.00
0	4	0.00	0.00	0.98	0.20	0.00
1	1	0.00	0.00	0.27	1.09	0.00
1	5	0.00	0.00	0.25	0.98	0.00
2	2	0.00	0.00	1.12	0.60	0.00
2	6	0.10	0.01	1.00	0.39	0.00
3	3	0.00	0.00	0.73	1.03	0.00
3	7	0.00	0.00	0.76	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.62	3.35	0.00
0	0	0.05	0.42	65.55	21.11	0.00
0	4	0.00	0.02	0.49	0.00	0.00
1	1	0.00	0.00	0.10	0.79	0.00
1	5	0.00	0.00	0.92	0.99	0.00
2	2	0.00	0.00	0.82	0.80	0.00
2	6	0.00	0.00	0.25	0.99	0.00
3	3	0.00	0.02	0.74	0.91	0.00
3	7	0.00	0.00	0.10	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.35	3.19	0.00
0	0	0.05	0.39	63.29	20.47	0.00
0	4	0.00	0.00	0.55	0.00	0.00
1	1	0.00	0.00	0.62	0.50	0.00
1	5	0.00	0.00	0.55	0.30	0.00
2	2	0.00	0.00	0.39	0.99	0.00
2	6	0.00	0.00	0.28	0.98	0.00
3	3	0.00	0.00	0.78	1.09	0.00
3	7	0.00	0.00	0.34	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.62	3.33	0.00
0	0	0.06	0.24	65.37	21.53	0.00
0	4	0.00	0.00	0.85	0.00	0.00
1	1	0.00	0.00	0.25	0.89	0.00
1	5	0.00	0.00	0.32	0.89	0.00
2	2	0.00	0.00	0.10	0.99	0.00
2	6	0.00	0.00	0.89	0.79	0.00
3	3	0.00	0.00	0.71	0.87	0.00
3	7	0.00	0.00	0.49	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.11	0.04	8.42	3.61	0.00
0	0	0.06	0.18	64.49	21.53	0.00
0	4	0.08	0.00	0.87	0.51	0.00
1	1	0.00	0.00	0.27	1.58	0.00
1	5	0.00	0.00	0.35	0.99	0.00
2	2	0.00	0.00	0.39	1.52	0.00
2	6	0.00	0.12	0.10	1.19	0.00
3	3	0.00	0.02	0.86	1.33	0.00
3	7	0.77	0.00	0.00	0.20	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.59	3.47	0.00
0	0	0.06	0.14	65.13	21.79	0.00
0	4	0.00	0.02	0.49	0.10	0.00
1	1	0.00	0.00	0.49	0.70	0.00
1	5	0.00	0.00	0.27	0.99	0.00
2	2	0.00	0.02	1.00	1.69	0.00
2	6	0.00	0.00	0.25	0.99	0.00
3	3	0.00	0.00	1.04	0.53	0.00
3	7	0.00	0.00	0.10	1.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.58	3.29	0.00
0	0	0.08	0.17	65.56	21.42	0.00
0	4	0.00	0.00	0.54	0.00	0.00
1	1	0.00	0.01	0.72	0.20	0.00
1	5	0.00	0.01	0.63	0.00	0.00
2	2	0.00	0.00	0.19	1.09	0.00
2	6	0.00	0.00	0.28	1.08	0.00
3	3	0.00	0.00	0.47	1.25	0.00
3	7	0.00	0.02	0.24	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.84	3.55	0.11
0	0	0.06	0.40	63.12	20.36	0.00
0	4	0.00	0.00	1.10	0.59	0.85
1	1	0.00	0.00	0.98	0.50	0.00
1	5	0.00	0.03	0.85	1.30	0.00
2	2	0.00	0.00	0.33	1.18	0.00
2	6	0.00	0.00	0.24	0.99	0.00
3	3	0.00	0.02	1.05	2.76	0.00
3	7	0.00	0.00	3.03	0.71	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.66	3.33	0.00
0	0	0.09	0.28	65.60	21.21	0.00
0	4	0.00	0.03	0.58	0.40	0.00
1	1	0.00	0.00	0.20	0.50	0.00
1	5	0.00	0.00	0.19	0.99	0.00
2	2	0.00	0.00	0.34	1.09	0.00
2	6	0.00	0.00	0.45	0.79	0.00
3	3	0.00	0.00	1.04	0.91	0.00
3	7	0.00	0.01	0.83	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.65	3.92	0.00
0	0	0.08	0.24	64.36	21.64	0.00
0	4	0.00	0.00	1.44	0.00	0.00
1	1	0.00	0.00	0.43	1.69	0.00
1	5	0.00	0.00	0.41	1.38	0.00
2	2	0.00	0.00	0.87	0.98	0.00
2	6	0.00	0.00	0.20	1.58	0.00
3	3	0.00	0.02	0.95	1.88	0.00
3	7	0.00	0.00	0.54	2.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.05	8.85	3.60	0.03
0	0	0.07	0.37	65.43	21.02	0.00
0	4	0.00	0.00	0.98	0.49	0.27
1	1	0.00	0.00	0.32	1.61	0.00
1	5	0.00	0.00	0.74	1.51	0.00
2	2	0.00	0.00	0.93	0.29	0.00
2	6	0.10	0.01	0.90	0.30	0.00
3	3	0.05	0.02	0.63	1.09	0.00
3	7	0.00	0.02	0.85	2.47	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.57	3.50	0.00
0	0	0.09	0.11	65.53	21.61	0.00
0	4	0.00	0.02	0.69	0.30	0.00
1	1	0.00	0.00	0.29	0.60	0.00
1	5	0.00	0.00	0.36	0.90	0.00
2	2	0.00	0.00	0.45	1.29	0.00
2	6	0.00	0.00	0.34	1.09	0.00
3	3	0.00	0.01	0.54	1.39	0.00
3	7	0.00	0.00	0.39	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.34	3.23	0.00
0	0	0.07	0.38	63.03	20.84	0.00
0	4	0.00	0.00	0.62	0.31	0.00
1	1	0.00	0.00	0.51	0.51	0.00
1	5	0.00	0.00	0.09	0.31	0.00
2	2	0.00	0.03	0.76	0.79	0.00
2	6	0.00	0.00	0.47	1.38	0.00
3	3	0.00	0.01	0.67	0.90	0.00
3	7	0.00	0.00	0.53	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	0.07	8.86	3.63	0.00
0	0	0.08	0.50	65.75	20.91	0.00
0	4	0.01	0.00	0.91	0.38	0.00
1	1	0.00	0.00	0.35	1.77	0.00
1	5	0.00	0.03	0.86	1.56	0.00
2	2	0.00	0.02	0.96	0.97	0.00
2	6	0.00	0.00	0.00	0.60	0.00
3	3	0.62	0.00	0.40	1.40	0.00
3	7	0.00	0.00	1.62	1.43	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.04	8.70	3.59	0.00
0	0	0.08	0.24	64.74	21.38	0.00
0	4	0.00	0.03	1.18	0.59	0.00
1	1	0.00	0.00	0.39	1.67	0.00
