Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.24	0.46	9.77	2.88	1.57
0	0	0.01	3.66	71.37	18.41	0.00
0	4	0.00	0.01	1.20	1.07	12.57
1	1	0.00	0.00	1.76	1.18	0.00
1	5	0.74	0.00	0.40	0.98	0.00
2	2	0.62	0.00	0.81	0.40	0.00
2	6	0.00	0.00	1.09	0.68	0.00
3	3	0.00	0.00	1.19	0.29	0.00
3	7	0.56	0.00	0.31	0.00	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.51	9.76	3.66	3.25
0	0	0.00	4.03	70.83	18.61	0.00
0	4	0.00	0.03	1.40	3.43	26.00
1	1	0.00	0.00	0.48	1.58	0.00
1	5	0.00	0.00	1.05	1.29	0.00
2	2	0.00	0.00	1.25	0.99	0.00
2	6	0.00	0.00	0.74	1.39	0.00
3	3	0.00	0.02	0.69	1.19	0.00
3	7	0.00	0.00	1.62	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.45	9.31	3.62	3.26
0	0	0.00	3.52	69.76	20.24	0.00
0	4	0.00	0.03	1.09	0.70	26.11
1	1	0.00	0.00	0.54	1.99	0.00
1	5	0.00	0.00	0.24	1.50	0.00
2	2	0.00	0.00	0.34	1.50	0.00
2	6	0.00	0.00	0.44	1.61	0.00
3	3	0.00	0.01	0.91	0.60	0.00
3	7	0.00	0.01	1.19	0.83	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.49	0.38	8.55	3.92	2.01
0	0	1.58	2.68	49.34	15.93	0.12
0	4	0.00	0.00	0.86	1.27	15.95
1	1	2.34	0.34	16.60	9.23	0.00
1	5	0.00	0.02	0.28	0.89	0.00
2	2	0.00	0.00	0.21	0.89	0.00
2	6	0.00	0.00	0.41	1.30	0.00
3	3	0.00	0.00	0.37	0.89	0.00
3	7	0.00	0.00	0.34	0.99	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.09	0.51	6.95	4.36	0.00
0	0	13.43	0.47	9.30	7.47	0.00
0	4	0.00	0.02	0.84	1.10	0.00
1	1	11.25	3.51	39.58	18.12	0.00
1	5	0.00	0.00	1.06	2.54	0.00
2	2	0.00	0.00	1.02	0.79	0.00
2	6	0.00	0.05	2.13	1.71	0.00
3	3	0.04	0.00	0.19	1.19	0.00
3	7	0.00	0.00	1.49	1.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.93	0.33	7.04	7.74	0.00
0	0	11.31	0.83	10.44	8.47	0.00
0	4	0.00	0.00	0.21	0.79	0.00
1	1	0.00	0.00	0.53	0.80	0.00
1	5	0.00	0.04	1.36	1.39	0.00
2	2	12.16	1.63	40.72	19.98	0.00
2	6	0.00	0.05	1.04	0.00	0.00
3	3	0.00	0.01	0.29	0.60	0.00
3	7	0.01	0.06	1.76	29.87	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.86	0.27	6.52	4.20	0.11
0	0	7.60	0.58	8.14	6.08	0.09
0	4	0.25	0.00	0.25	1.46	0.00
1	1	0.00	0.05	0.73	1.10	0.00
1	5	0.00	0.00	0.63	0.50	0.82
2	2	7.05	1.49	40.38	22.37	0.00
2	6	0.00	0.00	0.90	0.36	0.00
3	3	0.00	0.00	0.25	0.99	0.00
3	7	0.00	0.03	0.89	0.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.87	0.22	6.42	4.24	0.06
0	0	7.91	0.71	10.08	5.93	0.01
0	4	0.00	0.03	0.57	0.98	0.51
1	1	0.00	0.00	0.47	0.59	0.00
1	5	0.00	0.03	0.49	0.01	0.00
2	2	7.06	0.97	38.59	23.69	0.00
2	6	0.00	0.00	0.58	0.69	0.00
3	3	0.00	0.00	0.37	1.08	0.00
3	7	0.00	0.00	0.25	0.98	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.31	0.26	6.92	5.26	0.08
0	0	4.59	0.89	10.68	12.97	0.24
0	4	0.00	0.00	0.51	0.89	0.41
1	1	0.00	0.02	0.66	1.37	0.00
1	5	0.00	0.00	0.34	0.90	0.00
2	2	5.93	1.14	41.55	23.09	0.00
2	6	0.00	0.01	0.99	0.69	0.00
3	3	0.00	0.00	0.19	1.09	0.00
3	7	0.00	0.00	0.46	1.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.40	9.05	3.66	1.66
0	0	0.00	3.09	67.44	22.91	0.00
0	4	0.00	0.00	0.47	0.87	13.30
1	1	0.00	0.00	0.58	1.10	0.00
1	5	0.00	0.00	1.45	1.28	0.00
2	2	0.00	0.10	0.91	0.69	0.00
2	6	0.01	0.00	0.82	0.89	0.00
3	3	0.00	0.02	0.39	0.70	0.00
3	7	0.00	0.00	0.29	0.84	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.54	0.38	6.41	3.92	0.30
0	0	10.88	1.07	8.65	5.97	0.00
0	4	0.00	0.00	0.24	0.87	0.00
1	1	0.00	0.02	0.84	0.21	0.00
1	5	0.00	0.00	0.10	0.69	0.00
2	2	9.46	1.93	38.82	21.52	0.00
2	6	0.00	0.00	0.95	0.79	2.38
3	3	0.00	0.00	0.84	0.68	0.00
3	7	0.00	0.01	0.86	0.61	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	5.42	1.12	10.32	6.03	0.00
0	0	40.52	4.84	20.57	21.09	0.00
0	4	0.01	3.51	52.09	20.06	0.00
1	1	0.00	0.01	0.42	0.79	0.00
1	5	0.00	0.00	0.21	0.50	0.00
2	2	2.83	0.57	8.12	3.54	0.00
2	6	0.00	0.00	0.54	0.49	0.00
3	3	0.00	0.00	0.37	0.79	0.00
3	7	0.00	0.00	0.25	0.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.82	0.76	9.29	6.36	0.00
0	0	26.11	2.76	18.45	22.42	0.00
0	4	0.01	1.90	31.11	12.20	0.00
1	1	0.00	0.02	0.68	0.99	0.00
1	5	0.00	0.00	0.36	0.79	0.00
2	2	4.48	1.40	21.84	11.72	0.00
2	6	0.00	0.03	0.79	0.69	0.00
3	3	0.00	0.00	0.79	0.79	0.00
3	7	0.00	0.00	0.27	1.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.38	0.62	7.34	5.49	0.00
0	0	16.72	1.49	12.71	17.95	0.00
0	4	0.00	0.46	7.73	3.03	0.00
1	1	0.00	0.02	0.31	0.59	0.00
1	5	0.00	0.00	0.27	0.99	0.00
2	2	10.30	3.00	36.25	18.47	0.00
2	6	0.00	0.00	0.64	1.09	0.00
3	3	0.00	0.00	0.22	0.90	0.00
3	7	0.00	0.00	0.63	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.25	0.61	8.28	5.61	0.01
0	0	20.39	1.71	15.05	19.65	0.10
0	4	0.01	1.52	21.25	8.46	0.00
1	1	0.00	0.04	0.90	0.00	0.00
1	5	0.00	0.00	0.50	0.10	0.00
2	2	5.64	1.60	27.39	14.38	0.00
2	6	0.00	0.00	0.37	0.79	0.00
3	3	0.00	0.00	0.45	0.69	0.00
3	7	0.00	0.00	0.32	0.82	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	2.65	0.52	6.90	4.87	0.00
0	0	11.05	1.44	9.98	15.99	0.00
0	4	0.00	0.00	0.20	0.69	0.00
1	1	0.00	0.04	0.72	0.30	0.00
1	5	0.00	0.00	0.12	1.38	0.00
2	2	10.19	2.36	43.53	18.88	0.00
2	6	0.00	0.30	0.04	0.00	0.00
3	3	0.00	0.00	0.37	0.79	0.00
3	7	0.00	0.00	0.25	0.97	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.93	0.23	6.92	4.64	0.08
0	0	9.19	0.77	9.86	8.86	0.00
0	4	0.00	0.16	4.74	1.81	0.68
1	1	0.00	0.00	0.60	1.19	0.00
1	5	0.00	0.00	0.36	0.79	0.00
2	2	6.23	0.90	38.67	21.43	0.00
2	6	0.00	0.00	0.78	0.69	0.00
3	3	0.00	0.00	0.10	1.09	0.00
3	7	0.00	0.00	0.28	1.25	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	3.09	0.45	6.51	4.47	0.00
0	0	13.40	0.91	8.58	9.59	0.00
0	4	0.00	0.00	0.15	0.76	0.00
1	1	0.00	0.00	0.80	0.99	0.00
1	5	0.00	0.00	0.38	1.68	0.00
2	2	11.32	2.66	41.01	19.87	0.00
2	6	0.00	0.00	0.35	0.78	0.00
3	3	0.00	0.00	0.48	0.89	0.00
3	7	0.00	0.02	0.30	1.18	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	1.93	0.27	6.53	4.27	0.00
0	0	8.24	0.57	9.00	7.77	0.00
0	4	0.00	0.00	0.17	0.49	0.00
1	1	0.00	0.03	0.59	0.99	0.00
1	5	0.00	0.00	0.27	0.79	0.00
2	2	7.08	1.53	41.06	22.14	0.00
2	6	0.00	0.00	0.18	0.70	0.00
3	3	0.00	0.02	0.39	0.80	0.00
3	7	0.09	0.00	0.60	0.44	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.30	8.57	3.97	0.00
0	0	0.01	2.36	64.99	26.10	0.00
0	4	0.00	0.00	0.75	1.08	0.00
1	1	0.00	0.02	0.51	0.60	0.00
1	5	0.00	0.00	0.18	0.50	0.00
2	2	0.00	0.00	0.38	0.79	0.00
2	6	0.00	0.00	0.76	0.79	0.00
3	3	0.00	0.00	0.44	1.09	0.00
3	7	0.00	0.00	0.53	0.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.33	8.75	4.30	0.00
0	0	0.00	2.24	66.04	25.17	0.00
0	4	0.00	0.01	1.32	2.77	0.01
1	1	0.00	0.00	0.46	1.09	0.00
1	5	0.00	0.00	0.62	1.19	0.00
2	2	0.00	0.01	0.79	0.99	0.00
2	6	0.00	0.37	0.10	1.10	0.00
3	3	0.00	0.00	0.28	0.89	0.00
3	7	0.00	0.00	0.35	1.17	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.28	8.52	4.20	0.00
0	0	0.00	2.23	64.37	26.83	0.00
0	4	0.00	0.00	0.95	0.28	0.00
1	1	0.00	0.00	0.49	1.40	0.00
