Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.07	1.89	0.85	0.00
0	0	0.00	0.04	2.92	1.11	0.00
0	4	0.00	0.00	0.89	0.48	0.00
1	1	0.00	0.38	1.28	0.10	0.00
1	5	0.26	0.02	2.80	1.21	0.00
2	2	0.00	0.04	1.58	0.79	0.00
2	6	0.00	0.00	2.17	0.90	0.00
3	3	0.00	0.01	1.24	0.79	0.00
3	7	0.00	0.03	2.22	1.45	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.09	1.57	18.03	7.41	0.01
0	0	0.05	0.74	19.81	6.99	0.00
0	4	0.03	3.28	11.91	6.07	0.00
1	1	0.01	1.36	17.96	6.47	0.00
1	5	0.00	0.11	17.18	11.80	0.00
2	2	0.01	1.00	21.45	5.69	0.00
2	6	0.58	5.54	10.48	4.85	0.08
3	3	0.01	0.39	24.27	7.42	0.00
3	7	0.00	0.19	21.23	10.05	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	2.33	13.25	14.28	0.44
0	0	0.01	8.24	11.74	3.52	0.92
0	4	0.00	0.10	15.35	14.40	0.00
1	1	0.00	0.09	14.20	17.12	0.00
1	5	0.11	0.07	13.08	13.90	0.00
2	2	0.00	0.11	13.81	19.83	0.00
2	6	0.26	7.47	9.33	7.89	2.60
3	3	0.00	0.11	13.83	16.24	0.00
3	7	0.01	2.40	14.59	21.24	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	2.57	13.64	15.10	0.16
0	0	0.01	17.42	6.43	1.81	0.88
0	4	0.00	0.12	15.33	15.87	0.00
1	1	0.00	0.11	15.90	18.07	0.00
1	5	0.00	0.12	14.32	17.21	0.00
2	2	0.00	0.09	13.83	21.39	0.00
2	6	0.00	0.03	14.03	18.79	0.00
3	3	0.08	1.33	15.23	13.59	0.37
3	7	0.00	1.43	14.09	14.06	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.04	2.24	15.66	18.65	0.47
0	0	0.01	5.26	18.09	8.19	0.00
0	4	0.28	12.45	10.65	5.17	3.79
1	1	0.00	0.02	16.81	26.80	0.00
1	5	0.00	0.01	14.39	25.96	0.00
2	2	0.00	0.06	16.73	15.97	0.00
2	6	0.00	0.04	16.11	19.89	0.00
3	3	0.01	0.02	16.19	21.74	0.00
3	7	0.00	0.06	16.22	25.48	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	3.59	21.09	22.45	0.00
0	0	0.01	24.52	9.39	0.99	0.00
0	4	0.01	3.09	22.97	20.59	0.00
1	1	0.00	0.20	22.45	34.87	0.00
1	5	0.00	0.18	21.55	21.86	0.00
2	2	0.01	0.15	22.69	22.45	0.00
2	6	0.01	0.16	22.39	26.92	0.00
3	3	0.01	0.19	23.79	21.56	0.00
3	7	0.00	0.25	23.46	30.33	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.67	22.73	22.41	0.02
0	0	0.02	15.44	19.50	5.60	0.00
