Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.29	2.21	2.51	0.00
0	0	0.00	0.00	1.43	0.40	0.00
0	4	0.00	0.14	3.15	2.01	0.00
1	1	0.00	0.05	2.95	2.18	0.00
1	5	0.00	0.26	2.85	1.42	0.00
2	2	0.00	0.00	2.99	2.30	0.00
2	6	0.20	0.05	2.74	2.17	0.00
3	3	0.00	1.82	0.89	0.79	0.00
3	7	0.07	0.01	0.65	8.80	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.08	1.84	12.42	7.91	0.22
0	0	0.00	0.21	19.30	4.86	0.00
0	4	0.07	0.42	9.75	4.67	0.00
1	1	0.14	4.83	17.15	4.98	0.00
1	5	0.40	8.05	9.18	3.51	1.78
2	2	0.00	0.46	10.79	11.95	0.01
2	6	0.01	0.47	16.11	6.75	0.00
3	3	0.01	0.14	10.00	19.62	0.00
3	7	0.00	0.11	7.08	6.95	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.25	2.66	13.41	14.13	0.00
0	0	0.00	0.31	17.67	16.19	0.00
0	4	0.00	0.25	15.21	19.31	0.00
1	1	0.00	0.15	13.73	14.59	0.00
1	5	1.81	18.42	3.25	0.78	0.00
2	2	0.00	0.27	15.05	13.46	0.00
2	6	0.00	0.20	13.65	13.46	0.00
3	3	0.18	1.40	13.27	17.35	0.00
3	7	0.00	0.26	15.43	17.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.16	2.40	13.73	13.60	0.00
0	0	0.00	0.19	17.42	14.27	0.00
0	4	0.00	0.10	13.58	13.54	0.00
1	1	0.00	0.08	13.73	14.00	0.00
1	5	0.12	0.06	14.01	13.33	0.00
2	2	0.00	0.16	14.72	18.82	0.00
2	6	0.00	0.17	14.71	19.72	0.00
3	3	1.06	18.28	2.84	0.00	0.00
3	7	0.06	0.19	18.78	15.14	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	2.81	16.63	18.24	0.09
0	0	0.03	14.38	13.25	3.73	0.00
0	4	0.02	4.13	17.21	14.10	0.00
1	1	0.01	0.41	16.35	16.92	0.01
1	5	0.01	0.13	17.57	16.71	0.00
2	2	0.00	0.17	16.62	22.25	0.00
2	6	0.01	0.17	17.14	27.52	0.00
3	3	0.05	2.86	16.05	16.24	0.72
3	7	0.00	0.22	18.87	28.45	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	3.76	20.79	24.27	0.01
0	0	0.12	27.60	9.10	0.61	0.00
0	4	0.09	1.24	22.82	23.93	0.00
1	1	0.00	0.21	22.49	33.39	0.00
1	5	0.04	0.21	23.32	35.56	0.00
2	2	0.00	0.24	22.88	21.86	0.00
2	6	0.00	0.22	21.40	28.82	0.06
3	3	0.00	0.18	22.15	23.29	0.00
3	7	0.00	0.27	22.15	26.66	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.17	3.60	22.14	22.33	0.00
0	0	0.21	3.76	25.90	12.58	0.00
0	4	0.10	6.50	19.10	15.92	0.00
1	1	0.61	12.51	15.57	16.87	0.00
1	5	0.24	5.11	20.70	32.30	0.00
2	2	0.20	0.25	26.35	26.88	0.00
2	6	0.01	0.31	21.09	19.65	0.00
3	3	0.00	0.26	24.88	27.36	0.00
3	7	0.00	0.24	24.20	27.72	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.66	19.94	23.91	0.06
0	0	0.02	19.73	14.25	7.75	0.00
0	4	0.01	7.46	18.97	16.41	0.00
1	1	0.00	0.20	19.83	34.76	0.00
1	5	0.01	0.19	18.65	42.49	0.00
2	2	0.10	0.28	20.60	22.46	0.46
2	6	0.00	0.16	21.52	22.42	0.00
3	3	0.00	0.20	22.84	23.91	0.00
3	7	0.00	0.93	22.21	20.25	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.53	22.07	23.18	0.01
0	0	0.01	13.95	19.84	12.87	0.00
0	4	0.01	12.30	19.21	15.69	0.00
1	1	0.01	0.22	22.67	28.13	0.00
1	5	0.00	0.14	24.86	41.28	0.00
2	2	0.15	1.11	21.67	17.93	0.00
2	6	0.00	0.20	22.41	20.74	0.04
3	3	0.00	0.19	22.96	25.27	0.00
3	7	0.00	0.16	22.94	23.52	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	2.09	26.52	24.91	0.01
0	0	0.02	5.38	25.99	12.92	0.00
0	4	0.01	8.82	19.82	7.65	0.00
1	1	0.01	0.34	29.97	33.15	0.00
1	5	0.00	0.31	26.29	25.49	0.00
2	2	0.00	0.37	26.94	35.64	0.00
2	6	0.00	0.19	28.24	24.27	0.05
3	3	0.00	0.17	25.66	29.86	0.00
3	7	0.03	1.16	29.23	30.33	0.01
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.05	3.87	20.23	22.63	0.01
0	0	0.01	15.74	18.45	7.41	0.00
0	4	0.00	1.22	21.38	27.53	0.00
1	1	0.00	0.12	20.10	26.34	0.00
1	5	0.00	0.09	21.47	29.19	0.00
2	2	0.00	0.90	22.11	22.98	0.00
2	6	0.00	0.17	19.81	21.39	0.12
3	3	0.34	12.45	13.67	11.87	0.00
3	7	0.00	0.25	24.83	34.32	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.10	3.50	21.54	23.35	0.07
0	0	0.01	1.32	27.12	12.53	0.00
0	4	0.13	16.07	12.52	10.69	0.00
1	1	0.01	0.22	22.98	26.36	0.00
1	5	0.14	0.18	27.26	23.86	0.00
2	2	0.00	0.22	22.34	27.50	0.00
2	6	0.41	5.52	19.11	42.89	0.06
3	3	0.08	3.15	19.57	22.24	0.52
3	7	0.00	1.32	21.39	20.74	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.13	3.79	21.21	20.85	0.09
0	0	0.11	2.57	26.46	17.05	0.10
0	4	0.04	3.66	19.68	35.02	0.00
1	1	0.00	0.95	19.07	16.22	0.14
1	5	0.00	0.17	22.07	17.69	0.00
2	2	0.30	6.92	20.55	16.54	0.46
2	6	0.57	14.02	16.20	10.31	0.01
3	3	0.00	0.98	22.76	29.52	0.00
3	7	0.01	1.05	22.86	24.49	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	3.67	19.52	23.41	0.00
0	0	0.03	26.42	9.45	1.16	0.00
0	4	0.01	1.85	20.25	25.66	0.00
1	1	0.00	0.15	21.15	23.81	0.00
1	5	0.00	0.13	20.26	32.42	0.00
2	2	0.00	0.19	21.90	24.59	0.00
2	6	0.00	0.10	19.25	30.77	0.00
3	3	0.00	0.22	20.99	25.84	0.00
3	7	0.00	0.32	22.92	23.03	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.02	3.07	16.43	19.61	0.00
0	0	0.01	15.35	10.55	4.30	0.00
0	4	0.01	4.31	17.84	20.81	0.00
1	1	0.01	0.20	16.87	29.02	0.00
1	5	0.00	0.11	17.85	17.03	0.00
2	2	0.00	0.93	17.55	19.76	0.00
2	6	0.00	0.13	16.48	29.58	0.00
3	3	0.09	3.31	15.64	17.43	0.00
3	7	0.00	0.24	18.61	18.96	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.15	3.62	22.26	22.85	0.24
0	0	0.01	5.87	24.27	18.28	1.40
0	4	0.00	0.82	25.20	21.50	0.49
1	1	0.36	7.49	18.29	15.95	0.06
1	5	0.00	0.21	20.52	42.60	0.00
2	2	0.00	0.23	22.64	23.71	0.00
2	6	0.00	0.22	24.02	25.97	0.00
