Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.09	9.54	4.03	1.68
0	0	0.05	0.44	64.02	20.38	0.00
0	4	0.00	0.00	1.33	0.70	12.39
1	1	0.00	0.10	2.72	1.69	0.00
1	5	0.00	0.00	1.30	0.98	0.06
2	2	0.00	0.00	2.22	3.95	0.00
2	6	0.00	0.00	0.50	0.00	0.00
3	3	0.00	0.08	3.10	3.35	0.00
3	7	0.00	0.07	1.15	1.18	1.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.72	3.50	0.00
0	0	0.05	0.20	65.13	21.75	0.00
0	4	0.00	0.00	0.48	0.11	0.00
1	1	0.00	0.00	0.19	1.09	0.00
1	5	0.00	0.00	0.76	1.09	0.00
2	2	0.00	0.00	0.25	0.89	0.00
2	6	0.00	0.00	0.52	0.90	0.00
3	3	0.00	0.02	1.59	0.80	0.00
3	7	0.00	0.02	0.80	1.35	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.07	8.26	3.11	0.02
0	0	0.06	0.47	63.15	20.51	0.00
0	4	0.00	0.04	0.49	0.00	0.13
1	1	0.00	0.02	0.29	0.40	0.00
1	5	0.00	0.00	0.18	0.80	0.00
2	2	0.00	0.00	0.19	0.99	0.00
2	6	0.00	0.00	0.28	0.98	0.00
3	3	0.00	0.00	1.16	0.40	0.00
3	7	0.00	0.03	0.38	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.03	0.08	8.72	3.35	0.00
0	0	0.05	0.63	65.71	21.08	0.00
0	4	0.00	0.00	0.67	0.00	0.00
1	1	0.00	0.00	0.35	0.79	0.00
1	5	0.00	0.00	0.80	0.79	0.00
2	2	0.12	0.00	0.38	1.08	0.00
2	6	0.00	0.00	0.19	1.09	0.00
3	3	0.10	0.02	1.09	1.17	0.00
3	7	0.00	0.00	0.56	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.07	0.06	8.72	3.30	0.11
0	0	0.05	0.41	65.12	21.44	0.00
0	4	0.00	0.00	0.98	0.00	0.89
1	1	0.00	0.00	0.37	1.19	0.00
1	5	0.00	0.00	0.45	0.79	0.00
2	2	0.00	0.00	0.99	0.90	0.00
2	6	0.00	0.00	0.22	0.99	0.00
3	3	0.01	0.04	1.28	0.40	0.00
3	7	0.48	0.00	0.38	0.69	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	8.66	3.81	0.00
0	0	0.04	0.12	65.33	21.70	0.00
0	4	0.00	0.00	0.49	0.00	0.00
1	1	0.00	0.02	0.20	1.87	0.00
1	5	0.00	0.00	0.77	1.28	0.00
2	2	0.00	0.00	0.75	1.48	0.00
2	6	0.00	0.00	0.43	1.38	0.00
3	3	0.00	0.02	0.80	1.45	0.00
3	7	0.00	0.02	0.50	1.28	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.02	8.55	3.38	0.00
0	0	0.03	0.14	65.31	21.65	0.00
0	4	0.00	0.00	0.59	0.11	0.00
1	1	0.00	0.00	0.28	0.99	0.00
1	5	0.00	0.00	0.35	0.89	0.00
2	2	0.00	0.00	0.25	1.09	0.00
2	6	0.00	0.00	0.24	0.89	0.00
3	3	0.00	0.03	0.51	1.04	0.00
3	7	0.00	0.00	0.88	0.40	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.05	8.28	3.25	0.44
0	0	0.06	0.30	63.39	20.38	0.00
0	4	0.01	0.05	0.49	0.00	3.49
1	1	0.00	0.00	0.10	0.70	0.00
1	5	0.00	0.00	0.39	1.08	0.00
2	2	0.00	0.00	0.28	0.99	0.00
2	6	0.00	0.00	0.36	0.98	0.00
3	3	0.00	0.00	1.05	1.00	0.00
3	7	0.00	0.03	0.20	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.06	8.52	3.36	0.00
0	0	0.06	0.38	65.26	21.42	0.00
0	4	0.00	0.00	0.55	0.00	0.00
1	1	0.00	0.03	0.74	0.40	0.00
1	5	0.00	0.02	0.31	0.60	0.00
2	2	0.00	0.00	0.10	0.40	0.00
2	6	0.00	0.00	0.42	1.28	0.00
3	3	0.00	0.00	0.59	1.58	0.00
3	7	0.00	0.02	0.14	1.19	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.47	3.50	0.10
0	0	0.04	0.23	64.55	21.50	0.00
0	4	0.00	0.00	0.87	0.00	0.00
1	1	0.00	0.00	0.45	0.89	0.00
1	5	0.00	0.00	0.44	1.57	0.00
2	2	0.00	0.02	0.29	0.90	0.00
2	6	0.00	0.00	0.20	1.09	0.00
3	3	0.00	0.01	0.62	1.24	0.82
3	7	0.00	0.00	0.33	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	8.58	3.57	0.00
0	0	0.04	0.24	65.47	21.43	0.00
0	4	0.00	0.00	0.39	0.21	0.00
1	1	0.00	0.00	0.28	1.19	0.00
1	5	0.00	0.00	0.74	1.09	0.00
2	2	0.00	0.00	0.35	1.19	0.00
2	6	0.00	0.00	0.43	1.09	0.00
3	3	0.00	0.02	0.68	1.44	0.00
3	7	0.00	0.00	0.29	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.00	0.03	8.58	3.49	0.00
0	0	0.04	0.19	65.45	21.48	0.00
0	4	0.00	0.00	0.13	0.39	0.00
1	1	0.00	0.00	0.20	1.19	0.00
1	5	0.00	0.00	0.20	1.08	0.00
2	2	0.00	0.00	0.47	0.99	0.00
2	6	0.00	0.00	0.36	0.99	0.00
3	3	0.00	0.00	1.04	0.99	0.00
3	7	0.00	0.02	0.80	0.79	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.02	8.19	3.35	0.00
0	0	0.05	0.15	63.07	20.79	0.00
0	4	0.00	0.00	0.55	0.30	0.00
1	1	0.00	0.00	0.51	1.10	0.00
1	5	0.00	0.00	0.24	0.50	0.00
2	2	0.00	0.00	0.09	0.80	0.00
2	6	0.00	0.00	0.20	0.98	0.00
3	3	0.00	0.00	0.58	1.44	0.00
3	7	0.00	0.00	0.24	0.89	0.00
Core	CPU	C1%	C3%	C6%	C8%	C9%
-	-	0.01	0.03	8.51	3.71	0.00
0	0	0.05	0.21	64.95	21.95	0.00
0	4	0.00	0.00	0.28	0.99	0.00
1	1	0.00	0.00	0.36	0.80	0.00
